ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:0009314,response to radiation,22/211,343/12185,1.22E-07,2.07E-06,1.70E-06,51514/79073/10714/3014/10635/4193/5888/54962/64782/641/9212/672/5424/4436/11200/2177/1894/1026/7516/55872/25788/2189,22,BP
GO:0051781,positive regulation of cell division,10/211,64/12185,1.31E-07,2.22E-06,1.81E-06,9928/9585/3619/29127/11113/9493/9212/990/332/1894,10,BP
GO:0071479,cellular response to ionizing radiation,10/211,65/12185,1.53E-07,2.56E-06,2.09E-06,79073/3014/10635/4193/5888/641/672/11200/1894/1026,10,BP
GO:1901992,positive regulation of mitotic cell cycle phase transition,11/211,82/12185,1.54E-07,2.56E-06,2.09E-06,991/163786/51514/4193/55835/9787/990/6241/11065/891/50484,11,BP
GO:1902969,mitotic DNA replication,6/211,16/12185,1.74E-07,2.86E-06,2.34E-06,5888/3978/9837/8318/4171/4172,6,BP
GO:0007131,reciprocal meiotic recombination,8/211,37/12185,1.78E-07,2.87E-06,2.35E-06,10635/5888/7153/83990/2177/84057/9319/25788,8,BP
GO:0140527,reciprocal homologous recombination,8/211,37/12185,1.78E-07,2.87E-06,2.35E-06,10635/5888/7153/83990/2177/84057/9319/25788,8,BP
GO:0033260,nuclear DNA replication,8/211,38/12185,2.22E-07,3.55E-06,2.90E-06,5888/54962/641/3978/9837/8318/4171/4172,8,BP
GO:1901970,positive regulation of mitotic sister chromatid separation,6/211,17/12185,2.65E-07,4.21E-06,3.45E-06,991/3619/9787/9212/332/11065,6,BP
GO:1902749,regulation of cell cycle G2/M phase transition,12/211,107/12185,3.11E-07,4.91E-06,4.01E-06,9928/51514/1063/1111/641/5347/9212/990/672/891/1026/50484,12,BP
GO:0007098,centrosome cycle,13/211,128/12185,3.20E-07,5.00E-06,4.09E-06,163786/4751/3832/1111/55835/5347/672/10403/23354/284403/10733/7516/55559,13,BP
GO:0071478,cellular response to radiation,14/211,151/12185,3.47E-07,5.33E-06,4.35E-06,79073/10714/3014/10635/4193/5888/641/9212/672/5424/11200/1894/1026/55872,14,BP
GO:0031055,chromatin remodeling at centromere,5/211,10/12185,3.49E-07,5.33E-06,4.35E-06,1058/55355/54069/401541/2491,5,BP
GO:0034080,CENP-A containing chromatin assembly,5/211,10/12185,3.49E-07,5.33E-06,4.35E-06,1058/55355/54069/401541/2491,5,BP
GO:0007143,female meiotic nuclear division,7/211,28/12185,3.67E-07,5.57E-06,4.55E-06,9133/5347/7153/10403/23397/9319/7272,7,BP
GO:0071459,"protein localization to chromosome, centromeric region",7/211,29/12185,4.77E-07,7.17E-06,5.86E-06,701/57082/55055/9212/1058/54908/7272,7,BP
GO:0032506,cytokinetic process,8/211,42/12185,5.04E-07,7.46E-06,6.10E-06,128239/9585/55165/29127/9212/1894/10112/54443,8,BP
GO:0044786,cell cycle DNA replication,8/211,42/12185,5.04E-07,7.46E-06,6.10E-06,5888/54962/641/3978/9837/8318/4171/4172,8,BP
GO:0031023,microtubule organizing center organization,13/211,140/12185,9.03E-07,1.33E-05,1.08E-05,163786/4751/3832/1111/55835/5347/672/10403/23354/284403/10733/7516/55559,13,BP
GO:0090232,positive regulation of spindle checkpoint,5/211,12/12185,1.07E-06,1.54E-05,1.26E-05,3619/9212/332/10403/4085,5,BP
GO:0090267,positive regulation of mitotic cell cycle spindle assembly checkpoint,5/211,12/12185,1.07E-06,1.54E-05,1.26E-05,3619/9212/332/10403/4085,5,BP
GO:1901989,positive regulation of cell cycle phase transition,11/211,99/12185,1.08E-06,1.54E-05,1.26E-05,991/163786/51514/4193/55835/9787/990/6241/11065/891/50484,11,BP
GO:0065004,protein-DNA complex assembly,14/211,172/12185,1.68E-06,2.40E-05,1.96E-05,1063/3014/9787/5888/10036/1058/55355/54069/8318/4171/1062/64105/401541/2491,14,BP
GO:0060623,regulation of chromosome condensation,5/211,13/12185,1.71E-06,2.41E-05,1.97E-05,23310/23397/10051/54892/10592,5,BP
GO:0006270,DNA replication initiation,7/211,35/12185,1.88E-06,2.61E-05,2.13E-05,55388/5557/990/8318/4174/4171/4172,7,BP
GO:0030261,chromosome condensation,7/211,35/12185,1.88E-06,2.61E-05,2.13E-05,23310/5347/7153/23397/10051/54892/10592,7,BP
GO:0051294,establishment of spindle orientation,7/211,35/12185,1.88E-06,2.61E-05,2.13E-05,29899/5347/10615/10403/1058/4085/54908,7,BP
GO:0051653,spindle localization,8/211,51/12185,2.38E-06,3.27E-05,2.67E-05,29899/259266/5347/10615/10403/1058/4085/54908,8,BP
GO:0045931,positive regulation of mitotic cell cycle,11/211,109/12185,2.81E-06,3.84E-05,3.14E-05,991/163786/51514/4193/55835/9787/990/6241/11065/891/50484,11,BP
GO:0036297,interstrand cross-link repair,7/211,38/12185,3.38E-06,4.58E-05,3.74E-05,55732/10635/5888/55215/2177/55247/2189,7,BP
GO:0072331,signal transduction by p53 class mediator,13/211,158/12185,3.54E-06,4.76E-05,3.89E-05,83667/79073/1111/4193/64782/9212/4436/1869/11200/51512/1026/50484/60401,13,BP
GO:0006271,DNA strand elongation involved in DNA replication,5/211,15/12185,3.87E-06,5.10E-05,4.17E-05,10714/5983/3978/9837/4172,5,BP
GO:0034501,protein localization to kinetochore,5/211,15/12185,3.87E-06,5.10E-05,4.17E-05,57082/55055/9212/54908/7272,5,BP
GO:1903083,protein localization to condensed chromosome,5/211,15/12185,3.87E-06,5.10E-05,4.17E-05,57082/55055/9212/54908/7272,5,BP
GO:0051053,negative regulation of DNA metabolic process,11/211,114/12185,4.38E-06,5.73E-05,4.68E-05,1111/8914/55010/80119/54962/641/65057/990/4436/10721/1026,11,BP
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,9/211,75/12185,5.51E-06,7.17E-05,5.86E-05,79073/4193/64782/4436/1869/11200/1026/50484/60401,9,BP
GO:0031573,mitotic intra-S DNA damage checkpoint signaling,5/211,16/12185,5.55E-06,7.17E-05,5.86E-05,54962/4436/11200/2177/9656,5,BP
GO:2000045,regulation of G1/S transition of mitotic cell cycle,12/211,143/12185,6.91E-06,8.86E-05,7.24E-05,163786/9928/4193/55835/990/8193/6241/1869/5933/11200/51512/1026,12,BP
GO:0032886,regulation of microtubule-based process,15/211,223/12185,7.64E-06,9.73E-05,7.95E-05,163786/29899/81930/221150/55835/79866/5347/10615/672/220134/23354/284403/22974/10733/55559,15,BP
GO:0051382,kinetochore assembly,5/211,17/12185,7.76E-06,9.75E-05,7.97E-05,1063/9787/1058/1062/64105,5,BP
GO:1904666,regulation of ubiquitin protein ligase activity,5/211,17/12185,7.76E-06,9.75E-05,7.97E-05,991/5347/27338/11065/4085,5,BP
GO:0034502,protein localization to chromosome,10/211,99/12185,7.98E-06,9.96E-05,8.14E-05,701/57082/55055/5347/65057/9212/1058/4436/54908/7272,10,BP
GO:0090224,regulation of spindle organization,7/211,44/12185,9.40E-06,0.000116692,9.54E-05,163786/29899/55835/79866/5347/10615/22974,7,BP
GO:0031109,microtubule polymerization or depolymerization,11/211,124/12185,9.89E-06,0.000121946,9.97E-05,11004/81930/221150/55835/10426/146909/220134/23354/22974/347240/55559,11,BP
GO:0000132,establishment of mitotic spindle orientation,6/211,30/12185,1.05E-05,0.000128933,0.000105387,29899/5347/10403/1058/4085/54908,6,BP
GO:1901978,positive regulation of cell cycle checkpoint,5/211,18/12185,1.06E-05,0.000128933,0.000105387,3619/9212/332/10403/4085,5,BP
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,8/211,62/12185,1.07E-05,0.000129785,0.000106083,51514/1111/641/5347/9212/990/672/1026,8,BP
GO:0010332,response to gamma radiation,7/211,46/12185,1.28E-05,0.000152359,0.000124535,79073/3014/4193/11200/2177/1026/7516,7,BP
GO:0071214,cellular response to abiotic stimulus,16/211,262/12185,1.28E-05,0.000152359,0.000124535,79073/10714/3014/1111/10635/4193/5888/641/9212/672/5424/11200/1894/1026/8795/55872,16,BP
GO:0104004,cellular response to environmental stimulus,16/211,262/12185,1.28E-05,0.000152359,0.000124535,79073/10714/3014/1111/10635/4193/5888/641/9212/672/5424/11200/1894/1026/8795/55872,16,BP
GO:0070507,regulation of microtubule cytoskeleton organization,12/211,152/12185,1.29E-05,0.000152359,0.000124535,163786/29899/81930/221150/55835/79866/5347/10615/220134/23354/22974/55559,12,BP
GO:0000082,G1/S transition of mitotic cell cycle,14/211,205/12185,1.30E-05,0.000152756,0.000124859,163786/128239/9928/4193/55835/1033/990/8193/6241/1869/5933/11200/51512/1026,14,BP
GO:0007076,mitotic chromosome condensation,5/211,19/12185,1.42E-05,0.000165206,0.000135036,23310/5347/23397/10051/10592,5,BP
GO:0051293,establishment of spindle localization,7/211,47/12185,1.48E-05,0.000171126,0.000139874,29899/5347/10615/10403/1058/4085/54908,7,BP
GO:1902750,negative regulation of cell cycle G2/M phase transition,8/211,65/12185,1.53E-05,0.000176442,0.000144219,51514/1111/641/5347/9212/990/672/1026,8,BP
GO:0044771,meiotic cell cycle phase transition,4/211,10/12185,1.69E-05,0.000192548,0.000157384,991/9133/10403/7272,4,BP
GO:0044837,actomyosin contractile ring organization,4/211,10/12185,1.69E-05,0.000192548,0.000157384,128239/29127/1894/54443,4,BP
GO:0009394,2'-deoxyribonucleotide metabolic process,6/211,33/12185,1.88E-05,0.000213003,0.000174103,7374/7298/6241/8930/7378/50484,6,BP
GO:1902806,regulation of cell cycle G1/S phase transition,12/211,160/12185,2.17E-05,0.000243616,0.000199126,163786/9928/4193/55835/990/8193/6241/1869/5933/11200/51512/1026,12,BP
GO:0006275,regulation of DNA replication,10/211,111/12185,2.20E-05,0.000246248,0.000201277,8914/5983/54962/641/63922/990/4174/4171/4172/79075,10,BP
GO:0006301,postreplication repair,6/211,34/12185,2.25E-05,0.000246248,0.000201277,51514/10714/5427/672/5424/4436,6,BP
GO:0009262,deoxyribonucleotide metabolic process,6/211,34/12185,2.25E-05,0.000246248,0.000201277,7374/7298/6241/8930/7378/50484,6,BP
GO:0019692,deoxyribose phosphate metabolic process,6/211,34/12185,2.25E-05,0.000246248,0.000201277,7374/7298/6241/8930/7378/50484,6,BP
GO:0045143,homologous chromosome segregation,6/211,34/12185,2.25E-05,0.000246248,0.000201277,5347/83990/2177/84057/9319/9232,6,BP
GO:0016446,somatic hypermutation of immunoglobulin genes,4/211,11/12185,2.62E-05,0.000283383,0.00023163,9156/7374/4436/10721,4,BP
GO:0051987,positive regulation of attachment of spindle microtubules to kinetochore,4/211,11/12185,2.62E-05,0.000283383,0.00023163,3619/9212/332/891,4,BP
GO:0040001,establishment of mitotic spindle localization,6/211,35/12185,2.68E-05,0.000288028,0.000235427,29899/5347/10403/1058/4085/54908,6,BP
GO:0010638,positive regulation of organelle organization,21/211,443/12185,2.81E-05,0.000300338,0.000245489,991/163786/29899/57535/4751/79933/23310/10635/55835/9787/65057/9212/10615/27113/23397/699/11065/10051/10733/54892/10592,21,BP
GO:0044818,mitotic G2/M transition checkpoint,7/211,52/12185,2.92E-05,0.000308563,0.000252212,51514/1111/641/5347/990/672/1026,7,BP
GO:0045005,DNA-templated DNA replication maintenance of fidelity,7/211,52/12185,2.92E-05,0.000308563,0.000252212,8914/5888/54962/641/672/5424/10293,7,BP
GO:0051347,positive regulation of transferase activity,17/211,314/12185,3.26E-05,0.000342695,0.00028011,991/9928/4751/5983/79866/63922/5347/65057/9212/27338/22974/11065/1894/1062/1026/8795/79075,17,BP
GO:0044843,cell cycle G1/S phase transition,14/211,223/12185,3.34E-05,0.000349275,0.000285489,163786/128239/9928/4193/55835/1033/990/8193/6241/1869/5933/11200/51512/1026,14,BP
GO:0000731,DNA synthesis involved in DNA repair,6/211,37/12185,3.73E-05,0.000385714,0.000315274,51514/10714/5983/5427/5424/50484,6,BP
GO:0007095,mitotic G2 DNA damage checkpoint signaling,6/211,37/12185,3.73E-05,0.000385714,0.000315274,51514/1111/641/5347/672/1026,6,BP
GO:0002566,somatic diversification of immune receptors via somatic mutation,4/211,12/12185,3.88E-05,0.000399135,0.000326243,9156/7374/4436/10721,4,BP
GO:0022412,cellular process involved in reproduction in multicellular organism,15/211,263/12185,5.32E-05,0.000544071,0.00044471,259266/81930/9633/57082/9133/5347/7153/83990/10403/4436/23397/9319/7272/349152/2189,15,BP
GO:0090235,regulation of metaphase plate congression,4/211,13/12185,5.53E-05,0.000562704,0.000459941,3619/9212/10615/332,4,BP
GO:0060236,regulation of mitotic spindle organization,6/211,40/12185,5.90E-05,0.000597046,0.000488011,163786/29899/55835/79866/5347/22974,6,BP
GO:0007276,gamete generation,21/211,472/12185,7.05E-05,0.000709782,0.000580159,259266/81930/9633/3014/29127/57082/9133/5347/7153/83990/10403/4436/23397/2177/116832/9319/9232/7272/349152/2189/139886,21,BP
GO:0071480,cellular response to gamma radiation,5/211,26/12185,7.26E-05,0.00072762,0.000594739,79073/3014/4193/11200/1026,5,BP
GO:0001833,inner cell mass cell proliferation,4/211,14/12185,7.63E-05,0.000761019,0.000622039,1111/9837/54892/84296,4,BP
GO:2001252,positive regulation of chromosome organization,9/211,104/12185,7.82E-05,0.000775614,0.000633969,4751/23310/65057/9212/23397/699/10051/54892/10592,9,BP
GO:0006284,base-excision repair,6/211,44/12185,0.000102361,0.001009961,0.000825518,7374/3978/5424/10721/8930/55247,6,BP
GO:2000278,regulation of DNA biosynthetic process,9/211,108/12185,0.000104896,0.001029696,0.000841649,4751/1111/5983/80119/63922/65057/9212/1026/79075,9,BP
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",4/211,16/12185,0.00013507,0.001319165,0.001078254,4193/11200/51512/1026,4,BP
GO:0051445,regulation of meiotic cell cycle,6/211,47/12185,0.000149124,0.001449061,0.001184428,991/259266/10635/3976/9319/7272,6,BP
GO:0000076,DNA replication checkpoint signaling,4/211,17/12185,0.000174244,0.001681638,0.001374531,8914/54962/990/8318,4,BP
GO:0090169,regulation of spindle assembly,5/211,31/12185,0.000174806,0.001681638,0.001374531,163786/29899/55835/5347/10615,5,BP
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,7/211,72/12185,0.000239922,0.00229657,0.001877161,1033/9133/641/5347/990/891/1026,7,BP
GO:0097193,intrinsic apoptotic signaling pathway,14/211,269/12185,0.000246698,0.002349736,0.001920618,3070/79073/4193/64782/672/27113/4436/1869/11200/1026/8795/50484/9833/60401,14,BP
GO:0001832,blastocyst growth,4/211,19/12185,0.000276159,0.002579273,0.002108236,1111/9837/54892/84296,4,BP
GO:0009219,pyrimidine deoxyribonucleotide metabolic process,4/211,19/12185,0.000276159,0.002579273,0.002108236,7374/7298/8930/7378,4,BP
GO:0040020,regulation of meiotic nuclear division,4/211,19/12185,0.000276159,0.002579273,0.002108236,991/10635/3976/9319,4,BP
GO:0051443,positive regulation of ubiquitin-protein transferase activity,4/211,19/12185,0.000276159,0.002579273,0.002108236,991/5347/27338/11065,4,BP
GO:1904029,regulation of cyclin-dependent protein kinase activity,7/211,74/12185,0.000284668,0.002645902,0.002162697,1033/9133/641/5347/990/891/1026,7,BP
GO:0007062,sister chromatid cohesion,6/211,53/12185,0.000292494,0.002705571,0.002211469,991/701/5347/3835/699/79075,6,BP
GO:0022616,DNA strand elongation,5/211,35/12185,0.000315727,0.002892664,0.002364395,10714/5983/3978/9837/4172,5,BP
GO:0051438,regulation of ubiquitin-protein transferase activity,5/211,35/12185,0.000315727,0.002892664,0.002364395,991/5347/27338/11065/4085,5,BP
GO:0030866,cortical actin cytoskeleton organization,5/211,37/12185,0.000412203,0.003758667,0.003072245,128239/29127/1894/2037/54443,5,BP
GO:0046599,regulation of centriole replication,4/211,21/12185,0.000414999,0.00376631,0.003078492,163786/55835/672/10733,4,BP
GO:0007292,female gamete generation,8/211,104/12185,0.000439249,0.003967678,0.003243085,259266/9133/5347/7153/10403/23397/9319/7272,8,BP
GO:0000018,regulation of DNA recombination,8/211,106/12185,0.000499366,0.004477875,0.003660108,1111/10635/8914/55010/5888/641/4436/10721,8,BP
GO:0031145,anaphase-promoting complex-dependent catabolic process,4/211,22/12185,0.000500386,0.004477875,0.003660108,991/5347/27338/11065,4,BP
GO:0007099,centriole replication,5/211,39/12185,0.000529398,0.004672304,0.00381903,163786/55835/672/284403/10733,5,BP
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,5/211,39/12185,0.000529398,0.004672304,0.00381903,79073/64782/4436/11200/1026,5,BP
GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,5/211,39/12185,0.000529398,0.004672304,0.00381903,163786/4193/55835/990/6241,5,BP
GO:0051447,negative regulation of meiotic cell cycle,3/211,10/12185,0.00056153,0.004888614,0.003995836,3976/9319/7272,3,BP
GO:0072697,protein localization to cell cortex,3/211,10/12185,0.00056153,0.004888614,0.003995836,29899/5347/2037,3,BP
GO:0072711,cellular response to hydroxyurea,3/211,10/12185,0.00056153,0.004888614,0.003995836,8914/5888/641,3,BP
GO:0051054,positive regulation of DNA metabolic process,13/211,263/12185,0.00066739,0.005754907,0.004703924,4751/3014/10635/8914/5983/5888/63922/65057/9212/672/8193/4436/79075,13,BP
GO:0007019,microtubule depolymerization,5/211,41/12185,0.00067001,0.005754907,0.004703924,11004/81930/146909/22974/347240,5,BP
GO:0048146,positive regulation of fibroblast proliferation,5/211,41/12185,0.00067001,0.005754907,0.004703924,990/1869/3976/891/1026,5,BP
GO:0098534,centriole assembly,5/211,42/12185,0.000749972,0.006413096,0.005241911,163786/55835/672/284403/10733,5,BP
GO:0072710,response to hydroxyurea,3/211,11/12185,0.000762272,0.006432508,0.005257778,8914/5888/641,3,BP
GO:0085020,protein K6-linked ubiquitination,3/211,11/12185,0.000762272,0.006432508,0.005257778,29089/672/27338,3,BP
GO:0090306,meiotic spindle assembly,3/211,11/12185,0.000762272,0.006432508,0.005257778,259266/9133/10403,3,BP
GO:0007018,microtubule-based movement,14/211,302/12185,0.000785281,0.006597729,0.005392826,11004/126820/9928/9585/3832/81930/9787/9493/3835/146909/1062/10112/347240/24137,14,BP
GO:0019985,translesion synthesis,4/211,25/12185,0.000830856,0.006950294,0.005681004,51514/10714/5427/5424,4,BP
GO:0009411,response to UV,9/211,143/12185,0.000849658,0.007076808,0.005784414,51514/10714/4193/54962/9212/5424/4436/1026/55872,9,BP
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,7/211,89/12185,0.000876145,0.007265959,0.005939021,79073/64782/672/4436/1869/11200/1026,7,BP
GO:0010569,regulation of double-strand break repair via homologous recombination,6/211,65/12185,0.000886064,0.007285416,0.005954925,1111/10635/8914/55010/5888/10721,6,BP
GO:2000573,positive regulation of DNA biosynthetic process,6/211,65/12185,0.000886064,0.007285416,0.005954925,4751/5983/63922/65057/9212/79075,6,BP
GO:0007129,homologous chromosome pairing at meiosis,4/211,26/12185,0.000968719,0.007897524,0.006455247,83990/2177/84057/9319,4,BP
GO:1902410,mitotic cytokinetic process,4/211,26/12185,0.000968719,0.007897524,0.006455247,128239/9585/55165/10112,4,BP
GO:0006285,"base-excision repair, AP site formation",3/211,12/12185,0.001003432,0.008044179,0.00657512,7374/8930/55247,3,BP
GO:0009263,deoxyribonucleotide biosynthetic process,3/211,12/12185,0.001003432,0.008044179,0.00657512,7298/6241/50484,3,BP
GO:0009265,2'-deoxyribonucleotide biosynthetic process,3/211,12/12185,0.001003432,0.008044179,0.00657512,7298/6241/50484,3,BP
GO:0046385,deoxyribose phosphate biosynthetic process,3/211,12/12185,0.001003432,0.008044179,0.00657512,7298/6241/50484,3,BP
GO:0007020,microtubule nucleation,5/211,45/12185,0.001032842,0.008211523,0.006711902,55835/10426/23354/22974/55559,5,BP
GO:0030865,cortical cytoskeleton organization,5/211,45/12185,0.001032842,0.008211523,0.006711902,128239/29127/1894/2037/54443,5,BP
GO:0010165,response to X-ray,4/211,27/12185,0.001121911,0.008810436,0.007201439,641/4436/1026/7516,4,BP
GO:0031571,mitotic G1 DNA damage checkpoint signaling,4/211,27/12185,0.001121911,0.008810436,0.007201439,4193/11200/51512/1026,4,BP
GO:0044819,mitotic G1/S transition checkpoint signaling,4/211,27/12185,0.001121911,0.008810436,0.007201439,4193/11200/51512/1026,4,BP
GO:0031297,replication fork processing,5/211,46/12185,0.001142705,0.00893725,0.007305095,5888/54962/641/672/10293,5,BP
GO:2000779,regulation of double-strand break repair,8/211,122/12185,0.001260212,0.009816385,0.008023679,1111/10635/8914/55010/5888/8193/10721/7913,8,BP
GO:0007100,mitotic centrosome separation,3/211,13/12185,0.001287879,0.00995132,0.008133971,4751/3832/1111,3,BP
GO:0045842,positive regulation of mitotic metaphase/anaphase transition,3/211,13/12185,0.001287879,0.00995132,0.008133971,991/9787/11065,3,BP
GO:0051298,centrosome duplication,6/211,70/12185,0.00130948,0.01007776,0.00823732,163786/55835/672/10403/284403/10733,6,BP
GO:1902808,positive regulation of cell cycle G1/S phase transition,5/211,49/12185,0.001524373,0.011657171,0.009528293,163786/4193/55835/990/6241,5,BP
GO:0051493,regulation of cytoskeleton organization,17/211,436/12185,0.001526823,0.011657171,0.009528293,126820/163786/29899/79933/81930/221150/55835/79866/5347/10615/672/220134/23354/22974/1894/10733/55559,17,BP
GO:0030174,regulation of DNA-templated DNA replication initiation,3/211,14/12185,0.001618299,0.0121152,0.009902675,4174/4171/4172,3,BP
GO:0051299,centrosome separation,3/211,14/12185,0.001618299,0.0121152,0.009902675,4751/3832/1111,3,BP
GO:0051782,negative regulation of cell division,3/211,14/12185,0.001618299,0.0121152,0.009902675,259266/641/9212,3,BP
GO:0090399,replicative senescence,3/211,14/12185,0.001618299,0.0121152,0.009902675,1111/11200/1026,3,BP
GO:1902101,positive regulation of metaphase/anaphase transition of cell cycle,3/211,14/12185,0.001618299,0.0121152,0.009902675,991/9787/11065,3,BP
GO:0006298,mismatch repair,4/211,30/12185,0.001682304,0.012449051,0.010175556,9156/10714/3978/4436,4,BP
GO:0051642,centrosome localization,4/211,30/12185,0.001682304,0.012449051,0.010175556,29899/259266/9787/4085,4,BP
GO:0061842,microtubule organizing center localization,4/211,30/12185,0.001682304,0.012449051,0.010175556,29899/259266/9787/4085,4,BP
GO:0046605,regulation of centrosome cycle,5/211,51/12185,0.001826145,0.013461697,0.011003269,163786/55835/672/284403/10733,5,BP
GO:0009223,pyrimidine deoxyribonucleotide catabolic process,3/211,15/12185,0.0019972,0.014661747,0.011984161,7374/8930/7378,3,BP
GO:1902117,positive regulation of organelle assembly,6/211,76/12185,0.002004178,0.014661747,0.011984161,163786/29899/57535/55835/10615/10733,6,BP
GO:0045814,"negative regulation of gene expression, epigenetic",7/211,103/12185,0.002056318,0.014986195,0.012249357,3070/1111/672/84823/1786/26147/6839,7,BP
GO:0071312,cellular response to alkaloid,4/211,32/12185,0.002148687,0.015541634,0.01270336,1111/4193/5888/641,4,BP
GO:2000279,negative regulation of DNA biosynthetic process,4/211,32/12185,0.002148687,0.015541634,0.01270336,1111/80119/65057/1026,4,BP
GO:0030010,establishment of cell polarity,8/211,134/12185,0.002287084,0.016480711,0.013470939,29899/9585/5347/10615/10403/1058/4085/54908,8,BP
GO:0006266,DNA ligation,3/211,16/12185,0.002426923,0.017423132,0.014241251,5888/7153/3978,3,BP
GO:0006282,regulation of DNA repair,10/211,200/12185,0.002537185,0.018147004,0.014832927,3014/1111/10635/8914/55010/5888/672/8193/10721/7913,10,BP
GO:0000212,meiotic spindle organization,3/211,17/12185,0.00290964,0.020733876,0.016947374,259266/9133/10403,3,BP
GO:0006304,DNA modification,6/211,83/12185,0.003131836,0.02223488,0.018174259,3070/7374/1786/54069/8930/55247,6,BP
GO:0045910,negative regulation of DNA recombination,4/211,36/12185,0.00333506,0.023590643,0.019282427,55010/641/4436/10721,4,BP
GO:1901875,positive regulation of post-translational protein modification,8/211,143/12185,0.003418748,0.024094032,0.019693885,991/55215/5347/672/27338/11065/7913/6839,8,BP
GO:0006244,pyrimidine nucleotide catabolic process,3/211,18/12185,0.003447367,0.024207058,0.01978627,7374/8930/7378,3,BP
GO:0000723,telomere maintenance,8/211,145/12185,0.003720857,0.026032469,0.021278317,4751/9156/54780/5888/80119/641/65057/9212,8,BP
GO:0034644,cellular response to UV,6/211,87/12185,0.003958363,0.027593804,0.022554516,10714/4193/9212/5424/1026/55872,6,BP
GO:0032147,activation of protein kinase activity,5/211,61/12185,0.004023619,0.027846917,0.022761404,9928/79866/22974/1894/8795,5,BP
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,5/211,61/12185,0.004023619,0.027846917,0.022761404,4193/5933/11200/51512/1026,5,BP
GO:0051785,positive regulation of nuclear division,4/211,39/12185,0.00447277,0.03084448,0.02521154,991/10635/9787/11065,4,BP
GO:0008156,negative regulation of DNA replication,3/211,20/12185,0.004695161,0.032262464,0.026370566,8914/54962/990,3,BP
GO:1902807,negative regulation of cell cycle G1/S phase transition,5/211,65/12185,0.005284652,0.036183879,0.029575837,4193/5933/11200/51512/1026,5,BP
GO:0001824,blastocyst development,6/211,94/12185,0.005778677,0.039426154,0.032225995,4751/1111/6241/9837/54892/84296,6,BP
GO:0032200,telomere organization,8/211,157/12185,0.005990562,0.040715146,0.033279586,4751/9156/54780/5888/80119/641/65057/9212,8,BP
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",5/211,67/12185,0.006009928,0.040715146,0.033279586,83667/4193/11200/51512/1026,5,BP
GO:0009264,deoxyribonucleotide catabolic process,3/211,22/12185,0.00618349,0.041598025,0.03400123,7374/8930/7378,3,BP
GO:0046386,deoxyribose phosphate catabolic process,3/211,22/12185,0.00618349,0.041598025,0.03400123,7374/8930/7378,3,BP
GO:1902115,regulation of organelle assembly,9/211,192/12185,0.006245687,0.041870038,0.034223568,163786/29899/57535/55835/5347/10615/672/10733/347240,9,BP
GO:0031398,positive regulation of protein ubiquitination,6/211,96/12185,0.006395583,0.042726049,0.034923251,991/55215/5347/672/27338/11065,6,BP
GO:0007163,establishment or maintenance of cell polarity,9/211,195/12185,0.006891519,0.045642113,0.037306771,11004/29899/9585/5347/10615/10403/1058/4085/54908,9,BP
GO:0006220,pyrimidine nucleotide metabolic process,4/211,44/12185,0.006903251,0.045642113,0.037306771,7374/7298/8930/7378,4,BP
GO:0010824,regulation of centrosome duplication,4/211,44/12185,0.006903251,0.045642113,0.037306771,163786/55835/672/10733,4,BP
GO:0006312,mitotic recombination,3/211,23/12185,0.007021378,0.046106248,0.037686144,5888/4436/25788,3,BP
GO:2000001,regulation of DNA damage checkpoint,3/211,23/12185,0.007021378,0.046106248,0.037686144,5888/79968/672,3,BP
GO:0071482,cellular response to light stimulus,6/211,98/12185,0.007059053,0.046195981,0.03775949,10714/4193/9212/5424/1026/55872,6,BP
GO:0051972,regulation of telomerase activity,4/211,45/12185,0.007475974,0.048758554,0.039854076,4751/80119/65057/9212,4,BP
GO:0140097,"catalytic activity, acting on DNA",27/211,226/12494,9.50E-16,2.93E-13,2.55E-13,9557/9156/3070/10714/7374/5983/5427/5888/80119/64782/641/63922/7153/83990/1786/3978/5424/4436/4174/10721/4171/8930/55247/4172/7516/25788/79075,27,MF
GO:0140657,ATP-dependent activity,36/211,470/12494,1.71E-14,2.64E-12,2.30E-12,11004/9557/9928/9585/3832/3070/81930/5983/5888/80119/9493/641/63922/3835/990/7153/146909/83990/148229/4436/4174/10721/4171/10051/1062/55345/9319/10112/4172/7516/25788/79075/29028/347240/10592/24137,36,MF
GO:0008017,microtubule binding,25/211,237/12494,2.13E-13,2.18E-11,1.90E-11,11004/9928/1063/9585/3832/81930/29127/10426/9787/90417/9493/9055/5347/3835/10615/146909/332/220134/147841/51512/1062/10112/347240/24137/55559,25,MF
