"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0043279","response to alkaloid","4/211","71/12185",0.0345210269119974,0.164402118264067,0.134378359058166,"CHEK1/MDM2/RAD51/BLM",4,"BP"
"GO:0031396","regulation of protein ubiquitination","7/211","178/12185",0.0352982911156555,0.167688671867954,0.137064709361376,"CDC20/FANCI/PLK1/BRCA1/UBE2S/UBE2C/MAD2L1",7,"BP"
"GO:1901873","regulation of post-translational protein modification","9/211","258/12185",0.0357252598561936,0.169022920227279,0.13815529205578,"CDC20/FANCI/PLK1/BRCA1/UBE2S/UBE2C/MAD2L1/DEK/SUV39H1",9,"BP"
"GO:0071168","protein localization to chromatin","3/211","42/12185",0.0358426982602545,0.169022920227279,0.13815529205578,"PLK1/CENPA/MSH2",3,"BP"
"GO:2000242","negative regulation of reproductive process","3/211","42/12185",0.0358426982602545,0.169022920227279,0.13815529205578,"LIF/TRIP13/TTK",3,"BP"
"GO:0042594","response to starvation","7/211","180/12185",0.0371529821970609,0.17477344192456,0.142855630941729,"SESN2/ELAPOR1/FBXO22/CDKN1A/SESN1/UPP1/SUV39H1",7,"BP"
"GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","3/211","43/12185",0.0380538765825531,0.176038021097004,0.143889267709226,"EXO1/UNG/MSH2",3,"BP"
"GO:0000729","DNA double-strand break processing","2/211","18/12185",0.0380622748317847,0.176038021097004,0.143889267709226,"BLM/BRIP1",2,"BP"
"GO:0010224","response to UV-B","2/211","18/12185",0.0380622748317847,0.176038021097004,0.143889267709226,"MSH2/CDKN1A",2,"BP"
"GO:0035065","regulation of histone acetylation","2/211","18/12185",0.0380622748317847,0.176038021097004,0.143889267709226,"BRCA1/DEK",2,"BP"
"GO:0042772","DNA damage response, signal transduction resulting in transcription","2/211","18/12185",0.0380622748317847,0.176038021097004,0.143889267709226,"CHEK2/CDKN1A",2,"BP"
"GO:0060575","intestinal epithelial cell differentiation","2/211","18/12185",0.0380622748317847,0.176038021097004,0.143889267709226,"TYMS/CDKN1A",2,"BP"
"GO:2001224","positive regulation of neuron migration","2/211","18/12185",0.0380622748317847,0.176038021097004,0.143889267709226,"KIF20B/WDR62",2,"BP"
"GO:0048469","cell maturation","5/211","107/12185",0.0381938878808841,0.176223118184223,0.144040561640896,"KIF14/TYMS/SCLT1/TRIP13/CDKN1A",5,"BP"
"GO:0021543","pallium development","6/211","145/12185",0.0402984102209307,0.185488376232227,0.151613761949309,"ASPM/KIF14/BTG2/H2AX/ARHGAP11B/WDR62",6,"BP"
"GO:0010968","regulation of microtubule nucleation","2/211","19/12185",0.0420646638361542,0.191782969717442,0.156758812100809,"HAUS5/HAUS7",2,"BP"
"GO:0016075","rRNA catabolic process","2/211","19/12185",0.0420646638361542,0.191782969717442,0.156758812100809,"EXOSC8/EXOSC9",2,"BP"
"GO:0032211","negative regulation of telomere maintenance via telomerase","2/211","19/12185",0.0420646638361542,0.191782969717442,0.156758812100809,"PIF1/ACD",2,"BP"
"GO:0071295","cellular response to vitamin","2/211","19/12185",0.0420646638361542,0.191782969717442,0.156758812100809,"MDM2/BRIP1",2,"BP"
"GO:0007286","spermatid development","5/211","110/12185",0.0422154235661533,0.192015307189785,0.156948719193314,"KNL1/BRIP1/TRIP13/DPY19L2P2/FANCG",5,"BP"
"GO:0031507","heterochromatin formation","4/211","77/12185",0.0444354005753907,0.201636110158141,0.164812533415178,"HELLS/LMNB2/DNMT1/SUV39H1",4,"BP"
"GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","2/211","20/12185",0.0462168308095942,0.207759772144064,0.169817868247747,"EXOSC8/EXOSC9",2,"BP"
"GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","2/211","20/12185",0.0462168308095942,0.207759772144064,0.169817868247747,"PLK1/CDKN1A",2,"BP"
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity","2/211","20/12185",0.0462168308095942,0.207759772144064,0.169817868247747,"PLK1/CDKN1A",2,"BP"
"GO:2000042","negative regulation of double-strand break repair via homologous recombination","2/211","20/12185",0.0462168308095942,0.207759772144064,0.169817868247747,"PARPBP/POLQ",2,"BP"
"GO:0040029","epigenetic regulation of gene expression","7/211","190/12185",0.047387103597257,0.212523979769516,0.173712017603489,"HELLS/CHEK1/BRCA1/LMNB2/DNMT1/PHF19/SUV39H1",7,"BP"
"GO:0006289","nucleotide-excision repair","4/211","79/12185",0.0480591732644507,0.215036858978612,0.175765984962275,"POLD3/BRIP1/DPF1/POLD1",4,"BP"
"GO:0071695","anatomical structure maturation","6/211","153/12185",0.0500473798258713,0.223413361450061,0.182612737720972,"KIF14/TYMS/SCLT1/TRIP13/CDKN1A/SNX10",6,"BP"
"GO:0034472","snRNA 3'-end processing","2/211","21/12185",0.0505124423210009,0.223930735082041,0.18303562655245,"EXOSC8/EXOSC9",2,"BP"
"GO:0097150","neuronal stem cell population maintenance","2/211","21/12185",0.0505124423210009,0.223930735082041,0.18303562655245,"ASPM/FANCD2",2,"BP"
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/211","21/12185",0.0505124423210009,0.223930735082041,0.18303562655245,"MDM2/RRM2B",2,"BP"
"GO:0048515","spermatid differentiation","5/211","116/12185",0.0509996107986223,0.225570692359884,0.184376088404457,"KNL1/BRIP1/TRIP13/DPY19L2P2/FANCG",5,"BP"
"GO:0016447","somatic recombination of immunoglobulin gene segments","3/211","49/12185",0.0527325513013088,0.232168029070293,0.189768593626774,"EXO1/UNG/MSH2",3,"BP"
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","3/211","49/12185",0.0527325513013088,0.232168029070293,0.189768593626774,"MDM2/DNMT1/CDKN1A",3,"BP"
"GO:0032042","mitochondrial DNA metabolic process","2/211","22/12185",0.0549453375363749,0.241358058036496,0.197280303483163,"SESN2/RRM2B",2,"BP"
"GO:0034198","cellular response to amino acid starvation","3/211","50/12185",0.0554085474056469,0.242341025891266,0.198083757895586,"SESN2/CDKN1A/SESN1",3,"BP"
"GO:0097305","response to alcohol","6/211","157/12185",0.0554210246320983,0.242341025891266,0.198083757895586,"MDM2/RAD51/BLM/BRCA1/TYMS/CDKN1A",6,"BP"
"GO:0045739","positive regulation of DNA repair","5/211","119/12185",0.0557645064578821,0.243290046315114,0.198859464489977,"H2AX/RAD51AP1/TIMELESS/BRCA1/DPF1",5,"BP"
"GO:0042327","positive regulation of phosphorylation","13/211","461/12185",0.0576684721390192,0.251027466958084,0.20518384704857,"IQGAP3/KIF14/INCENP/BORA/PLK1/AURKB/BIRC5/TPX2/LIF/ECT2/CENPE/CDKN1A/TNFRSF10B",13,"BP"
"GO:0070828","heterochromatin organization","4/211","84/12185",0.0578124650452361,0.25108619130256,0.205231846923091,"HELLS/LMNB2/DNMT1/SUV39H1",4,"BP"
"GO:1990874","vascular associated smooth muscle cell proliferation","3/211","51/12185",0.0581482642660062,0.25197581181936,0.205959001454275,"MDM2/DNMT1/CDKN1A",3,"BP"
"GO:1901985","positive regulation of protein acetylation","2/211","23/12185",0.0595095241871495,0.257295111317024,0.210306869628862,"BRCA1/DEK",2,"BP"
"GO:0051495","positive regulation of cytoskeleton organization","6/211","161/12185",0.0611309342252768,0.263712819393346,0.215552550702298,"SASS6/GPSM2/SYNPO2L/CENPJ/SPAG5/PLK4",6,"BP"
"GO:0007281","germ cell development","7/211","203/12185",0.0631617113413163,0.271863831366203,0.222214992921056,"ASPM/KNL1/BRIP1/MSH2/TRIP13/DPY19L2P2/FANCG",7,"BP"
"GO:0006998","nuclear envelope organization","3/211","53/12185",0.0638157241872444,0.272669342117343,0.222873398141651,"NEMP1/PLK1/LMNB2",3,"BP"
"GO:1990928","response to amino acid starvation","3/211","53/12185",0.0638157241872444,0.272669342117343,0.222873398141651,"SESN2/CDKN1A/SESN1",3,"BP"
"GO:0006346","DNA methylation-dependent heterochromatin formation","2/211","24/12185",0.0641991746253411,0.272669342117343,0.222873398141651,"HELLS/DNMT1",2,"BP"
"GO:0006541","glutamine metabolic process","2/211","24/12185",0.0641991746253411,0.272669342117343,0.222873398141651,"PHGDH/ARHGAP11B",2,"BP"
"GO:0045922","negative regulation of fatty acid metabolic process","2/211","24/12185",0.0641991746253411,0.272669342117343,0.222873398141651,"ERLIN1/BRCA1",2,"BP"
"GO:0071353","cellular response to interleukin-4","2/211","24/12185",0.0641991746253411,0.272669342117343,0.222873398141651,"TUBA1B/MCM2",2,"BP"
"GO:0006997","nucleus organization","5/211","125/12185",0.0660403555890198,0.279871462892674,0.228760239392524,"CHEK1/NEMP1/PLK1/LMNB2/SUV39H1",5,"BP"
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","4/211","88/12185",0.0663205373002691,0.280441129155424,0.229225870969582,"CDC20/MDM2/FBXO22/PLK1",4,"BP"
"GO:0045860","positive regulation of protein kinase activity","7/211","206/12185",0.0672071856539947,0.283567160522557,0.231781014236076,"KIF14/BORA/TPX2/ECT2/CENPE/CDKN1A/TNFRSF10B",7,"BP"
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","2/211","25/12185",0.0690086219637478,0.288009953705533,0.2354124471146,"EXOSC8/EXOSC9",2,"BP"
"GO:0002052","positive regulation of neuroblast proliferation","2/211","25/12185",0.0690086219637478,0.288009953705533,0.2354124471146,"ASPM/WDR62",2,"BP"
"GO:0006760","folic acid-containing compound metabolic process","2/211","25/12185",0.0690086219637478,0.288009953705533,0.2354124471146,"MTHFD1/TYMS",2,"BP"
"GO:0070670","response to interleukin-4","2/211","25/12185",0.0690086219637478,0.288009953705533,0.2354124471146,"TUBA1B/MCM2",2,"BP"
"GO:1904357","negative regulation of telomere maintenance via telomere lengthening","2/211","25/12185",0.0690086219637478,0.288009953705533,0.2354124471146,"PIF1/ACD",2,"BP"
"GO:0021700","developmental maturation","7/211","209/12185",0.0714057599143027,0.297369441721035,0.243062668744516,"CDC20/KIF14/TYMS/SCLT1/TRIP13/CDKN1A/SNX10",7,"BP"
"GO:0033273","response to vitamin","3/211","56/12185",0.072774466451814,0.302414845471469,0.247186661086757,"MDM2/BRIP1/TYMS",3,"BP"
"GO:0006221","pyrimidine nucleotide biosynthetic process","2/211","26/12185",0.0739323562994539,0.304594975417878,0.248968647157408,"TYMS/UPP1",2,"BP"
"GO:0008340","determination of adult lifespan","2/211","26/12185",0.0739323562994539,0.304594975417878,0.248968647157408,"MSH2/RAD54B",2,"BP"
"GO:0016180","snRNA processing","2/211","26/12185",0.0739323562994539,0.304594975417878,0.248968647157408,"EXOSC8/EXOSC9",2,"BP"
"GO:1904353","regulation of telomere capping","2/211","26/12185",0.0739323562994539,0.304594975417878,0.248968647157408,"NEK2/AURKB",2,"BP"
"GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","3/211","57/12185",0.0758792107240805,0.31062042858113,0.253893708447427,"EXO1/UNG/MSH2",3,"BP"
"GO:0016444","somatic cell DNA recombination","3/211","57/12185",0.0758792107240805,0.31062042858113,0.253893708447427,"EXO1/UNG/MSH2",3,"BP"
"GO:0045911","positive regulation of DNA recombination","3/211","57/12185",0.0758792107240805,0.31062042858113,0.253893708447427,"RAD51AP1/TIMELESS/MSH2",3,"BP"
"GO:1904385","cellular response to angiotensin","2/211","27/12185",0.0789650210189337,0.322566242973309,0.263657931394093,"CDC6/BRIP1",2,"BP"
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","5/211","133/12185",0.0812751141361701,0.331299405927948,0.27079620990062,"CDC20/MDM2/FBXO22/PLK1/PBK",5,"BP"
"GO:0002312","B cell activation involved in immune response","3/211","59/12185",0.0822608969929375,0.334608807218629,0.273501235356512,"EXO1/UNG/MSH2",3,"BP"
"GO:1990776","response to angiotensin","2/211","28/12185",0.0841014091830826,0.340654971091054,0.278443225084821,"CDC6/BRIP1",2,"BP"
"GO:2000756","regulation of peptidyl-lysine acetylation","2/211","28/12185",0.0841014091830826,0.340654971091054,0.278443225084821,"BRCA1/DEK",2,"BP"
"GO:0009064","glutamine family amino acid metabolic process","3/211","60/12185",0.0855359207127047,0.345737629099252,0.282597668166256,"PHGDH/ARHGAP11B/AADAT",3,"BP"
"GO:1903320","regulation of protein modification by small protein conjugation or removal","7/211","220/12185",0.0881096889937469,0.355394217241025,0.290490732332909,"CDC20/FANCI/PLK1/BRCA1/UBE2S/UBE2C/MAD2L1",7,"BP"
"GO:0009123","nucleoside monophosphate metabolic process","3/211","61/12185",0.0888657571294951,0.355866147043037,0.290876476464765,"TYMS/UPP1/MPP1",3,"BP"
"GO:0097194","execution phase of apoptosis","3/211","61/12185",0.0888657571294951,0.355866147043037,0.290876476464765,"TOP2A/BBC3/XKR5",3,"BP"
"GO:0006730","one-carbon metabolic process","2/211","29/12185",0.0893364599905338,0.355866147043037,0.290876476464765,"MTHFD1/TYMS",2,"BP"
"GO:1902742","apoptotic process involved in development","2/211","29/12185",0.0893364599905338,0.355866147043037,0.290876476464765,"CHEK1/XKR5",2,"BP"
"GO:1902882","regulation of response to oxidative stress","2/211","29/12185",0.0893364599905338,0.355866147043037,0.290876476464765,"SESN2/SESN1",2,"BP"
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","2/211","29/12185",0.0893364599905338,0.355866147043037,0.290876476464765,"MDM2/DNMT1",2,"BP"
"GO:0008584","male gonad development","4/211","98/12185",0.0902430764922168,0.3587348743203,0.293221305522775,"ASPM/KIF18A/BRIP1/MSH2",4,"BP"
"GO:0031667","response to nutrient levels","10/211","356/12185",0.0907447418960683,0.359985326614506,0.294243395317908,"SESN2/ELAPOR1/MDM2/FBXO22/BRIP1/TYMS/CDKN1A/SESN1/UPP1/SUV39H1",10,"BP"
"GO:0046546","development of primary male sexual characteristics","4/211","99/12185",0.09283620436202,0.367524397515487,0.300405651541819,"ASPM/KIF18A/BRIP1/MSH2",4,"BP"
"GO:0009069","serine family amino acid metabolic process","2/211","30/12185",0.0946652553176562,0.372466157936954,0.304444928306056,"PHGDH/MTHFD1",2,"BP"
"GO:0042304","regulation of fatty acid biosynthetic process","2/211","30/12185",0.0946652553176562,0.372466157936954,0.304444928306056,"ERLIN1/BRCA1",2,"BP"
"GO:0042558","pteridine-containing compound metabolic process","2/211","30/12185",0.0946652553176562,0.372466157936954,0.304444928306056,"MTHFD1/TYMS",2,"BP"
"GO:0051865","protein autoubiquitination","3/211","63/12185",0.0956858531524841,0.375713431561999,0.307099172094116,"UBE2T/MDM2/BRCA1",3,"BP"
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","3/211","64/12185",0.0991740718048961,0.388616933101059,0.317646185607278,"BTG2/EXOSC8/EXOSC9",3,"BP"
"GO:1901797","negative regulation of signal transduction by p53 class mediator","2/211","31/12185",0.100083016333654,0.390587674291988,0.319257022317666,"MDM2/RRM2B",2,"BP"
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/211","31/12185",0.100083016333654,0.390587674291988,0.319257022317666,"MDM2/RRM2B",2,"BP"
"GO:0006334","nucleosome assembly","3/211","65/12185",0.102713023828438,0.399241775678034,0.326330677789136,"H2AX/CHAF1A/MCM2",3,"BP"
"GO:0002520","immune system development","5/211","143/12185",0.102715529605315,0.399241775678034,0.326330677789136,"EXO1/UNG/CCNB2/MSH2/POLQ",5,"BP"
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","4/211","103/12185",0.10355743518153,0.401702631631579,0.328342122583203,"CDC20/MDM2/FBXO22/PLK1",4,"BP"
"GO:0031032","actomyosin structure organization","6/211","186/12185",0.10441018929647,0.40419558190424,0.330379800506037,"IQGAP3/SYNPO2L/RACGAP1/ECT2/EPB41L2/ANLN",6,"BP"
"GO:0071900","regulation of protein serine/threonine kinase activity","7/211","230/12185",0.105062723387163,0.405904979511851,0.33177702122262,"CDKN3/CCNB2/BLM/PLK1/CDC6/CCNB1/CDKN1A",7,"BP"
"GO:2000780","negative regulation of double-strand break repair","2/211","32/12185",0.105585100189226,0.407105676881907,0.332758442532864,"PARPBP/POLQ",2,"BP"
"GO:0009166","nucleotide catabolic process","3/211","66/12185",0.106301660966041,0.409048791397326,0.334346697859506,"UNG/MBD4/UPP1",3,"BP"
"GO:0007548","sex differentiation","6/211","189/12185",0.110462596269971,0.423535251088069,0.346187583502339,"ASPM/KIF18A/BRIP1/MSH2/FANCG/CENPI",6,"BP"
"GO:0001974","blood vessel remodeling","2/211","33/12185",0.111166996777274,0.423535251088069,0.346187583502339,"MDM2/LIF",2,"BP"
"GO:0032205","negative regulation of telomere maintenance","2/211","33/12185",0.111166996777274,0.423535251088069,0.346187583502339,"PIF1/ACD",2,"BP"
"GO:0071539","protein localization to centrosome","2/211","33/12185",0.111166996777274,0.423535251088069,0.346187583502339,"SPAG5/SNX10",2,"BP"
"GO:1905168","positive regulation of double-strand break repair via homologous recombination","2/211","33/12185",0.111166996777274,0.423535251088069,0.346187583502339,"RAD51AP1/TIMELESS",2,"BP"
"GO:0032206","positive regulation of telomere maintenance","3/211","68/12185",0.11362375388851,0.431187578858962,0.352442413182672,"NEK2/ACD/AURKB",3,"BP"
"GO:2000177","regulation of neural precursor cell proliferation","3/211","68/12185",0.11362375388851,0.431187578858962,0.352442413182672,"ASPM/BTG2/WDR62",3,"BP"
"GO:0031670","cellular response to nutrient","2/211","34/12185",0.116824325564162,0.439863018366826,0.35953350992452,"MDM2/BRIP1",2,"BP"
"GO:0045332","phospholipid translocation","2/211","34/12185",0.116824325564162,0.439863018366826,0.35953350992452,"ATP8B3/XKR5",2,"BP"
"GO:0045738","negative regulation of DNA repair","2/211","34/12185",0.116824325564162,0.439863018366826,0.35953350992452,"PARPBP/POLQ",2,"BP"
"GO:1905508","protein localization to microtubule organizing center","2/211","34/12185",0.116824325564162,0.439863018366826,0.35953350992452,"SPAG5/SNX10",2,"BP"
"GO:0009896","positive regulation of catabolic process","12/211","471/12185",0.117303164968542,0.440803299608351,0.360302073320318,"SESN2/CDC20/ELAPOR1/BTG2/DTL/TRIM22/MDM2/EXOSC8/FBXO22/PLK1/EXOSC9/SESN1",12,"BP"
"GO:1901800","positive regulation of proteasomal protein catabolic process","4/211","108/12185",0.117715034527326,0.441488745478705,0.360862340379245,"CDC20/MDM2/FBXO22/PLK1",4,"BP"
"GO:0016239","positive regulation of macroautophagy","3/211","70/12185",0.121131805284202,0.452539016246224,0.369894567388039,"SESN2/ELAPOR1/SESN1",3,"BP"
"GO:0071230","cellular response to amino acid stimulus","3/211","70/12185",0.121131805284202,0.452539016246224,0.369894567388039,"SESN2/DNMT1/SESN1",3,"BP"
"GO:0072528","pyrimidine-containing compound biosynthetic process","2/211","35/12185",0.122552832490099,0.456960561455329,0.373508632680961,"TYMS/UPP1",2,"BP"
"GO:0051258","protein polymerization","7/211","240/12185",0.123653427195779,0.460172522098024,0.376134012481917,"CENPJ/TUBGCP3/HAUS5/UBE2S/TPX2/UBE2C/HAUS7",7,"BP"
"GO:0033002","muscle cell proliferation","5/211","152/12185",0.124173660252374,0.460834973361164,0.376675484298927,"MDM2/NDC80/DNMT1/DSN1/CDKN1A",5,"BP"
"GO:0009991","response to extracellular stimulus","10/211","380/12185",0.124310473583391,0.460834973361164,0.376675484298927,"SESN2/ELAPOR1/MDM2/FBXO22/BRIP1/TYMS/CDKN1A/SESN1/UPP1/SUV39H1",10,"BP"
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","3/211","71/12185",0.124952869035917,0.461438234213253,0.377168575289747,"BRCA1/TNFRSF10B/TNFRSF10C",3,"BP"
"GO:1901292","nucleoside phosphate catabolic process","3/211","71/12185",0.124952869035917,0.461438234213253,0.377168575289747,"UNG/MBD4/UPP1",3,"BP"
"GO:0000460","maturation of 5.8S rRNA","2/211","36/12185",0.128348386937185,0.47306953346196,0.386675721081173,"EXOSC8/EXOSC9",2,"BP"
"GO:0046661","male sex differentiation","4/211","113/12185",0.132664620316677,0.48804345982655,0.398915050323266,"ASPM/KIF18A/BRIP1/MSH2",4,"BP"
"GO:0002066","columnar/cuboidal epithelial cell development","2/211","37/12185",0.134206978763756,0.491347900070306,0.401616020738066,"TYMS/CDKN1A",2,"BP"
"GO:0009124","nucleoside monophosphate biosynthetic process","2/211","37/12185",0.134206978763756,0.491347900070306,0.401616020738066,"TYMS/UPP1",2,"BP"
"GO:0008406","gonad development","5/211","156/12185",0.134328999707371,0.491347900070306,0.401616020738066,"ASPM/KIF18A/BRIP1/MSH2/FANCG",5,"BP"
"GO:0033674","positive regulation of kinase activity","7/211","246/12185",0.135565505734543,0.494645614083399,0.40431149329281,"KIF14/BORA/TPX2/ECT2/CENPE/CDKN1A/TNFRSF10B",7,"BP"
"GO:0016570","histone modification","4/211","114/12185",0.135744742326421,0.494645614083399,0.40431149329281,"AURKB/BRCA1/DEK/SUV39H1",4,"BP"
"GO:0051101","regulation of DNA binding","3/211","74/12185",0.13667117460849,0.497080037706492,0.406301332932213,"ACD/HJURP/E2F1",3,"BP"
"GO:1901983","regulation of protein acetylation","2/211","38/12185",0.140124715403635,0.507721191029366,0.414999157127625,"BRCA1/DEK",2,"BP"
"GO:2001222","regulation of neuron migration","2/211","38/12185",0.140124715403635,0.507721191029366,0.414999157127625,"KIF20B/WDR62",2,"BP"
"GO:0045137","development of primary sexual characteristics","5/211","159/12185",0.142182450021524,0.514208710228219,0.420301900142772,"ASPM/KIF18A/BRIP1/MSH2/FANCG",5,"BP"
"GO:0071229","cellular response to acid chemical","3/211","76/12185",0.144685065401977,0.522277797060795,0.426897378711471,"SESN2/DNMT1/SESN1",3,"BP"
"GO:0034204","lipid translocation","2/211","39/12185",0.146097819028957,0.524425753380062,0.428653066828873,"ATP8B3/XKR5",2,"BP"
"GO:0099024","plasma membrane invagination","2/211","39/12185",0.146097819028957,0.524425753380062,0.428653066828873,"AURKB/XKR5",2,"BP"
"GO:2000179","positive regulation of neural precursor cell proliferation","2/211","39/12185",0.146097819028957,0.524425753380062,0.428653066828873,"ASPM/WDR62",2,"BP"
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","5/211","162/12185",0.150231529935412,0.538259708744383,0.439960611042843,"CDC20/MDM2/FBXO22/PLK1/PBK",5,"BP"
"GO:1902116","negative regulation of organelle assembly","2/211","40/12185",0.152122623775253,0.544022171270608,0.444670710076753,"BRCA1/KIF24",2,"BP"
"GO:0001578","microtubule bundle formation","3/211","78/12185",0.152850115469818,0.544599300303573,0.44514244154368,"DNAI3/PLK1/KIF20A",3,"BP"
"GO:0016064","immunoglobulin mediated immune response","3/211","78/12185",0.152850115469818,0.544599300303573,0.44514244154368,"EXO1/UNG/MSH2",3,"BP"
"GO:0009408","response to heat","3/211","79/12185",0.156986600030556,0.549864254859572,0.449445889462852,"IER5/CDKN1A/PSIP1",3,"BP"
"GO:0019724","B cell mediated immunity","3/211","79/12185",0.156986600030556,0.549864254859572,0.449445889462852,"EXO1/UNG/MSH2",3,"BP"
"GO:2000781","positive regulation of double-strand break repair","3/211","79/12185",0.156986600030556,0.549864254859572,0.449445889462852,"RAD51AP1/TIMELESS/DPF1",3,"BP"
"GO:0021537","telencephalon development","6/211","210/12185",0.157575448690504,0.549864254859572,0.449445889462852,"ASPM/KIF14/BTG2/H2AX/ARHGAP11B/WDR62",6,"BP"
"GO:0006544","glycine metabolic process","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"PHGDH",1,"BP"
"GO:0009086","methionine biosynthetic process","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"MTHFD1",1,"BP"
"GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"UPP1",1,"BP"
"GO:0010226","response to lithium ion","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"IMPA2",1,"BP"
"GO:0019321","pentose metabolic process","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"XYLB",1,"BP"
"GO:0021681","cerebellar granular layer development","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"KIF14",1,"BP"
"GO:0030953","astral microtubule organization","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"CENPJ",1,"BP"
"GO:0043652","engulfment of apoptotic cell","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"XKR5",1,"BP"
"GO:0046710","GDP metabolic process","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"MPP1",1,"BP"
"GO:0051081","nuclear membrane disassembly","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"PLK1",1,"BP"
"GO:0071236","cellular response to antibiotic","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"MDM2",1,"BP"
"GO:0071313","cellular response to caffeine","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"CHEK1",1,"BP"
"GO:0072283","metanephric renal vesicle morphogenesis","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"LIF",1,"BP"
"GO:0090657","telomeric loop disassembly","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"BLM",1,"BP"
"GO:0140588","chromatin looping","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"NSMCE4A",1,"BP"
"GO:1902855","regulation of non-motile cilium assembly","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"CENPJ",1,"BP"
"GO:1990700","nucleolar chromatin organization","1/211","10/12185",0.160329442295333,0.549864254859572,0.449445889462852,"SUV39H1",1,"BP"
"GO:0051402","neuron apoptotic process","6/211","212/12185",0.162467118057243,0.55620415505718,0.454627972237349,"KIF14/BTG2/CIT/MSH2/MYBL2/XRCC2",6,"BP"
"GO:1900182","positive regulation of protein localization to nucleus","3/211","81/12185",0.165362057782655,0.565109412386907,0.461906916569668,"SESN2/PLK1/ECT2",3,"BP"
"GO:0043524","negative regulation of neuron apoptotic process","4/211","124/12185",0.16806209049764,0.568364657475927,0.464567676041709,"KIF14/BTG2/MSH2/XRCC2",4,"BP"
"GO:0006513","protein monoubiquitination","2/211","43/12185",0.170472208969923,0.568364657475927,0.464567676041709,"UBE2T/DTL",2,"BP"
"GO:0051055","negative regulation of lipid biosynthetic process","2/211","43/12185",0.170472208969923,0.568364657475927,0.464567676041709,"ERLIN1/BRCA1",2,"BP"
"GO:0071763","nuclear membrane organization","2/211","43/12185",0.170472208969923,0.568364657475927,0.464567676041709,"NEMP1/PLK1",2,"BP"
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","4/211","125/12185",0.171434709833463,0.568364657475927,0.464567676041709,"CDC20/MDM2/FBXO22/PLK1",4,"BP"
"GO:0034728","nucleosome organization","3/211","83/12185",0.173866966613627,0.568364657475927,0.464567676041709,"H2AX/CHAF1A/MCM2",3,"BP"
"GO:0006534","cysteine metabolic process","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"MTHFD1",1,"BP"
"GO:0006563","L-serine metabolic process","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"PHGDH",1,"BP"
"GO:0007130","synaptonemal complex assembly","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"TRIP13",1,"BP"
"GO:0008272","sulfate transport","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"RACGAP1",1,"BP"
"GO:0023035","CD40 signaling pathway","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"FANCD2",1,"BP"
"GO:0030397","membrane disassembly","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"PLK1",1,"BP"
"GO:0032026","response to magnesium ion","1/211","11/12185",0.174881433069516,0.568364657475927,0.464567676041709,"MDM2",1,"BP"
