ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Ontology
GO:0040029,epigenetic regulation of gene expression,8/262,190/12185,0.052946344,0.251401728,0.210183855,HELLS/CHEK1/BRCA1/LMNB2/UHRF1/DNMT1/LMNB1/PHF19,8,BP
GO:0071241,cellular response to inorganic substance,7/262,157/12185,0.052955413,0.251401728,0.210183855,DLG2/DDX11/TIMELESS/RAD51/BLM/ECT2/CCNA2,7,BP
GO:0048477,oogenesis,4/262,67/12185,0.055902779,0.264106463,0.220805621,ASPM/BRCA2/AURKA/TRIP13,4,BP
GO:0010224,response to UV-B,2/262,18/12185,0.056205067,0.264106463,0.220805621,MSH2/CDKN1A,2,BP
GO:0035065,regulation of histone acetylation,2/262,18/12185,0.056205067,0.264106463,0.220805621,BRCA1/DEK,2,BP
GO:2001224,positive regulation of neuron migration,2/262,18/12185,0.056205067,0.264106463,0.220805621,KIF20B/WDR62,2,BP
GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,3/262,41/12185,0.057583512,0.26852868,0.224502806,EXO1/MSH2/NSD2,3,BP
GO:0002208,somatic diversification of immunoglobulins involved in immune response,3/262,41/12185,0.057583512,0.26852868,0.224502806,EXO1/MSH2/NSD2,3,BP
GO:0045190,isotype switching,3/262,41/12185,0.057583512,0.26852868,0.224502806,EXO1/MSH2/NSD2,3,BP
GO:0051495,positive regulation of cytoskeleton organization,7/262,161/12185,0.059063177,0.274733264,0.229690134,STIL/SASS6/GPSM2/PSRC1/CENPJ/SPAG5/PLK4,7,BP
GO:0007283,spermatogenesis,12/262,337/12185,0.060479734,0.280613776,0.234606523,ASPM/H2AX/RACGAP1/BRCA2/KNL1/BRIP1/HMGB2/TRIP13/CDC25C/PTTG1/DPY19L2P2/FANCG,12,BP
GO:0048599,oocyte development,3/262,42/12185,0.061065243,0.28191022,0.235690412,BRCA2/AURKA/TRIP13,3,BP
GO:2000242,negative regulation of reproductive process,3/262,42/12185,0.061065243,0.28191022,0.235690412,PKMYT1/TRIP13/TTK,3,BP
GO:0016075,rRNA catabolic process,2/262,19/12185,0.061949209,0.284564696,0.23790968,EXOSC8/SLFN13,2,BP
GO:0045589,regulation of regulatory T cell differentiation,2/262,19/12185,0.061949209,0.284564696,0.23790968,FANCA/FANCD2,2,BP
GO:0002377,immunoglobulin production,4/262,70/12185,0.063687879,0.291823563,0.24397844,EXO1/MSH2/POLQ/NSD2,4,BP
GO:0051100,negative regulation of binding,5/262,100/12185,0.064342409,0.293282176,0.245197911,DDX11/AURKB/E2F1/AURKA/CDKN1A,5,BP
GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,3/262,43/12185,0.064643086,0.293282176,0.245197911,EXO1/MSH2/NSD2,3,BP
GO:0006513,protein monoubiquitination,3/262,43/12185,0.064643086,0.293282176,0.245197911,UBE2T/DTL/UHRF1,3,BP
GO:0009994,oocyte differentiation,3/262,43/12185,0.064643086,0.293282176,0.245197911,BRCA2/AURKA/TRIP13,3,BP
GO:0043279,response to alkaloid,4/262,71/12185,0.066403027,0.300520814,0.251249758,CHEK1/RAD51/BLM/CCNA2,4,BP
GO:0051261,protein depolymerization,5/262,101/12185,0.066564871,0.300520814,0.251249758,KIF2C/KIF18A/KIF18B/TPX2/KIF24,5,BP
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,2/262,20/12185,0.067882892,0.304234274,0.254354388,E2F2/E2F1,2,BP
GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,2/262,20/12185,0.067882892,0.304234274,0.254354388,PLK1/CDKN1A,2,BP
GO:1904030,negative regulation of cyclin-dependent protein kinase activity,2/262,20/12185,0.067882892,0.304234274,0.254354388,PLK1/CDKN1A,2,BP
GO:0097035,regulation of membrane lipid distribution,3/262,44/12185,0.068315415,0.3054296,0.255353737,ATP8B3/ANO7/XKR5,3,BP
GO:0001934,positive regulation of protein phosphorylation,14/262,420/12185,0.069700268,0.31086657,0.259899304,CLSPN/CDCA8/PSRC1/IQGAP3/KIF14/INCENP/BORA/PLK1/AURKB/BIRC5/TPX2/ECT2/CENPE/CDKN1A,14,BP
GO:0051972,regulation of telomerase activity,3/262,45/12185,0.072080547,0.320706201,0.268125706,NEK2/PIF1/AURKB,3,BP
GO:0045066,regulatory T cell differentiation,2/262,21/12185,0.073995379,0.326857288,0.273268308,FANCA/FANCD2,2,BP
GO:0045830,positive regulation of isotype switching,2/262,21/12185,0.073995379,0.326857288,0.273268308,MSH2/NSD2,2,BP
GO:0097150,neuronal stem cell population maintenance,2/262,21/12185,0.073995379,0.326857288,0.273268308,ASPM/FANCD2,2,BP
GO:0051101,regulation of DNA binding,4/262,74/12185,0.074903125,0.330075493,0.275958881,CDT1/HJURP/E2F1/HMGB2,4,BP
GO:0045860,positive regulation of protein kinase activity,8/262,206/12185,0.076944807,0.338263329,0.282804303,CLSPN/PSRC1/KIF14/BORA/TPX2/ECT2/CENPE/CDKN1A,8,BP
GO:0032042,mitochondrial DNA metabolic process,2/262,22/12185,0.080276307,0.350400375,0.292951454,DNA2/RRM1,2,BP
GO:0033598,mammary gland epithelial cell proliferation,2/262,22/12185,0.080276307,0.350400375,0.292951454,IQGAP3/BRCA2,2,BP
GO:0051291,protein heterooligomerization,2/262,22/12185,0.080276307,0.350400375,0.292951454,RRM1/RRM2,2,BP
GO:0048469,cell maturation,5/262,107/12185,0.080785645,0.351285821,0.293691729,KIF14/BRCA2/AURKA/TRIP13/CDKN1A,5,BP
GO:0010833,telomere maintenance via telomere lengthening,4/262,76/12185,0.08086058,0.351285821,0.293691729,NEK2/RAD51/PIF1/AURKB,4,BP
GO:0007097,nuclear migration,2/262,23/12185,0.086715671,0.374075563,0.312745041,LMNB2/LMNB1,2,BP
GO:1901985,positive regulation of protein acetylation,2/262,23/12185,0.086715671,0.374075563,0.312745041,BRCA1/DEK,2,BP
GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,2/262,23/12185,0.086715671,0.374075563,0.312745041,BRCA1/HMGB2,2,BP
GO:0016447,somatic recombination of immunoglobulin gene segments,3/262,49/12185,0.088033494,0.378772946,0.316672278,EXO1/MSH2/NSD2,3,BP
GO:0002520,immune system development,6/262,143/12185,0.088215849,0.378772946,0.316672278,EXO1/CCNB2/MSH2/POLQ/NSD2/HMGB2,6,BP
GO:0031396,regulation of protein ubiquitination,7/262,178/12185,0.089697839,0.384240509,0.321243422,CDC20/FANCI/PLK1/BRCA1/UBE2S/UBE2C/MAD2L1,7,BP
GO:0006289,nucleotide-excision repair,4/262,79/12185,0.090221822,0.384695824,0.321624087,POLD3/POLE/BRCA2/BRIP1,4,BP
GO:2000781,positive regulation of double-strand break repair,4/262,79/12185,0.090221822,0.384695824,0.321624087,FOXM1/RAD51AP1/DDX11/TIMELESS,4,BP
GO:0021543,pallium development,6/262,145/12185,0.092794199,0.394750379,0.330030176,ASPM/KIF14/H2AX/ARHGAP11B/WDR62/TACC3,6,BP
GO:0006346,DNA methylation-dependent heterochromatin formation,2/262,24/12185,0.093303814,0.39509339,0.33031695,HELLS/DNMT1,2,BP
GO:0006541,glutamine metabolic process,2/262,24/12185,0.093303814,0.39509339,0.33031695,PHGDH/ARHGAP11B,2,BP
GO:0002052,positive regulation of neuroblast proliferation,2/262,25/12185,0.10003142,0.422609808,0.353321989,ASPM/WDR62,2,BP
GO:0032210,regulation of telomere maintenance via telomerase,3/262,52/12185,0.100882614,0.424259762,0.354701429,NEK2/PIF1/AURKB,3,BP
GO:2000243,positive regulation of reproductive process,3/262,52/12185,0.100882614,0.424259762,0.354701429,RAD51AP1/AURKA/CDC25C,3,BP
GO:0006998,nuclear envelope organization,3/262,53/12185,0.105323659,0.440923137,0.368632807,PLK1/LMNB2/LMNB1,3,BP
GO:0050871,positive regulation of B cell activation,3/262,53/12185,0.105323659,0.440923137,0.368632807,MSH2/NSD2/CDKN1A,3,BP
GO:0002714,positive regulation of B cell mediated immunity,2/262,26/12185,0.106889504,0.442450484,0.369909743,MSH2/NSD2,2,BP
GO:0002891,positive regulation of immunoglobulin mediated immune response,2/262,26/12185,0.106889504,0.442450484,0.369909743,MSH2/NSD2,2,BP
GO:0071392,cellular response to estradiol stimulus,2/262,26/12185,0.106889504,0.442450484,0.369909743,KIF18A/CCNA2,2,BP
GO:0071480,cellular response to gamma radiation,2/262,26/12185,0.106889504,0.442450484,0.369909743,H2AX/CDKN1A,2,BP
GO:1904353,regulation of telomere capping,2/262,26/12185,0.106889504,0.442450484,0.369909743,NEK2/AURKB,2,BP
GO:0090398,cellular senescence,4/262,85/12185,0.110410443,0.456000079,0.381237851,H2AX/BRCA2/RBL1/CDKN1A,4,BP
GO:0043393,regulation of protein binding,5/262,119/12185,0.113635231,0.46818622,0.391426047,DDX11/PLK1/AURKB/AURKA/CDKN1A,5,BP
GO:1904385,cellular response to angiotensin,2/262,27/12185,0.113869395,0.46818622,0.391426047,CDC6/BRIP1,2,BP
GO:0007405,neuroblast proliferation,3/262,55/12185,0.114430588,0.469445753,0.392479077,ASPM/RACGAP1/WDR62,3,BP
GO:0034644,cellular response to UV,4/262,87/12185,0.117553126,0.481184129,0.40229292,POLD3/AURKB/CDKN1A/PBK,4,BP
GO:1990776,response to angiotensin,2/262,28/12185,0.120962738,0.492949919,0.412129683,CDC6/BRIP1,2,BP
GO:2000756,regulation of peptidyl-lysine acetylation,2/262,28/12185,0.120962738,0.492949919,0.412129683,BRCA1/DEK,2,BP
GO:0042327,positive regulation of phosphorylation,14/262,461/12185,0.122585531,0.49846037,0.416736683,CLSPN/CDCA8/PSRC1/IQGAP3/KIF14/INCENP/BORA/PLK1/AURKB/BIRC5/TPX2/ECT2/CENPE/CDKN1A,14,BP
GO:0031110,regulation of microtubule polymerization or depolymerization,4/262,89/12185,0.124891814,0.506719652,0.423641837,PSRC1/SKA3/SKA1/TPX2,4,BP
GO:0045191,regulation of isotype switching,2/262,29/12185,0.128161474,0.517704902,0.432826031,MSH2/NSD2,2,BP
GO:1902742,apoptotic process involved in development,2/262,29/12185,0.128161474,0.517704902,0.432826031,CHEK1/XKR5,2,BP
GO:0014855,striated muscle cell proliferation,3/262,58/12185,0.128622051,0.518428485,0.433430981,CDK1/NDC80/DSN1,3,BP
GO:0002312,B cell activation involved in immune response,3/262,59/12185,0.1334858,0.535688112,0.447860854,EXO1/MSH2/NSD2,3,BP
GO:1904356,regulation of telomere maintenance via telomere lengthening,3/262,59/12185,0.1334858,0.535688112,0.447860854,NEK2/PIF1/AURKB,3,BP
GO:0051647,nucleus localization,2/262,30/12185,0.135457838,0.542420298,0.453489283,LMNB2/LMNB1,2,BP
GO:0002639,positive regulation of immunoglobulin production,2/262,31/12185,0.142844347,0.570757671,0.477180681,MSH2/NSD2,2,BP
GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,4/262,95/12185,0.148015104,0.590138143,0.493383681,RTKN2/HELLS/DDIAS/FIGNL1,4,BP
GO:0051262,protein tetramerization,3/262,62/12185,0.148447388,0.590583344,0.49375589,RRM1/TK1/RRM2,3,BP
GO:0006473,protein acetylation,4/262,96/12185,0.152021032,0.603497288,0.504552564,BRCA1/DEK/ESCO2/DSCC1,4,BP
GO:0051865,protein autoubiquitination,3/262,63/12185,0.153551012,0.608260137,0.508534533,UBE2T/BRCA1/UHRF1,3,BP
GO:0018209,peptidyl-serine modification,8/262,244/12185,0.156092414,0.613452965,0.512875986,CLSPN/CDC7/CDK1/POGLUT3/PLK1/AURKA/TTK/PBK,8,BP
GO:0009394,2'-deoxyribonucleotide metabolic process,2/262,33/12185,0.157859232,0.613452965,0.512875986,RRM1/RRM2,2,BP
GO:0042307,positive regulation of protein import into nucleus,2/262,33/12185,0.157859232,0.613452965,0.512875986,CDK1/ECT2,2,BP
GO:0045943,positive regulation of transcription by RNA polymerase I,2/262,33/12185,0.157859232,0.613452965,0.512875986,DDX11/DEK,2,BP
GO:0051973,positive regulation of telomerase activity,2/262,33/12185,0.157859232,0.613452965,0.512875986,NEK2/AURKB,2,BP
GO:0070316,regulation of G0 to G1 transition,2/262,33/12185,0.157859232,0.613452965,0.512875986,RRM1/CHEK1,2,BP
GO:0090102,cochlea development,2/262,33/12185,0.157859232,0.613452965,0.512875986,MCM2/CCNA2,2,BP
GO:1902692,regulation of neuroblast proliferation,2/262,33/12185,0.157859232,0.613452965,0.512875986,ASPM/WDR62,2,BP
GO:1905168,positive regulation of double-strand break repair via homologous recombination,2/262,33/12185,0.157859232,0.613452965,0.512875986,RAD51AP1/TIMELESS,2,BP
GO:0071482,cellular response to light stimulus,4/262,98/12185,0.160154858,0.621063679,0.519238907,POLD3/AURKB/CDKN1A/PBK,4,BP
GO:0033674,positive regulation of kinase activity,8/262,246/12185,0.161069501,0.623298362,0.521107208,CLSPN/PSRC1/KIF14/BORA/TPX2/ECT2/CENPE/CDKN1A,8,BP
GO:0009262,deoxyribonucleotide metabolic process,2/262,34/12185,0.165473982,0.635006407,0.530895693,RRM1/RRM2,2,BP
GO:0019692,deoxyribose phosphate metabolic process,2/262,34/12185,0.165473982,0.635006407,0.530895693,RRM1/RRM2,2,BP
GO:0032212,positive regulation of telomere maintenance via telomerase,2/262,34/12185,0.165473982,0.635006407,0.530895693,NEK2/AURKB,2,BP
GO:0045023,G0 to G1 transition,2/262,34/12185,0.165473982,0.635006407,0.530895693,RRM1/CHEK1,2,BP
GO:0007004,telomere maintenance via telomerase,3/262,66/12185,0.169181795,0.647885378,0.541663128,NEK2/PIF1/AURKB,3,BP
GO:0072337,modified amino acid transport,2/262,35/12185,0.173151609,0.661712166,0.553222984,SLC7A1/SLC25A20,2,BP
GO:0006278,RNA-templated DNA biosynthetic process,3/262,67/12185,0.174491749,0.665453006,0.556350504,NEK2/PIF1/AURKB,3,BP
GO:0030900,forebrain development,9/262,291/12185,0.175875048,0.66934264,0.559602424,STIL/ASPM/KIF14/RRM1/H2AX/ARHGAP11B/WDR62/E2F1/TACC3,9,BP
GO:2000177,regulation of neural precursor cell proliferation,3/262,68/12185,0.179848104,0.683051973,0.571064082,ASPM/SHCBP1/WDR62,3,BP
GO:0097306,cellular response to alcohol,3/262,69/12185,0.185248811,0.701462898,0.586456495,RAD51/BLM/BRCA1,3,BP
GO:0016233,telomere capping,2/262,37/12185,0.188670963,0.701462898,0.586456495,NEK2/AURKB,2,BP
GO:0031056,regulation of histone modification,2/262,37/12185,0.188670963,0.701462898,0.586456495,BRCA1/DEK,2,BP
GO:0140718,facultative heterochromatin formation,2/262,37/12185,0.188670963,0.701462898,0.586456495,HELLS/DNMT1,2,BP
GO:1904358,positive regulation of telomere maintenance via telomere lengthening,2/262,37/12185,0.188670963,0.701462898,0.586456495,NEK2/AURKB,2,BP
GO:0006606,protein import into nucleus,5/262,142/12185,0.191010323,0.701462898,0.586456495,CDK1/POLA2/KPNA2/ECT2/CDKN1A,5,BP
GO:1901873,regulation of post-translational protein modification,8/262,258/12185,0.192433304,0.701462898,0.586456495,CDC20/FANCI/PLK1/BRCA1/UBE2S/UBE2C/MAD2L1/DEK,8,BP
GO:0002244,hematopoietic progenitor cell differentiation,4/262,106/12185,0.194175239,0.701462898,0.586456495,CHD2/TOP2A/ANLN/ESCO2,4,BP
GO:0006544,glycine metabolic process,1/262,10/12185,0.195428135,0.701462898,0.586456495,PHGDH,1,BP
GO:0015801,aromatic amino acid transport,1/262,10/12185,0.195428135,0.701462898,0.586456495,SLC7A1,1,BP
GO:0021681,cerebellar granular layer development,1/262,10/12185,0.195428135,0.701462898,0.586456495,KIF14,1,BP
GO:0030953,astral microtubule organization,1/262,10/12185,0.195428135,0.701462898,0.586456495,CENPJ,1,BP
GO:0031125,rRNA 3'-end processing,1/262,10/12185,0.195428135,0.701462898,0.586456495,EXOSC8,1,BP
GO:0043652,engulfment of apoptotic cell,1/262,10/12185,0.195428135,0.701462898,0.586456495,XKR5,1,BP
GO:0046710,GDP metabolic process,1/262,10/12185,0.195428135,0.701462898,0.586456495,DLG2,1,BP
GO:0051081,nuclear membrane disassembly,1/262,10/12185,0.195428135,0.701462898,0.586456495,PLK1,1,BP
GO:0051764,actin crosslink formation,1/262,10/12185,0.195428135,0.701462898,0.586456495,GAS2L3,1,BP
GO:0055015,ventricular cardiac muscle cell development,1/262,10/12185,0.195428135,0.701462898,0.586456495,CDK1,1,BP
GO:0071028,nuclear mRNA surveillance,1/262,10/12185,0.195428135,0.701462898,0.586456495,EXOSC8,1,BP
GO:0071313,cellular response to caffeine,1/262,10/12185,0.195428135,0.701462898,0.586456495,CHEK1,1,BP
GO:0090657,telomeric loop disassembly,1/262,10/12185,0.195428135,0.701462898,0.586456495,BLM,1,BP
GO:1901838,positive regulation of transcription of nucleolar large rRNA by RNA polymerase I,1/262,10/12185,0.195428135,0.701462898,0.586456495,DDX11,1,BP
GO:1902855,regulation of non-motile cilium assembly,1/262,10/12185,0.195428135,0.701462898,0.586456495,CENPJ,1,BP
GO:1903671,negative regulation of sprouting angiogenesis,1/262,10/12185,0.195428135,0.701462898,0.586456495,E2F2,1,BP
GO:1990700,nucleolar chromatin organization,1/262,10/12185,0.195428135,0.701462898,0.586456495,DDX11,1,BP
GO:1903320,regulation of protein modification by small protein conjugation or removal,7/262,220/12185,0.196011901,0.701462898,0.586456495,CDC20/FANCI/PLK1/BRCA1/UBE2S/UBE2C/MAD2L1,7,BP
GO:0002712,regulation of B cell mediated immunity,2/262,38/12185,0.196501007,0.701462898,0.586456495,MSH2/NSD2,2,BP
GO:0002889,regulation of immunoglobulin mediated immune response,2/262,38/12185,0.196501007,0.701462898,0.586456495,MSH2/NSD2,2,BP
GO:0032781,positive regulation of ATP-dependent activity,2/262,38/12185,0.196501007,0.701462898,0.586456495,UHRF1/MSH2,2,BP
GO:1901983,regulation of protein acetylation,2/262,38/12185,0.196501007,0.701462898,0.586456495,BRCA1/DEK,2,BP
GO:2001222,regulation of neuron migration,2/262,38/12185,0.196501007,0.701462898,0.586456495,KIF20B/WDR62,2,BP
GO:0006305,DNA alkylation,2/262,39/12185,0.204370546,0.722033749,0.603654709,HELLS/DNMT1,2,BP
GO:0006306,DNA methylation,2/262,39/12185,0.204370546,0.722033749,0.603654709,HELLS/DNMT1,2,BP
GO:0099024,plasma membrane invagination,2/262,39/12185,0.204370546,0.722033749,0.603654709,AURKB/XKR5,2,BP
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,2/262,39/12185,0.204370546,0.722033749,0.603654709,BRCA1/HMGB2,2,BP
GO:2000179,positive regulation of neural precursor cell proliferation,2/262,39/12185,0.204370546,0.722033749,0.603654709,ASPM/WDR62,2,BP
GO:0051099,positive regulation of binding,4/262,109/12185,0.207475425,0.722033749,0.603654709,DDX11/CDT1/HMGB2/GMNN,4,BP
GO:0051259,protein complex oligomerization,6/262,185/12185,0.20841946,0.722033749,0.603654709,RRM1/BLM/TK1/RRM2/POLQ/ECT2,6,BP
GO:0051170,import into nucleus,5/262,147/12185,0.209880653,0.722033749,0.603654709,CDK1/POLA2/KPNA2/ECT2/CDKN1A,5,BP
GO:0009116,nucleoside metabolic process,2/262,40/12185,0.212274288,0.722033749,0.603654709,TK1/MACROD2,2,BP
GO:1902116,negative regulation of organelle assembly,2/262,40/12185,0.212274288,0.722033749,0.603654709,BRCA1/KIF24,2,BP
GO:0006563,L-serine metabolic process,1/262,11/12185,0.212742125,0.722033749,0.603654709,PHGDH,1,BP
GO:0007130,synaptonemal complex assembly,1/262,11/12185,0.212742125,0.722033749,0.603654709,TRIP13,1,BP
GO:0008272,sulfate transport,1/262,11/12185,0.212742125,0.722033749,0.603654709,RACGAP1,1,BP
GO:0010561,negative regulation of glycoprotein biosynthetic process,1/262,11/12185,0.212742125,0.722033749,0.603654709,ITM2B,1,BP
GO:0030397,membrane disassembly,1/262,11/12185,0.212742125,0.722033749,0.603654709,PLK1,1,BP
GO:0032688,negative regulation of interferon-beta production,1/262,11/12185,0.212742125,0.722033749,0.603654709,TRAIP,1,BP
GO:0033623,regulation of integrin activation,1/262,11/12185,0.212742125,0.722033749,0.603654709,KIF14,1,BP
GO:0034085,establishment of sister chromatid cohesion,1/262,11/12185,0.212742125,0.722033749,0.603654709,DDX11,1,BP
GO:0051095,regulation of helicase activity,1/262,11/12185,0.212742125,0.722033749,0.603654709,MSH2,1,BP
GO:0060576,intestinal epithelial cell development,1/262,11/12185,0.212742125,0.722033749,0.603654709,CDKN1A,1,BP
GO:0070341,fat cell proliferation,1/262,11/12185,0.212742125,0.722033749,0.603654709,E2F1,1,BP
GO:0071371,cellular response to gonadotropin stimulus,1/262,11/12185,0.212742125,0.722033749,0.603654709,CCNA2,1,BP
GO:0071415,cellular response to purine-containing compound,1/262,11/12185,0.212742125,0.722033749,0.603654709,CHEK1,1,BP
GO:1903826,L-arginine transmembrane transport,1/262,11/12185,0.212742125,0.722033749,0.603654709,SLC7A1,1,BP
GO:1905383,protein localization to presynapse,1/262,11/12185,0.212742125,0.722033749,0.603654709,DLG2,1,BP
GO:0008585,female gonad development,3/262,74/12185,0.212847082,0.722033749,0.603654709,BRCA2/FANCA/FANCG,3,BP
GO:0015914,phospholipid transport,3/262,74/12185,0.212847082,0.722033749,0.603654709,ATP8B3/ANO7/XKR5,3,BP
GO:0046545,development of primary female sexual characteristics,3/262,76/12185,0.224127087,0.751473569,0.628267805,BRCA2/FANCA/FANCG,3,BP
GO:0033002,muscle cell proliferation,5/262,152/12185,0.229326706,0.751473569,0.628267805,CDK1/NDC80/DNMT1/DSN1/CDKN1A,5,BP
GO:0002903,negative regulation of B cell apoptotic process,1/262,12/12185,0.229684918,0.751473569,0.628267805,AURKB,1,BP
GO:0006285,"base-excision repair, AP site formation",1/262,12/12185,0.229684918,0.751473569,0.628267805,NEIL3,1,BP
GO:0017062,respiratory chain complex III assembly,1/262,12/12185,0.229684918,0.751473569,0.628267805,UQCC1,1,BP
GO:0030214,hyaluronan catabolic process,1/262,12/12185,0.229684918,0.751473569,0.628267805,HMMR,1,BP
GO:0033147,negative regulation of intracellular estrogen receptor signaling pathway,1/262,12/12185,0.229684918,0.751473569,0.628267805,BRCA1,1,BP
GO:0034427,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",1/262,12/12185,0.229684918,0.751473569,0.628267805,EXOSC8,1,BP
GO:0034551,mitochondrial respiratory chain complex III assembly,1/262,12/12185,0.229684918,0.751473569,0.628267805,UQCC1,1,BP
GO:0035331,negative regulation of hippo signaling,1/262,12/12185,0.229684918,0.751473569,0.628267805,CIT,1,BP
GO:0035864,response to potassium ion,1/262,12/12185,0.229684918,0.751473569,0.628267805,DLG2,1,BP
GO:0043045,post-fertilization epigenetic regulation of gene expression,1/262,12/12185,0.229684918,0.751473569,0.628267805,DNMT1,1,BP
GO:0044320,cellular response to leptin stimulus,1/262,12/12185,0.229684918,0.751473569,0.628267805,CCNA2,1,BP
GO:0048532,anatomical structure arrangement,1/262,12/12185,0.229684918,0.751473569,0.628267805,KIF14,1,BP
GO:0055057,neuroblast division,1/262,12/12185,0.229684918,0.751473569,0.628267805,ASPM,1,BP
GO:0071493,cellular response to UV-B,1/262,12/12185,0.229684918,0.751473569,0.628267805,CDKN1A,1,BP
GO:0071732,cellular response to nitric oxide,1/262,12/12185,0.229684918,0.751473569,0.628267805,CCNA2,1,BP
GO:0140719,constitutive heterochromatin formation,1/262,12/12185,0.229684918,0.751473569,0.628267805,HELLS,1,BP
GO:1904044,response to aldosterone,1/262,12/12185,0.229684918,0.751473569,0.628267805,CDKN1A,1,BP
GO:1904779,regulation of protein localization to centrosome,1/262,12/12185,0.229684918,0.751473569,0.628267805,CEP250,1,BP
GO:0016570,histone modification,4/262,114/12185,0.230194442,0.751805251,0.628545107,AURKB/BRCA1/UHRF1/DEK,4,BP
GO:0071695,anatomical structure maturation,5/262,153/12185,0.233278394,0.760528853,0.635838455,KIF14/BRCA2/AURKA/TRIP13/CDKN1A,5,BP
GO:0001578,microtubule bundle formation,3/262,78/12185,0.235521576,0.763107916,0.637994674,PSRC1/PLK1/KIF20A,3,BP
GO:0016064,immunoglobulin mediated immune response,3/262,78/12185,0.235521576,0.763107916,0.637994674,EXO1/MSH2/NSD2,3,BP
GO:0050864,regulation of B cell activation,3/262,78/12185,0.235521576,0.763107916,0.637994674,MSH2/NSD2/CDKN1A,3,BP
GO:0032873,negative regulation of stress-activated MAPK cascade,2/262,43/12185,0.236140886,0.763107916,0.637994674,FOXM1/PBK,2,BP
GO:0070303,negative regulation of stress-activated protein kinase signaling cascade,2/262,43/12185,0.236140886,0.763107916,0.637994674,FOXM1/PBK,2,BP
GO:2001234,negative regulation of apoptotic signaling pathway,6/262,194/12185,0.239591324,0.772775304,0.646077073,RTKN2/HELLS/DDIAS/BRCA1/HMGB2/FIGNL1,6,BP
GO:0019724,B cell mediated immunity,3/262,79/12185,0.241257093,0.772775304,0.646077073,EXO1/MSH2/NSD2,3,BP
GO:0018105,peptidyl-serine phosphorylation,7/262,235/12185,0.242648032,0.772775304,0.646077073,CLSPN/CDC7/CDK1/PLK1/AURKA/TTK/PBK,7,BP
GO:0002637,regulation of immunoglobulin production,2/262,44/12185,0.244132575,0.772775304,0.646077073,MSH2/NSD2,2,BP
GO:0001682,tRNA 5'-leader removal,1/262,13/12185,0.246264443,0.772775304,0.646077073,RPP25L,1,BP
GO:0001956,positive regulation of neurotransmitter secretion,1/262,13/12185,0.246264443,0.772775304,0.646077073,SLC4A8,1,BP
GO:0014821,phasic smooth muscle contraction,1/262,13/12185,0.246264443,0.772775304,0.646077073,EDN2,1,BP
GO:0016202,regulation of striated muscle tissue development,1/262,13/12185,0.246264443,0.772775304,0.646077073,CENPF,1,BP
GO:0031000,response to caffeine,1/262,13/12185,0.246264443,0.772775304,0.646077073,CHEK1,1,BP
GO:0032486,Rap protein signal transduction,1/262,13/12185,0.246264443,0.772775304,0.646077073,KIF14,1,BP
GO:0043928,exonucleolytic catabolism of deadenylated mRNA,1/262,13/12185,0.246264443,0.772775304,0.646077073,EXOSC8,1,BP
GO:0045039,protein insertion into mitochondrial inner membrane,1/262,13/12185,0.246264443,0.772775304,0.646077073,TIMM8B,1,BP
GO:0070914,UV-damage excision repair,1/262,13/12185,0.246264443,0.772775304,0.646077073,POLD3,1,BP
GO:0098840,protein transport along microtubule,1/262,13/12185,0.246264443,0.772775304,0.646077073,DLG2,1,BP
GO:0099118,microtubule-based protein transport,1/262,13/12185,0.246264443,0.772775304,0.646077073,DLG2,1,BP
GO:1903019,negative regulation of glycoprotein metabolic process,1/262,13/12185,0.246264443,0.772775304,0.646077073,ITM2B,1,BP
GO:1990822,basic amino acid transmembrane transport,1/262,13/12185,0.246264443,0.772775304,0.646077073,SLC7A1,1,BP
GO:0034504,protein localization to nucleus,8/262,277/12185,0.246721668,0.77289339,0.646175798,CDK1/POLA2/PLK1/KPNA2/LMNB2/ECT2/LMNB1/CDKN1A,8,BP
GO:0097305,response to alcohol,5/262,157/12185,0.249273199,0.779560666,0.65174996,CDK1/RAD51/BLM/BRCA1/CDKN1A,5,BP
GO:0007020,microtubule nucleation,2/262,45/12185,0.252134995,0.783191671,0.654785653,CENPJ/TPX2,2,BP
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,2/262,45/12185,0.252134995,0.783191671,0.654785653,KIF14/CCNF,2,BP
GO:0032608,interferon-beta production,2/262,45/12185,0.252134995,0.783191671,0.654785653,TRAIP/HMGB2,2,BP
GO:0032648,regulation of interferon-beta production,2/262,45/12185,0.252134995,0.783191671,0.654785653,TRAIP/HMGB2,2,BP
GO:1900182,positive regulation of protein localization to nucleus,3/262,81/12185,0.252795571,0.783636531,0.655157578,CDK1/PLK1/ECT2,3,BP
