ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Ontology
GO:0045137,development of primary sexual characteristics,8/198,159/12185,0.004429326,0.022673931,0.017262161,NASP/ASPM/RRM1/KIF18A/BRCA2/BRIP1/HMGB2/FANCG,8,BP
GO:0048232,male gamete generation,13/198,348/12185,0.004512573,0.02300877,0.017517081,IFT25/ASPM/KIF18A/H2AX/RACGAP1/BRCA2/KNL1/BRIP1/HMGB2/TRIP13/CDC25C/PTTG1/FANCG,13,BP
GO:1902806,regulation of cell cycle G1/S phase transition,8/198,160/12185,0.004599162,0.023357949,0.017782918,STIL/KIF14/RRM1/CDC6/RRM2/FAM83D/CHEK2/GTSE1,8,BP
GO:0071168,protein localization to chromatin,4/198,42/12185,0.004672931,0.023639536,0.017997296,PLK1/CENPA/MMS22L/ESCO2,4,BP
GO:0008584,male gonad development,6/198,98/12185,0.005212235,0.026264779,0.019995952,NASP/ASPM/RRM1/KIF18A/BRIP1/HMGB2,6,BP
GO:0006282,regulation of DNA repair,9/198,200/12185,0.005399936,0.027104735,0.020635429,H2AX/FOXM1/RAD51AP1/TIMELESS/PARPBP/RAD51/RMI2/POLQ/DEK,9,BP
GO:0046546,development of primary male sexual characteristics,6/198,99/12185,0.005475287,0.027376435,0.02084228,NASP/ASPM/RRM1/KIF18A/BRIP1/HMGB2,6,BP
GO:0051298,centrosome duplication,5/198,70/12185,0.005548586,0.027635815,0.021039752,STIL/BRCA2/NDE1/NDC80/PLK4,5,BP
GO:0001556,oocyte maturation,3/198,23/12185,0.005889642,0.029109727,0.022161873,BRCA2/AURKA/TRIP13,3,BP
GO:2000001,regulation of DNA damage checkpoint,3/198,23/12185,0.005889642,0.029109727,0.022161873,BRCA2/RAD51/WDR76,3,BP
GO:0030865,cortical cytoskeleton organization,4/198,45/12185,0.005990137,0.029493424,0.02245399,IQGAP3/RACGAP1/ECT2/ANLN,4,BP
GO:0021987,cerebral cortex development,6/198,101/12185,0.006030363,0.029578584,0.022518824,ASPM/KIF14/H2AX/ARHGAP11B/NDE1/TACC3,6,BP
GO:0071392,cellular response to estradiol stimulus,3/198,26/12185,0.008343784,0.040770765,0.031039677,KIF18A/H2AZ1/CCNA2,3,BP
GO:2000045,regulation of G1/S transition of mitotic cell cycle,7/198,143/12185,0.008787806,0.042778374,0.032568113,STIL/KIF14/RRM1/CDC6/RRM2/CHEK2/GTSE1,7,BP
GO:0007283,spermatogenesis,12/198,337/12185,0.009028543,0.043785041,0.033334511,IFT25/ASPM/H2AX/RACGAP1/BRCA2/KNL1/BRIP1/HMGB2/TRIP13/CDC25C/PTTG1/FANCG,12,BP
GO:0007140,male meiotic nuclear division,3/198,27/12185,0.009276065,0.044649717,0.033992808,KIF18A/BRCA2/TRIP13,3,BP
GO:0010165,response to X-ray,3/198,27/12185,0.009276065,0.044649717,0.033992808,BRCA2/BLM/XRCC2,3,BP
GO:0000723,telomere maintenance,7/198,145/12185,0.00944777,0.04530715,0.034493326,NEK2/EXO1/BRCA2/RAD51/PIF1/BLM/AURKB,7,BP
GO:0046661,male sex differentiation,6/198,113/12185,0.010254917,0.048995715,0.037301511,NASP/ASPM/RRM1/KIF18A/BRIP1/HMGB2,6,BP
GO:0071214,cellular response to abiotic stimulus,10/198,262/12185,0.010568561,0.050122954,0.038159703,POLD3/H2AX/RAD51AP1/BRCA2/RAD51/BLM/AURKB/CHEK2/ECT2/PBK,10,BP
GO:0104004,cellular response to environmental stimulus,10/198,262/12185,0.010568561,0.050122954,0.038159703,POLD3/H2AX/RAD51AP1/BRCA2/RAD51/BLM/AURKB/CHEK2/ECT2/PBK,10,BP
GO:0035561,regulation of chromatin binding,2/198,10/12185,0.010850133,0.051269861,0.039032869,CDT1/GMNN,2,BP
GO:0070979,protein K11-linked ubiquitination,3/198,29/12185,0.011316589,0.053278833,0.040562343,UBE2T/UBE2S/UBE2C,3,BP
GO:0006298,mismatch repair,3/198,30/12185,0.012426075,0.058078392,0.044216353,EXO1/POLD3/RNASEH2A,3,BP
GO:0010458,exit from mitosis,3/198,30/12185,0.012426075,0.058078392,0.044216353,UBE2S/UBE2C/ANLN,3,BP
GO:0016446,somatic hypermutation of immunoglobulin genes,2/198,11/12185,0.013120528,0.060448147,0.046020499,EXO1/POLQ,2,BP
GO:0033262,regulation of nuclear cell cycle DNA replication,2/198,11/12185,0.013120528,0.060448147,0.046020499,CDC7/CDT1,2,BP
GO:0042276,error-prone translesion synthesis,2/198,11/12185,0.013120528,0.060448147,0.046020499,POLD3/POLE2,2,BP
GO:0085020,protein K6-linked ubiquitination,2/198,11/12185,0.013120528,0.060448147,0.046020499,UBE2T/UBE2S,2,BP
GO:0032200,telomere organization,7/198,157/12185,0.014191771,0.065150835,0.049600758,NEK2/EXO1/BRCA2/RAD51/PIF1/BLM/AURKB,7,BP
GO:0072331,signal transduction by p53 class mediator,7/198,158/12185,0.014651982,0.067025025,0.05102762,E2F2/FOXM1/BRCA2/AURKB/AURKA/CHEK2/GTSE1,7,BP
GO:0071312,cellular response to alkaloid,3/198,32/12185,0.014826008,0.067343487,0.051270072,RAD51/BLM/CCNA2,3,BP
GO:2000780,negative regulation of double-strand break repair,3/198,32/12185,0.014826008,0.067343487,0.051270072,PARPBP/RMI2/POLQ,3,BP
GO:0002566,somatic diversification of immune receptors via somatic mutation,2/198,12/12185,0.015577754,0.068819529,0.052393815,EXO1/POLQ,2,BP
GO:0009263,deoxyribonucleotide biosynthetic process,2/198,12/12185,0.015577754,0.068819529,0.052393815,RRM1/RRM2,2,BP
GO:0009265,2'-deoxyribonucleotide biosynthetic process,2/198,12/12185,0.015577754,0.068819529,0.052393815,RRM1/RRM2,2,BP
GO:0010992,ubiquitin recycling,2/198,12/12185,0.015577754,0.068819529,0.052393815,UBE2S/UBE2C,2,BP
GO:0046385,deoxyribose phosphate biosynthetic process,2/198,12/12185,0.015577754,0.068819529,0.052393815,RRM1/RRM2,2,BP
GO:0051290,protein heterotetramerization,2/198,12/12185,0.015577754,0.068819529,0.052393815,RRM1/RRM2,2,BP
GO:0051657,maintenance of organelle location,2/198,12/12185,0.015577754,0.068819529,0.052393815,GPSM2/ASPM,2,BP
GO:1903429,regulation of cell maturation,2/198,12/12185,0.015577754,0.068819529,0.052393815,KIF14/AURKA,2,BP
GO:0071539,protein localization to centrosome,3/198,33/12185,0.01611724,0.07095986,0.054023296,STIL/SPAG5/AURKA,3,BP
GO:0045738,negative regulation of DNA repair,3/198,34/12185,0.017469719,0.076134926,0.057963187,PARPBP/RMI2/POLQ,3,BP
GO:0045740,positive regulation of DNA replication,3/198,34/12185,0.017469719,0.076134926,0.057963187,CDC7/CDK1/CDT1,3,BP
GO:1905508,protein localization to microtubule organizing center,3/198,34/12185,0.017469719,0.076134926,0.057963187,STIL/SPAG5/AURKA,3,BP
GO:0007281,germ cell development,8/198,203/12185,0.017871715,0.077624621,0.059097325,ASPM/BRCA2/KNL1/BRIP1/AURKA/HMGB2/TRIP13/FANCG,8,BP
GO:0014841,skeletal muscle satellite cell proliferation,2/198,13/12185,0.018215203,0.07780666,0.059235915,NDC80/DSN1,2,BP
GO:0033599,regulation of mammary gland epithelial cell proliferation,2/198,13/12185,0.018215203,0.07780666,0.059235915,IQGAP3/BRCA2,2,BP
GO:0034086,maintenance of sister chromatid cohesion,2/198,13/12185,0.018215203,0.07780666,0.059235915,BUB1/DSCC1,2,BP
GO:0034088,maintenance of mitotic sister chromatid cohesion,2/198,13/12185,0.018215203,0.07780666,0.059235915,BUB1/DSCC1,2,BP
GO:2000105,positive regulation of DNA-templated DNA replication,2/198,13/12185,0.018215203,0.07780666,0.059235915,CDC7/CDT1,2,BP
GO:0001701,in utero embryonic development,11/198,330/12185,0.019041948,0.081069678,0.061720122,NASP/STIL/NEK2/BRCA2/CCNB2/RRM2/GINS1/PLK4/CCNB1/XRCC2/NCAPG2,11,BP
GO:0001934,positive regulation of protein phosphorylation,13/198,420/12185,0.019694544,0.083572243,0.06362538,CLSPN/CDCA8/PSRC1/IQGAP3/KIF14/INCENP/BORA/PLK1/AURKB/BIRC5/TPX2/ECT2/CENPE,13,BP
GO:0048608,reproductive structure development,8/198,207/12185,0.019844079,0.083930696,0.063898278,NASP/ASPM/RRM1/KIF18A/BRCA2/BRIP1/HMGB2/FANCG,8,BP
GO:0031398,positive regulation of protein ubiquitination,5/198,96/12185,0.020026916,0.084427196,0.064276274,CDC20/FANCI/PLK1/UBE2S/UBE2C,5,BP
GO:0000722,telomere maintenance via recombination,2/198,14/12185,0.02102643,0.086658449,0.065974976,BRCA2/RAD51,2,BP
GO:0001325,formation of extrachromosomal circular DNA,2/198,14/12185,0.02102643,0.086658449,0.065974976,EXO1/BLM,2,BP
GO:0010457,centriole-centriole cohesion,2/198,14/12185,0.02102643,0.086658449,0.065974976,NEK2/SGO1,2,BP
GO:0070193,synaptonemal complex organization,2/198,14/12185,0.02102643,0.086658449,0.065974976,PLK1/TRIP13,2,BP
GO:0072520,seminiferous tubule development,2/198,14/12185,0.02102643,0.086658449,0.065974976,KIF18A/BRIP1,2,BP
GO:0090656,t-circle formation,2/198,14/12185,0.02102643,0.086658449,0.065974976,EXO1/BLM,2,BP
GO:0090737,telomere maintenance via telomere trimming,2/198,14/12185,0.02102643,0.086658449,0.065974976,EXO1/BLM,2,BP
GO:0061458,reproductive system development,8/198,210/12185,0.021421967,0.088007445,0.067001996,NASP/ASPM/RRM1/KIF18A/BRCA2/BRIP1/HMGB2/FANCG,8,BP
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",4/198,67/12185,0.0234158,0.095589818,0.072774623,FOXM1/BRCA2/CHEK2/GTSE1,4,BP
GO:0048477,oogenesis,4/198,67/12185,0.0234158,0.095589818,0.072774623,ASPM/BRCA2/AURKA/TRIP13,4,BP
GO:0007141,male meiosis I,2/198,15/12185,0.024005152,0.097074124,0.073904658,BRCA2/TRIP13,2,BP
GO:0048308,organelle inheritance,2/198,15/12185,0.024005152,0.097074124,0.073904658,CDK1/PLK1,2,BP
GO:0048313,Golgi inheritance,2/198,15/12185,0.024005152,0.097074124,0.073904658,CDK1/PLK1,2,BP
GO:0051261,protein depolymerization,5/198,101/12185,0.024339287,0.098117752,0.074699194,KIF2C/KIF18A/KIF18B/TPX2/KIF24,5,BP
GO:0051493,regulation of cytoskeleton organization,13/198,436/12185,0.025782294,0.103611087,0.078881391,STIL/GPSM2/PSRC1/KIF18A/SKA3/BORA/PLK1/SPAG5/SKA1/TPX2/ECT2/TACC3/PLK4,13,BP
GO:0045814,"negative regulation of gene expression, epigenetic",5/198,103/12185,0.026219125,0.105039352,0.07996876,HELLS/LMNB2/UHRF1/LMNB1/PHF19,5,BP
GO:0006266,DNA ligation,2/198,16/12185,0.02714524,0.107086725,0.08152747,RAD51/TOP2A,2,BP
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",2/198,16/12185,0.02714524,0.107086725,0.08152747,CHEK2/GTSE1,2,BP
GO:0007096,regulation of exit from mitosis,2/198,16/12185,0.02714524,0.107086725,0.08152747,UBE2C/ANLN,2,BP
GO:0021846,cell proliferation in forebrain,2/198,16/12185,0.02714524,0.107086725,0.08152747,KIF14/RRM1,2,BP
GO:0031573,mitotic intra-S DNA damage checkpoint signaling,2/198,16/12185,0.02714524,0.107086725,0.08152747,CHEK2/FANCD2,2,BP
GO:0048146,positive regulation of fibroblast proliferation,3/198,41/12185,0.028662855,0.112728911,0.08582299,CDC6/CCNA2/CCNB1,3,BP
GO:0009411,response to UV,6/198,143/12185,0.029208947,0.114180427,0.086928061,DTL/POLD3/BRCA2/PCLAF/AURKB/PBK,6,BP
GO:1901875,positive regulation of post-translational protein modification,6/198,143/12185,0.029208947,0.114180427,0.086928061,CDC20/FANCI/PLK1/UBE2S/UBE2C/DEK,6,BP
GO:0007063,regulation of sister chromatid cohesion,2/198,17/12185,0.030440719,0.11678226,0.088908893,ESPL1/BUB1,2,BP
GO:0014856,skeletal muscle cell proliferation,2/198,17/12185,0.030440719,0.11678226,0.088908893,NDC80/DSN1,2,BP
GO:0051446,positive regulation of meiotic cell cycle,2/198,17/12185,0.030440719,0.11678226,0.088908893,RAD51AP1/CDC25C,2,BP
GO:0061952,midbody abscission,2/198,17/12185,0.030440719,0.11678226,0.088908893,CEP55/KIF20A,2,BP
GO:1904355,positive regulation of telomere capping,2/198,17/12185,0.030440719,0.11678226,0.088908893,NEK2/AURKB,2,BP
GO:0048599,oocyte development,3/198,42/12185,0.030508234,0.11678226,0.088908893,BRCA2/AURKA/TRIP13,3,BP
GO:2000242,negative regulation of reproductive process,3/198,42/12185,0.030508234,0.11678226,0.088908893,PKMYT1/TRIP13/TTK,3,BP
GO:0021543,pallium development,6/198,145/12185,0.030973381,0.118212015,0.089997397,ASPM/KIF14/H2AX/ARHGAP11B/NDE1/TACC3,6,BP
GO:0006513,protein monoubiquitination,3/198,43/12185,0.032414765,0.122985434,0.093631505,UBE2T/DTL/UHRF1,3,BP
GO:0009994,oocyte differentiation,3/198,43/12185,0.032414765,0.122985434,0.093631505,BRCA2/AURKA/TRIP13,3,BP
GO:0007286,spermatid development,5/198,110/12185,0.033518524,0.12680028,0.096535831,KNL1/BRIP1/HMGB2/TRIP13/FANCG,5,BP
GO:0000729,DNA double-strand break processing,2/198,18/12185,0.033885766,0.127814731,0.097308155,BLM/BRIP1,2,BP
GO:0010833,telomere maintenance via telomere lengthening,4/198,76/12185,0.03506592,0.1314972,0.1001117,NEK2/RAD51/PIF1/AURKB,4,BP
GO:1902117,positive regulation of organelle assembly,4/198,76/12185,0.03506592,0.1314972,0.1001117,STIL/GPSM2/SPAG5/PLK4,4,BP
GO:0031100,animal organ regeneration,3/198,45/12185,0.03641019,0.135748973,0.103348668,CDK1/AURKA/CCNA2,3,BP
GO:0051972,regulation of telomerase activity,3/198,45/12185,0.03641019,0.135748973,0.103348668,NEK2/PIF1/AURKB,3,BP
GO:0031507,heterochromatin formation,4/198,77/12185,0.036534098,0.135818405,0.103401527,HELLS/LMNB2/UHRF1/LMNB1,4,BP
GO:0042327,positive regulation of phosphorylation,13/198,461/12185,0.037929477,0.140600649,0.107042355,CLSPN/CDCA8/PSRC1/IQGAP3/KIF14/INCENP/BORA/PLK1/AURKB/BIRC5/TPX2/ECT2/CENPE,13,BP
GO:0048515,spermatid differentiation,5/198,116/12185,0.04069039,0.150402874,0.114505003,KNL1/BRIP1/HMGB2/TRIP13/FANCG,5,BP
GO:1903322,positive regulation of protein modification by small protein conjugation or removal,5/198,118/12185,0.043272483,0.159490009,0.121423239,CDC20/FANCI/PLK1/UBE2S/UBE2C,5,BP
GO:0046599,regulation of centriole replication,2/198,21/12185,0.045062237,0.165142858,0.125726876,STIL/PLK4,2,BP
GO:0097150,neuronal stem cell population maintenance,2/198,21/12185,0.045062237,0.165142858,0.125726876,ASPM/FANCD2,2,BP
GO:0018209,peptidyl-serine modification,8/198,244/12185,0.045881173,0.167667741,0.127649125,CLSPN/CDC7/CDK1/POGLUT3/PLK1/AURKA/TTK/PBK,8,BP
GO:0070828,heterochromatin organization,4/198,84/12185,0.047793464,0.174162622,0.13259382,HELLS/LMNB2/UHRF1/LMNB1,4,BP
GO:0033598,mammary gland epithelial cell proliferation,2/198,22/12185,0.049050187,0.177738036,0.135315861,IQGAP3/BRCA2,2,BP
GO:0051291,protein heterooligomerization,2/198,22/12185,0.049050187,0.177738036,0.135315861,RRM1/RRM2,2,BP
GO:0046605,regulation of centrosome cycle,3/198,51/12185,0.049828406,0.180052224,0.137077703,STIL/AURKA/PLK4,3,BP
GO:0045860,positive regulation of protein kinase activity,7/198,206/12185,0.051135086,0.184257711,0.140279432,CLSPN/PSRC1/KIF14/BORA/TPX2/ECT2/CENPE,7,BP
GO:0032210,regulation of telomere maintenance via telomerase,3/198,52/12185,0.052268732,0.187296288,0.142592768,NEK2/PIF1/AURKB,3,BP
GO:2000243,positive regulation of reproductive process,3/198,52/12185,0.052268732,0.187296288,0.142592768,RAD51AP1/AURKA/CDC25C,3,BP
GO:0006997,nucleus organization,5/198,125/12185,0.053072509,0.188918243,0.143827597,CDK1/PLK1/LMNB2/HMGB2/LMNB1,5,BP
GO:0006312,mitotic recombination,2/198,23/12185,0.053160715,0.188918243,0.143827597,BRCA2/RAD51,2,BP
GO:0007097,nuclear migration,2/198,23/12185,0.053160715,0.188918243,0.143827597,LMNB2/LMNB1,2,BP
GO:0006998,nuclear envelope organization,3/198,53/12185,0.054765881,0.194087874,0.147763351,PLK1/LMNB2/LMNB1,3,BP
GO:0048144,fibroblast proliferation,4/198,88/12185,0.054997306,0.194374039,0.147981214,CDK1/CDC6/CCNA2/CCNB1,4,BP
GO:0031110,regulation of microtubule polymerization or depolymerization,4/198,89/12185,0.056885106,0.200496685,0.152642519,PSRC1/SKA3/SKA1/TPX2,4,BP
GO:0071353,cellular response to interleukin-4,2/198,24/12185,0.05738883,0.201720954,0.153574582,TUBA1B/MCM2,2,BP
GO:0007405,neuroblast proliferation,3/198,55/12185,0.059928195,0.210074379,0.159934227,ASPM/RACGAP1/NDE1,3,BP
GO:0070670,response to interleukin-4,2/198,25/12185,0.061729668,0.215802903,0.164295478,TUBA1B/MCM2,2,BP
GO:0071480,cellular response to gamma radiation,2/198,26/12185,0.066178491,0.230108501,0.175186643,H2AX/CHEK2,2,BP
GO:1904353,regulation of telomere capping,2/198,26/12185,0.066178491,0.230108501,0.175186643,NEK2/AURKB,2,BP
GO:0014855,striated muscle cell proliferation,3/198,58/12185,0.068081868,0.236090349,0.179740755,CDK1/NDC80/DSN1,3,BP
GO:0031396,regulation of protein ubiquitination,6/198,178/12185,0.07039839,0.241982054,0.184226239,CDC20/FANCI/PLK1/UBE2S/UBE2C/MAD2L1,6,BP
GO:0009185,ribonucleoside diphosphate metabolic process,2/198,27/12185,0.070730685,0.241982054,0.184226239,RRM1/RRM2,2,BP
GO:0031571,mitotic G1 DNA damage checkpoint signaling,2/198,27/12185,0.070730685,0.241982054,0.184226239,CHEK2/GTSE1,2,BP
GO:0044819,mitotic G1/S transition checkpoint signaling,2/198,27/12185,0.070730685,0.241982054,0.184226239,CHEK2/GTSE1,2,BP
GO:1904385,cellular response to angiotensin,2/198,27/12185,0.070730685,0.241982054,0.184226239,CDC6/BRIP1,2,BP
GO:1904356,regulation of telomere maintenance via telomere lengthening,3/198,59/12185,0.070906369,0.241982054,0.184226239,NEK2/PIF1/AURKB,3,BP
GO:0051098,regulation of binding,7/198,223/12185,0.071771528,0.244288314,0.185982046,PLK1/CDT1/AURKB/HJURP/AURKA/HMGB2/GMNN,7,BP
GO:1990776,response to angiotensin,2/198,28/12185,0.075381755,0.255901221,0.194823206,CDC6/BRIP1,2,BP
GO:0006303,double-strand break repair via nonhomologous end joining,3/198,62/12185,0.079689377,0.269108106,0.204877897,POLQ/HMGB2/DEK,3,BP
GO:0051262,protein tetramerization,3/198,62/12185,0.079689377,0.269108106,0.204877897,RRM1/TK1/RRM2,3,BP
GO:0051259,protein complex oligomerization,6/198,185/12185,0.081337478,0.273956519,0.2085691,RRM1/BLM/TK1/RRM2/POLQ/ECT2,6,BP
GO:0002200,somatic diversification of immune receptors,3/198,63/12185,0.082717643,0.277879583,0.211555815,EXO1/POLQ/HMGB2,3,BP
GO:0000002,mitochondrial genome maintenance,2/198,30/12185,0.084963126,0.283944127,0.216172885,RRM1/PIF1,2,BP
GO:0051647,nucleus localization,2/198,30/12185,0.084963126,0.283944127,0.216172885,LMNB2/LMNB1,2,BP
GO:0018105,peptidyl-serine phosphorylation,7/198,235/12185,0.088939138,0.296463792,0.22570438,CLSPN/CDC7/CDK1/PLK1/AURKA/TTK/PBK,7,BP
GO:0009132,nucleoside diphosphate metabolic process,2/198,31/12185,0.089885015,0.298844509,0.227516872,RRM1/RRM2,2,BP
GO:0007004,telomere maintenance via telomerase,3/198,66/12185,0.092093035,0.304615422,0.231910395,NEK2/PIF1/AURKB,3,BP
GO:0009798,axis specification,3/198,66/12185,0.092093035,0.304615422,0.231910395,STIL/IFT25/AURKA,3,BP
GO:1902115,regulation of organelle assembly,6/198,192/12185,0.093174449,0.307404194,0.234033548,STIL/GPSM2/PLK1/SPAG5/PLK4/KIF24,6,BP
GO:0002244,hematopoietic progenitor cell differentiation,4/198,106/12185,0.094118768,0.309727578,0.235802391,CHD2/TOP2A/ANLN/ESCO2,4,BP
GO:0006278,RNA-templated DNA biosynthetic process,3/198,67/12185,0.09531228,0.312857102,0.238184966,NEK2/PIF1/AURKB,3,BP
GO:0048469,cell maturation,4/198,107/12185,0.096599053,0.316276087,0.240787915,KIF14/BRCA2/AURKA/TRIP13,4,BP
GO:0009394,2'-deoxyribonucleotide metabolic process,2/198,33/12185,0.099970995,0.323214494,0.246070276,RRM1/RRM2,2,BP
GO:0042307,positive regulation of protein import into nucleus,2/198,33/12185,0.099970995,0.323214494,0.246070276,CDK1/ECT2,2,BP
GO:0051973,positive regulation of telomerase activity,2/198,33/12185,0.099970995,0.323214494,0.246070276,NEK2/AURKB,2,BP
GO:0090102,cochlea development,2/198,33/12185,0.099970995,0.323214494,0.246070276,MCM2/CCNA2,2,BP
GO:1905168,positive regulation of double-strand break repair via homologous recombination,2/198,33/12185,0.099970995,0.323214494,0.246070276,RAD51AP1/TIMELESS,2,BP
GO:0030900,forebrain development,8/198,291/12185,0.102316182,0.329969687,0.251213152,STIL/ASPM/KIF14/RRM1/H2AX/ARHGAP11B/NDE1/TACC3,8,BP
GO:0009262,deoxyribonucleotide metabolic process,2/198,34/12185,0.105127324,0.336511783,0.256193793,RRM1/RRM2,2,BP
GO:0019692,deoxyribose phosphate metabolic process,2/198,34/12185,0.105127324,0.336511783,0.256193793,RRM1/RRM2,2,BP
GO:0032212,positive regulation of telomere maintenance via telomerase,2/198,34/12185,0.105127324,0.336511783,0.256193793,NEK2/AURKB,2,BP
GO:0033674,positive regulation of kinase activity,7/198,246/12185,0.106549262,0.340219177,0.259016314,CLSPN/PSRC1/KIF14/BORA/TPX2/ECT2/CENPE,7,BP
GO:0043279,response to alkaloid,3/198,71/12185,0.108637241,0.34602973,0.263440015,RAD51/BLM/CCNA2,3,BP
GO:0048145,regulation of fibroblast proliferation,3/198,72/12185,0.112076147,0.356104013,0.271109787,CDC6/CCNA2/CCNB1,3,BP
GO:0071241,cellular response to inorganic substance,5/198,157/12185,0.112813902,0.357567404,0.272223898,TIMELESS/RAD51/BLM/ECT2/CCNA2,5,BP
GO:0051101,regulation of DNA binding,3/198,74/12185,0.119077007,0.376493479,0.286632734,CDT1/HJURP/HMGB2,3,BP
GO:0016233,telomere capping,2/198,37/12185,0.121005263,0.380723876,0.289853428,NEK2/AURKB,2,BP
GO:1904358,positive regulation of telomere maintenance via telomere lengthening,2/198,37/12185,0.121005263,0.380723876,0.289853428,NEK2/AURKB,2,BP
GO:0051495,positive regulation of cytoskeleton organization,5/198,161/12185,0.121917982,0.382662279,0.291329177,STIL/GPSM2/PSRC1/SPAG5/PLK4,5,BP
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,3/198,75/12185,0.122637185,0.383985362,0.292336469,E2F2/BRCA2/CHEK2,3,BP
GO:0021537,telencephalon development,6/198,210/12185,0.127592166,0.398036511,0.303033916,ASPM/KIF14/H2AX/ARHGAP11B/NDE1/TACC3,6,BP
GO:1901873,regulation of post-translational protein modification,7/198,258/12185,0.12774195,0.398036511,0.303033916,CDC20/FANCI/PLK1/UBE2S/UBE2C/MAD2L1/DEK,7,BP
GO:0045739,positive regulation of DNA repair,4/198,119/12185,0.128653771,0.399911722,0.304461556,H2AX/FOXM1/RAD51AP1/TIMELESS,4,BP
GO:0007099,centriole replication,2/198,39/12185,0.131896309,0.407048417,0.309894878,STIL/PLK4,2,BP
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,2/198,39/12185,0.131896309,0.407048417,0.309894878,BRCA2/CHEK2,2,BP
GO:0099024,plasma membrane invagination,2/198,39/12185,0.131896309,0.407048417,0.309894878,AURKB/XKR5,2,BP
GO:0001578,microtubule bundle formation,3/198,78/12185,0.133545978,0.411155876,0.313021976,PSRC1/PLK1/KIF20A,3,BP
GO:0046777,protein autophosphorylation,5/198,167/12185,0.136194483,0.418104649,0.31831223,NEK2/AURKB/AURKA/CHEK2/MELK,5,BP
GO:0006289,nucleotide-excision repair,3/198,79/12185,0.137255335,0.418104649,0.31831223,POLD3/BRCA2/BRIP1,3,BP
GO:0032355,response to estradiol,3/198,79/12185,0.137255335,0.418104649,0.31831223,KIF18A/H2AZ1/CCNA2,3,BP
GO:2000781,positive regulation of double-strand break repair,3/198,79/12185,0.137255335,0.418104649,0.31831223,FOXM1/RAD51AP1/TIMELESS,3,BP
GO:0009116,nucleoside metabolic process,2/198,40/12185,0.137423544,0.418104649,0.31831223,TK1/MACROD2,2,BP
GO:1900182,positive regulation of protein localization to nucleus,3/198,81/12185,0.144778284,0.439444672,0.334558857,CDK1/PLK1/ECT2,3,BP
GO:0098534,centriole assembly,2/198,42/12185,0.148625654,0.448282802,0.341287519,STIL/PLK4,2,BP
GO:1903320,regulation of protein modification by small protein conjugation or removal,6/198,220/12185,0.14904172,0.448282802,0.341287519,CDC20/FANCI/PLK1/UBE2S/UBE2C/MAD2L1,6,BP
GO:0021681,cerebellar granular layer development,1/198,10/12185,0.151165131,0.448282802,0.341287519,KIF14,1,BP
GO:0035066,positive regulation of histone acetylation,1/198,10/12185,0.151165131,0.448282802,0.341287519,DEK,1,BP
GO:0043652,engulfment of apoptotic cell,1/198,10/12185,0.151165131,0.448282802,0.341287519,XKR5,1,BP
GO:0051081,nuclear membrane disassembly,1/198,10/12185,0.151165131,0.448282802,0.341287519,PLK1,1,BP
GO:0051764,actin crosslink formation,1/198,10/12185,0.151165131,0.448282802,0.341287519,GAS2L3,1,BP
GO:0055015,ventricular cardiac muscle cell development,1/198,10/12185,0.151165131,0.448282802,0.341287519,CDK1,1,BP
GO:0090657,telomeric loop disassembly,1/198,10/12185,0.151165131,0.448282802,0.341287519,BLM,1,BP
GO:1903671,negative regulation of sprouting angiogenesis,1/198,10/12185,0.151165131,0.448282802,0.341287519,E2F2,1,BP
GO:0032873,negative regulation of stress-activated MAPK cascade,2/198,43/12185,0.154294478,0.455468824,0.346758395,FOXM1/PBK,2,BP
GO:0070303,negative regulation of stress-activated protein kinase signaling cascade,2/198,43/12185,0.154294478,0.455468824,0.346758395,FOXM1/PBK,2,BP
GO:0006284,base-excision repair,2/198,44/12185,0.160004587,0.470172932,0.357952954,POLQ/NEIL3,2,BP
GO:0010824,regulation of centrosome duplication,2/198,44/12185,0.160004587,0.470172932,0.357952954,STIL/PLK4,2,BP
GO:0042176,regulation of protein catabolic process,8/198,326/12185,0.161853843,0.474105501,0.360946905,CDC20/DTL/PLK1/FAM83D/AURKA/CHEK2/MAD2L1/PBK,8,BP
GO:0007130,synaptonemal complex assembly,1/198,11/12185,0.164969591,0.474105501,0.360946905,TRIP13,1,BP
GO:0008272,sulfate transport,1/198,11/12185,0.164969591,0.474105501,0.360946905,RACGAP1,1,BP
GO:0023035,CD40 signaling pathway,1/198,11/12185,0.164969591,0.474105501,0.360946905,FANCD2,1,BP
GO:0030397,membrane disassembly,1/198,11/12185,0.164969591,0.474105501,0.360946905,PLK1,1,BP
GO:0032688,negative regulation of interferon-beta production,1/198,11/12185,0.164969591,0.474105501,0.360946905,TRAIP,1,BP
GO:0033623,regulation of integrin activation,1/198,11/12185,0.164969591,0.474105501,0.360946905,KIF14,1,BP
GO:0071371,cellular response to gonadotropin stimulus,1/198,11/12185,0.164969591,0.474105501,0.360946905,CCNA2,1,BP
