Symbol,logFC
GBAS,-0.273629308
CCT6A,-0.732766366
PSPH,-0.089508028
ZNF92,-1.131955006
ATXN7L1,-0.676156341
TMEM168,-0.571782651
C7orf43,0.629774549
SLC12A9,0.599335516
GIGYF1,-0.673764186
TRIM4,0.128508748
MEPCE,-0.009292119
TMEM209,-1.141070062
AGBL3,-1.650191868
ZC3HAV1L,-0.500076658
TLK2,-0.118930809
EPHA1,0.128673823
NOM1,-0.756667024
NCAPG2,-0.900821886
NLGN4X,-0.356286643
SHROOM2,-0.841872687
LUC7L2,-0.683329548
DENND2A,1.041276283
TMEM27,0.378647511
SH3KBP1,0.416402571
CASK,-0.069689818
KDM6A,-0.216691724
SPIN2A,-0.1389486
MSN,-0.389564103
CCNB3,-0.645408807
HDAC8,-0.381452941
CHST7,-0.003920814
ZNF673,-0.198469179
NDUFB11,0.375142085
ZNF41,-0.316800907
ZMYM3,0.10960337
TAF1,-0.266570917
NONO,-0.443075366
CCDC120,0.861532773
EBP,0.098548395
OGT,-0.238930157
SNX12,0.481765485
ZNF711,-1.143732658
DIAPH2,-0.553666001
PRPS1,-0.903842573
CXorf57,-1.344015738
HTR2C,0.348669005
DOCK11,-0.682999703
GPC3,-0.457615552
RBMX,-1.317528849
MCPH1,-0.191918361
MFHAS1,-0.115687658
FBXO25,0.507861927
FAM58A,-0.151092438
NSDHL,0.456546211
ZNF185,0.247110393
CETN2,0.396868975
GABRQ,-0.375106649
RPL10,0.205766477
CSGALNACT1,-1.727117742
ATP6V1B2,-0.434478589
HMBOX1,-0.055276466
GNRH1,-0.613038394
BIN3,0.148233971
SLC25A37,0.077051583
CHMP7,0.23636206
DOCK5,-0.174109413
PROSC,-0.235687562
ERLIN2,0.448332877
SNTG1,-1.1618631
PXDNL,1.251707577
ST18,0.175163934
RGS20,-0.791421031
TACC1,0.517328256
GOLGA7,-0.305195442
GINS4,-1.125550203
WHSC1L1,-0.257289756
MRPS28,-0.238704243
LACTB2,0.092641934
TERF1,-0.475850245
RPL7,-0.006483819
SLC26A7,-1.64323211
SYBU,0.593192806
MTDH,-0.265820598
LRP12,0.208395332
EBAG9,-0.365585023
RSPO2,-0.304843024
POLR2K,-0.406315002
MAL2,-0.847559959
EIF3H,0.229128983
UTP23,-0.890276852
NDUFB9,0.384412469
TATDN1,-0.972413064
FAM83A,0.204171085
FAM135B,-0.624623745
ZNF7,-0.328527259
ARHGAP39,0.242303235
SLC39A4,0.797610286
NAPRT1,0.462312823
VLDLR,0.133127798
AK3,-0.041328183
UHRF2,-0.90106646
NFIB,-0.788096376
HAUS6,-1.217653702
C9orf72,-0.697879056
ZCCHC7,-0.275240387
FBXO10,0.750266173
SIGMAR1,-0.267542105
CBWD5,-0.14139194
CEP78,-0.90742422
NTRK2,-0.717676326
C9orf103,1.087942776
SHC3,-0.409981821
AUH,-0.05059605
HIATL1,-0.655171199
C9orf3,-0.248571329
ZNF462,0.081960062
C9orf80,-1.048969565
UGCG,-0.28295935
SNX30,-0.533882383
STOM,0.872974079
GSN,3.017675499
MRRF,-0.159501712
NR6A1,-0.736160348
CRB2,0.910214794
ALAD,0.452731869
ASTN2,0.31826433
WDR31,0.995361987
POLE3,-0.743078074
SURF4,0.06873
SURF1,1.345092603
SURF2,0.256234798
SURF6,0.276957076
MED22,-0.212972406
REXO4,-0.042198796
RPL7A,0.306031992
GTF3C5,0.221223752
ASB6,0.514046783
PTGES2,0.079856662
METTL11A,0.200266126
CIZ1,-0.063961366
SLC25A25,0.77770289
SH3GLB2,0.627007794
FAM73B,-0.177672671
LCN2,2.818524351
LRSAM1,0.626903793
HMCN2,2.257705488
GPR107,0.089317835
C9orf142,0.022472232
INPP5E,-0.480472325
SEC16A,-0.008410041
WDR85,-0.235636434
NOTCH1,-0.378390064
CACNA1B,-0.340984607
NACC2,0.148010069
USP6NL,-0.446440084
MSRB2,0.733971694
PDSS1,-0.676268109
FAM171A1,-0.122835081
FAM188A,0.459575593
RSU1,-0.302279989
PARD3,-0.39500803
ZEB1,-0.007592142
NRBF2,0.298777175
POLR3A,0.392578339
HERC4,0.222148267
C10orf11,-0.694655061
CAMK2G,-0.463682854
GLUD1,-0.140118485
HTR7,0.714525189
RPP30,-0.397523587
FRA10AC1,-0.207937544
ADD3,-0.38097292
DNAJB12,0.317657025
EIF4EBP2,-0.065594542
TCF7L2,0.179321649
MKI67,-1.398726087
C10orf125,1.186254871
LRRC27,0.842354844
GSTO1,0.398204332
TAF5,-1.376879874
PPRC1,-0.722424973
ITPRIP,0.369739011
CNNM2,0.109257134
PDCD11,-0.330294806
ADAM12,-0.669946713
RGS10,0.61717162
BTBD10,-0.487698799
ADM,0.403289981
GAS2,0.112130194
LIN7C,-0.16188932
LRRC4C,-0.726933625
IMMP1L,-0.43443856
PGAP2,0.005559996
SYT8,2.004450383
ZNF214,-0.659500949
ZNF215,-0.869909233
HSD17B12,0.174313361
APIP,-0.593684888
DGKZ,-0.257507268
EIF3M,-0.789557406
TNKS1BP1,0.016991234
SSRP1,-1.019655203
SLC43A1,-0.269590957
PTPRJ,0.378097394
C11orf49,0.484060339
ARFGAP2,-0.042355588
CELF1,-0.439137884
C11orf73,-0.758778149
ENDOD1,0.031389893
CCDC82,-0.092459309
KLHL35,0.512905153
ODZ4,-0.330346705
SERPINH1,0.460845791
CAPN5,1.645815987
INTS4,-0.526544419
PAK1,-0.216663689
RPS3,0.216743376
ZC3H12C,-0.205901354
TTC12,0.391130657
NCAM1,-2.101461631
NPAT,-0.785321289
ATM,-0.393117603
AASDHPPT,-0.194083391
GLB1L2,0.051820041
C20orf94,-0.390183575
GRIK4,-0.551417406
ST14,0.55801613
HYOU1,-0.016170559
CSRP2BP,0.165090994
DAK,0.722585813
MTA2,-0.295873759
TMEM138,-0.160428077
TMC2,-0.719072417
ROM1,1.260104868
EML3,0.028741295
INCENP,-0.37470441
FRG1B,0.149362912
CPSF7,-0.539562991
B3GAT3,1.019639947
EI24,-0.100487066
CCDC15,-0.895187515
CHEK1,-1.207765445
KIRREL3,0.296047906
MPZL2,-0.012659356
SIDT2,1.438100256
TAGLN,1.174111927
DUSP15,1.279882876
COMMD7,0.21868127
DSN1,-0.829982942
SOGA1,0.447972043
C20orf152,-0.671236744
LSM14B,-0.417883899
YTHDF1,0.057635482
CABLES2,-0.197164107
ORAOV1,-0.091300576
TRPT1,1.469710954
NUDT22,1.05762288
FERMT3,0.208026498
PLCB3,-0.149353286
CDC42EP2,1.342308666
FAU,0.610714905
TM7SF2,2.653531224
C11orf2,0.210566691
PPP4C,0.292722785
ALDOA,0.825840139
DOC2A,1.13564082
HIRIP3,-0.661920976
TAOK2,-0.058403582
TMEM219,1.022848268
HMGA2,-1.059226448
CNKSR2,-0.506177449
CNTN5,-0.702673087
MKX,-0.573790281
MPP7,-0.89151583
C10orf68,-0.266651204
GRIN2B,0.230062804
ITGB1,-0.383916553
PCDH15,-0.193124183
CWC15,-0.113772232
ARID5B,-0.260265176
KLHL1,-0.651706721
CDH8,-0.218939712
DCUN1D2,-0.348647472
TMCO3,-0.25266808
TMEM218,0.0676162
TIRAP,-0.006378221
N6AMT2,-0.404508532
LATS2,-0.086999917
SAP18,0.03138526
LPHN3,-0.382917862
KIAA1328,-0.413338275
CTAGE5,-0.362563905
HNMT,-0.62526953
PDCD4,-0.002893148
GPM6A,-1.107386898
WDR17,0.547234947
CCDC102B,-0.621823777
FSIP1,-1.413324664
DLG2,-0.751174864
CCDC83,0.050503828
PRSS23,0.687973151
MTMR12,-0.756989139
PPP1R1C,-0.923131826
C11orf53,0.323410092
CCT5,-0.652533061
FAM173B,-0.09387372
DOCK1,0.129640711
DIXDC1,-0.699702988
DLAT,-0.825261664
PIH1D2,1.590116616
C11orf57,-0.168794495
TIMM8B,0.822537534
PTS,-0.280029515
PIP4K2A,-0.245603213
FREM2,0.458154924
FOXO1,-0.109150432
CRIM1,-0.443639981
SEC24D,0.425491656
ABCB9,0.010970728
RILPL2,-0.235290354
DHX37,-0.658748078
UBC,0.518327106
ITPR1,0.010209996
SLC7A11,-1.738488592
GPR158,-0.713977426
CACNA2D4,-0.131728812
DCP1B,1.00099717
CACNA1C,-0.52814999
THRB,-0.205828572
NGLY1,-0.441350204
OXSM,-0.143191536
UEVLD,-0.239513766
C12orf45,-0.295044122
C12orf23,0.294110542
BTBD11,-0.407585431
UBE3B,0.766712085
ANK3,-0.339102395
IPMK,-0.938457847
RAD9B,0.380136958
PLBD2,0.800599326
DLG5,0.436749427
MAT1A,0.344522987
SLC2A13,0.15077944
GXYLT1,-0.851326499
TWF1,-0.4616005
DIP2C,0.454003895
EIF4E,-0.820929201
MAGI1,0.667821261
TEX30,-1.412816369
CSNK1G3,-0.218643153
SRFBP1,-0.606097966
AKAP6,-0.648855174
NPAS3,-0.492215698
FAM177A1,-0.286275884
MBIP,-1.010908353
MIPOL1,-0.158316887
EXT2,0.030247638
TMEM18,-0.504385631
KCTD14,-0.995978214
ME3,0.375825213
ADAMTS12,-1.163346771
NUBPL,-0.491482533
NEK7,-0.546667004
FER,-0.306221014
C14orf133,-0.090760648
ANKRD50,-0.208872178
UPF2,-0.824675412
CDC123,-0.036695566
SCLT1,-0.950002521
CCDC3,0.432010449
C4orf33,0.407820796
FRMD4A,-0.690580673
PTPRO,0.308916441
EPS8,-0.437190709
ACAD8,0.085445151
THYN1,-0.315767907
VPS26B,0.22077514
NCAPD3,-1.008156222
VTI1A,-0.203407888
QDPR,-0.128452716
FAM160B1,-0.102146889
ANO4,0.321409801
TEX9,-0.844170123
QTRTD1,-0.794313884
MMAA,0.384568011
ZNF827,0.146841656
NR3C2,0.489474794
AKR1C2,-0.713354263
KIN,-0.125860955
PIGF,-0.217743926
ANKAR,-0.691549131
INPP1,0.708343258
MFSD6,0.203684189
RNF144A,-0.094959713
ASAP2,0.029487651
ADAM17,0.079109216
TMEM45B,1.246796605
WWC2,-0.465814778
MLF1IP,-1.494526796
ACSL1,-0.138383381
SLC25A4,0.094193014
AMN1,0.115656484
BICD1,-0.316236017
SAV1,-0.295446734
NBAS,0.214686588
ZNF385D,-0.543589981
GUF1,-0.524515454
SLC35F4,-0.285560232
GABRA2,-0.420784511
SACS,0.21705202
PABPC3,-0.529207256
CENPJ,-1.384817187
FBXO4,-0.853211129
C5orf28,-0.280856483
CCL28,4.292968599
PARP8,-0.715567085
C10orf46,-0.331808751
DST,0.543989568
BEND6,-0.75923172
TIAL1,-0.718079067
BAG3,-0.292017285
GLT1D1,-3.065879542
TMEM132D,-0.84004003
KCNE4,-1.448842201
AP1S3,-0.184134121
RABGAP1L,0.533532143
CCDC74B,0.435362668
TMEM56,-0.638652025
MZT2B,0.769309428
ASTN1,-0.525763022
FAM168B,-0.53887358
PTPN14,0.122545836
MGAT5,0.267960425
TMEM163,-0.699349914
CCDC75,-0.884173426
GEMIN6,-0.099874697
RNF219,-1.4621807
GRID2,0.258945729
RIT2,-1.912520455
SETBP1,-0.208334272
C11orf46,-0.629523181
EPG5,0.080529849
PSTPIP2,-0.321989596
ATP5A1,0.008738828
HAUS1,-0.905796796
C18orf25,-0.547256136
SPC25,-1.413938531
PDK1,-0.148513076
SPON1,-1.18675774
PDE3B,-0.596221669
TCF7L1,0.124390992
TGOLN2,0.149108524
UHMK1,-0.138872597
ATG10,0.480880987
POC5,-0.529313518
SPOCK1,-1.157905524
FAM151B,-0.374597984
TADA1,-0.981391115
GUCY1A2,-0.386550697
CWF19L2,-0.536123571
JMY,-0.32950559
HOMER1,-0.609673666
XRCC4,0.061832067
ZNF773,0.391749198
ZNF776,-0.045904493
SUV39H2,-1.04198213
DCLRE1C,-0.792702509
NMT2,-0.572159786
ZSCAN1,0.001734943
ZNF837,0.592483945
USP12,-0.60160432
CCDC50,-0.44676373
CAMK4,0.75590413
TRIM36,0.402494669
PAN3,-0.622555639
PLEKHH2,0.679774587
PFKM,0.209186025
TMEM123,-0.838369647
GRIA4,-1.199037589
SPEF2,-0.569684969
MBNL1,0.277749211
NADKD1,-0.887848924
GPD1L,-0.212606579
GJA1,-0.589007444
CCNO,0.443779966
SLC30A6,-0.22110349
SAR1B,-0.244218998
FAM21B,-0.301058733
GPR180,-0.695097185
WDR78,0.847595652
ANKRD22,0.894344137
FARP1,-1.704849709
IFIT5,0.269369839
SLC16A12,-0.759708726
PANK1,-0.607954681
PRDM8,1.607581116
HNRPDL,-1.0278916
HHEX,-1.043710524
UTRN,-0.233111431
GRM1,-1.314005564
GGPS1,-0.307489791
CNTNAP4,-0.059372318
ZNF117,0.628433698
RAB3C,-0.540255759
IFLTD1,-0.120886983
MARVELD2,-0.334904622
RAD17,-0.182511199
MED21,-0.457458671
STK32B,-1.267155746
JAKMIP1,-0.468268474
GPR125,-0.478528691
SREK1IP1,-0.425567762
CWC27,-0.138578166
SRP19,-0.069437646
CENPH,-0.955640058
CDYL,-0.204843155
CARHSP1,0.478978878
BANK1,-0.358537857
TXNDC11,0.052139428
ACOXL,-0.494603654
BCL2L11,-1.239757474
ANAPC1,-0.339549729
CAST,0.328688106
SCOC,-0.340530046
CETN3,-0.565054059
SMARCA5,-0.785938013
BMP6,-0.144883994
RGPD3,-0.288206786
RASSF3,-0.54371233
HNRNPU,-1.267608615
RANBP2,-0.787060413
AHCTF1,-0.776333927
MERTK,0.908150768
TMEM87B,0.586722656
PTPRR,-0.09505783
NR4A2,-0.372542746
CCDC148,0.990085961
RBMS1,0.020702428
CD96,-0.220220895
SLC25A27,0.07329136
FRMD1,-0.087214798
FAM49B,-0.506735479
ASAP1,-0.325746083
TRAPPC8,-0.660801846
LINC00467,0.867860063
INO80C,0.739675929
LPCAT1,-0.264096089
PLEKHG4B,0.633783975
NMRAL1,0.009984906
FAM100A,-0.03605006
ING1,-0.519794498
SPACA7,1.363862658
ADPRHL1,0.969876439
CMTM7,-0.142995994
FBXL2,-0.888046131
UBP1,-0.34802276
RMND5A,-0.210623234
CD8A,1.323815705
RPIA,-0.956800879
TUBGCP5,-0.361336956
PTPRD,0.236367191
LURAP1L,0.202118858
CNKSR3,-0.654353708
GTF2E1,-0.230655566
CFDP1,-0.19539898
ZDHHC7,0.061641857
JAZF1,-1.002771
CMIP,0.371589646
SPHKAP,1.167903333
PID1,-0.120632428
TRIP12,-0.281596884
FBXO36,-0.828430564
CEBPG,-0.718783652
ZNF599,0.4039987
DDAH1,0.113724708
SREK1,-0.529053506
CHD1,-0.72937082
ANKFN1,-0.771423258
DGKE,-0.196528312
HS2ST1,-0.703480918
MSI2,0.849324088
CACNA2D1,-0.678591265
ZUFSP,-0.751818998
GDPD1,0.54867026
NUS1,-0.691267972
SEMA3D,-0.703155382
PPP2R5E,-0.589290623
AK5,-0.598133702
C17orf103,1.563450779
CABYR,-0.33982034
IMPACT,-0.249098289
ANKRD29,0.755237832
C6orf57,0.786908866
CHST9,0.288070792
C16orf74,-0.033069136
TBCEL,0.354892901
JPH3,-0.534642867
ANKH,0.333790872
FAM105B,-0.435567037
UBASH3B,0.076316084
TBRG1,0.25343526
NRGN,0.751418654
FAM134B,0.639545265
CDH12,-0.581106671
TOMM70A,-0.424917985
ABI3BP,-0.396207429
ANGPT1,1.245012292
PITPNC1,0.225138883
CC2D1B,0.666648984
CERS3,-0.354854275
PRKCA,0.049889671
LRRK1,-0.391472089
CEP112,0.554579037
GAL3ST2,0.168555147
ABCA5,0.782148055
ENPP3,-0.54799321
C4orf19,0.488738887
MIA3,0.767436199
DISP1,0.195401074
TNIK,-0.065869394
NEIL2,-0.334053922
PGM5,0.408042257
OBSCN,0.142291938
TRIM11,0.278714741
PPP1R3A,-0.966009617
C1orf96,-0.627791056
SH3RF1,-0.669308408
BUB3,-0.570476058
C2orf77,0.055685254
C10orf90,-2.707986179
FAM69A,0.069880009
ATP5G3,0.04775754
CNTNAP3B,-1.387702838
FAM27C,0.010006997
SORBS2,0.301401141
TCEB1,-0.117293243
CEP170P1,-1.028233096
PSMA8,-1.298660858
CXADR,0.579939471
BTG3,0.27607565
CHODL,0.592919797
TMPRSS15,-1.295845316
NCAM2,-0.266695301
L3MBTL4,-1.018579988
PDE1C,-0.765577787
MRPL39,-0.743100057
ATP5J,0.058771925
GABPA,-0.934516114
TSEN2,-0.432802614
XPC,0.608044384
C3orf19,0.080193851
FLCN,-0.110417927
DPH3,0.324450283
OXNAD1,0.137946257
PLCL2,-0.890110022
CXXC1,-0.305171733
SKA1,-1.525277236
PPP4R1,-0.465513467
APCDD1,0.004913784
PIEZO2,-0.174785796
MPPE1,-0.313043481
USP43,-0.754106008
RAB6B,-0.794639449
EPHB1,-0.66640805
ACSS1,0.315162808
ANKRD40,-0.384385159
ZNF18,-0.408898117
CA10,0.58013378
VOPP1,-0.126610796
APOOL,-0.109454893
DKK2,-0.464279688
RSPH10B,0.181512839
FBXL18,-0.316763603
CNTNAP5,-0.56884478
PROM2,1.36136019
AKD1,0.380422225
KLF10,-0.317217437
PTPRN2,0.462072424
AZIN1,-0.754928078
ATP6V1C1,-0.102148161
TMEM55A,-0.43802233
OTUD6B,-1.091901933
CDK19,-0.064288301
GTF3C6,-0.329076385
MARCKS,-0.28002215
TTC39B,-0.062222188
AGPAT5,-0.460592528
MMS19,0.049653228
PI4K2A,0.481494792
MARVELD1,1.11056561
ZFYVE27,0.65315488
METTL19,-0.241797195
SLC25A28,-0.311927357
HSPA13,-0.250340575
USP25,-0.292333736
GRAMD3,-0.192802788
ZCCHC10,-0.63419121
C16orf87,-0.565863736
MOV10,0.188521238
RHOC,1.399717611
DBI,0.110432168
SLC16A1,-0.499893901
HEATR3,-0.621677861
TRIM74,-0.001094133
MKI67IP,-0.553211775
OXA1L,0.242625154
SLC7A7,-0.239066361
LARP1,-0.310239717
CNOT8,-0.294670354
GRIA1,-1.496141269
LRGUK,-1.649754597
MIER3,0.641431895
NUP205,-0.857473216
ZKSCAN2,0.463704074
C9orf85,0.114637882
PIK3AP1,-0.303098967
RBM45,-0.16595915
C10orf12,-0.428219239
TTN,-0.326644649
PDIA4,0.058568523
JMJD5,0.239735454
KCTD18,0.147793976
FAM126B,-0.805986901
ALS2CR12,0.303528768
ALS2CR11,1.334712784
TMEM237,-0.581039363
FZD7,-0.133896572
SPAG17,-0.962079414
DEPTOR,-0.032282112
FMN2,-1.608450339
RNF20,-0.417507462
PPARGC1B,-0.453464852
ELMO1,-0.488984197
SLC26A2,0.258725
LSM11,-1.024770406
RRAGA,0.592635994
SLC24A2,-0.347212871
ACPL2,-1.755278061
ADCY8,-0.378233519
RASA2,-1.166245026
RMND1,-0.022177894
VBP1,-0.697493571
CLIC2,-0.201775796
AFF2,-0.603586575
GRIP1,-0.166359448
VPS37A,-0.347659784
TMEM185A,0.214053059
PSD3,0.472999017
C9orf41,0.387368178
MCU,-0.152595045
C14orf43,0.015450059
TTC18,0.864901288
GNA14,0.713842795
GNAQ,-0.180210174
UGT2B4,-0.452522229
MMP16,-0.349615623
ADK,0.152293873
KCNMA1,-0.592467421
DCK,-1.209395806
ADAMTS3,-0.127395915
DPY19L4,-0.710847265
C8orf38,-0.377733128
DRAM2,-0.126778605
C15orf26,-1.29604693
ADAMTSL3,-0.663907617
SLC28A1,-1.843840916
WHAMM,-0.403851679
CXCL13,0.199159977
N6AMT1,0.273100529
RWDD2B,0.526783623
USP16,-0.421714689
CCT8,-0.698685284
C21orf7,-1.338422061
NAA11,0.032233596
BACH1,-0.041245749
TSPAN7,0.40343978
TIAM1,0.001319003
SCAF4,-0.689892529
PCGF6,-1.258828233
ANKRD9,0.405187348
SFR1,0.029993899
SORCS3,-0.570762575
SFXN2,1.134213351
C14orf2,0.223157599
FUT6,1.089558369
TDRD9,0.296021728
FGF18,-0.454754687
PCDH1,0.861566286
SH3RF2,0.321091247
UQCRB,0.066610175
MTERFD1,-0.950410039
PTDSS1,-0.213114021
PPP2R2B,-0.209028062
RPL30,-0.261077329
FAM122C,0.574200796
SUPV3L1,-0.455841497
FAM122B,-0.439062805
EEF1A1,-0.084292275
HKDC1,-0.463475343
HK1,0.582632551
TYSND1,0.331083053
PHF6,-0.742367338
CD109,-1.385816133
LRFN2,-0.875259994
UBE2L6,0.915450993
ZDHHC5,0.500491982
MED19,0.781341856
ZFAND3,0.691850391
NPTN,-0.165745508
KAT6B,0.002216917
SAMD8,0.308554295
RAB11FIP1,0.303633703
UNC5D,-0.079317217
AIFM1,0.373539058
MAPK13,0.084522617
BAG4,-0.603946874
WDR67,-0.76631828
WDYHV1,-0.86191411
ATAD2,-1.49580645
FBXO32,0.54427465
NSMCE2,-0.148059182
PRR14,0.209056651
FBRS,0.23961025
FRRS1,-0.792968958
PHKG2,0.11309941
HIAT1,-0.51229483
SASS6,-1.386635227
ITGAD,0.143323303
MALSU1,-0.773188781
VPS8,0.28259
GALK2,0.043718224
BUB1B,-1.316432579
PDE6D,-0.59664764
EIF4A2,-0.334926837
BRPF1,0.129399619
TATDN2,-0.325030986
SEC13,0.245333014
EXOG,-0.676111967
SHCBP1L,-1.110785148
NMNAT2,1.419674859
ZFYVE9,-0.288446766
ATP2B2,-0.008134136
SMG1,-0.074067687
FCHO2,-0.152914985
RBPMS,-0.965374715
TMEM171,-1.132165348
SYN2,-0.378467211
NRG1,-0.17891269
C1orf27,-0.342333502
CPT2,0.70898743
NECAP2,0.566393058
LRP8,-0.971191283
PAXIP1,-0.941306219
SSBP3,0.036771799
CLDN12,-0.020415516
MMP14,0.731514456
FZD1,-0.935050778
GATAD1,-0.183913939
ST3GAL2,0.365214541
FUK,0.426400164
IL34,0.701948174
DHRS1,0.834063938
CACNA1D,-0.483627003
HYDIN,0.003296928
AASDH,-0.317604099
CACNA2D3,-0.274004378
RNF111,-0.185447693
CCNB2,-1.148687993
FAM81A,-0.626727137
MYO1E,0.60457343
APPL1,-0.1774688
TSC22D3,0.177627165
SLC35B2,0.767169095
TMEM164,0.207505452
CREB3L1,1.824369503
TAB3,-0.263990533
SLC38A10,0.208255878
ZNF618,-0.372300566
DGKI,0.506925955
C9orf91,-0.509917199
SVOPL,0.1665687
UBN2,-0.510199609
BRAF,0.461308458
PSMG3,0.083549658
WDR19,-0.458783136
SLC37A3,-0.365118977
AP3S2,0.239738329
FMNL2,-0.315000232
SPPL3,-0.102510206
DPYSL5,0.008643961
RAB28,-0.517416438
FAM213B,0.008541743
TNFRSF14,1.336013036
PANK4,0.131972468
MEGF11,-1.080714203
C12orf43,0.516066022
PEX10,0.563904794
RER1,0.342637266
SKI,-0.014273774
WIPI2,0.087014866
LDLRAP1,0.223266954
AGAP1,0.055722509
KRTCAP3,0.065874839
PAFAH2,1.080812514
BRE,0.426030354
WDR66,2.75444415
MRPL17,0.300242449
DUSP2,-0.227482302
GRHL3,1.060254855
UBXN11,0.916835829
PTPDC1,-0.082003162
GALNT14,0.905084094
NCK1,-0.654769319
HPD,0.825020521
RHPN1,0.554481852
TPRG1L,1.187375432
AAED1,0.40850352
XDH,1.311652453
XKR8,0.125684112
CNNM4,0.41291399
EYA3,-0.158423502
DZIP1L,1.737326884
FANCC,-0.693564606
WASF2,-0.186040536
ABHD3,-0.467571694
FAIM,-0.486049761
CLSTN2,0.017676675
COLEC12,-1.198663845
RNF207,0.952243765
CUL4B,-0.653179677
GPR153,1.272854982
SLC13A3,-0.284339682
GPRASP2,0.932251409
AUTS2,-0.692790444
SHROOM4,-0.862296525
HIST1H2BD,1.76069134
CDC25C,-0.817403909
EIF5B,-0.638168354
C2orf29,-0.25323495
AHCYL2,-0.114311004
B4GALT5,-0.130060683
SPATA2,0.368441834
DNAH3,0.23893427
TSR2,-0.183389445
PPP1R9A,-0.108256209
ZC3H18,-0.345977292
ZFAND2B,0.314515706
GDPD5,1.505538929
DYNC1I1,-0.403318127
TMED4,0.578216511
COPG2,-0.132343027
C11orf30,-0.743244856
AGPAT6,0.250558531
TAGLN2,-0.085299976
ELK4,-0.790323416
SLC45A3,0.951726075
DUSP23,1.243157708
RNF166,-1.023817082
NBL1,0.782437968
F11R,0.36690613
USF1,0.279053851
SPATA2L,0.433458211
NIT1,1.113339464
DEDD,-0.050744268
ZNF276,-0.741441726
NPM2,2.185768196
EDA,-0.797569343
CDA,1.804044062
PINK1,1.368750086
EPB49,0.887801911
FAM160B2,-0.271773807
NDUFS2,0.125341728
SLC5A11,0.107775289
TOMM40L,0.527134936
KIAA1967,-0.11719864
CACHD1,-0.625123931
CDC42SE2,-0.321347063
RAPGEF6,-1.222726328
EPB41,-0.269788053
MIS18A,-1.332446898
ALG8,-0.347648705
FBXW5,0.705140781
C21orf59,-0.229521971
SYNJ1,-0.114151661
GCFC1,-0.815992683
IFNAR2,0.153438733
MRPL10,0.728518095
IFNGR2,0.824234034
GART,-0.531817963
SON,-0.382328245
DONSON,-1.001613608
LAD1,0.700217161
STC1,1.809774177
TNNI1,1.586903785
CSRP1,0.467152289
HOXB13,0.426005951
RCAN1,1.52296182
UBE2Z,0.258943721
SNF8,0.731823934
RUNX1,-0.527801377
C2orf81,1.03063717
TUBBP5,-0.690263347
MORC3,-0.281290481
CHAF1B,-1.348128407
SIM2,-0.174749538
HLCS,-0.016406552
ARHGAP27,0.392341078
ADPGK,-0.217732553
PTMS,0.485051073
ADIPOR1,-0.045407548
CYB5R1,0.408689276
PSMD4,0.144081766
ATP13A2,0.448803501
PSMB4,0.50738556
BTG2,1.998561748
HK2,-0.236776073
C1R,1.72077602
STARD9,0.351734026
THEM4,-0.929518781
UBR1,-0.12108491
AMFR,-0.444298259
MED8,0.365641533
RSPRY1,0.043995291
GPBP1L1,-0.40489626
NAE1,-0.83671582
TMEM69,0.244816205
GPR114,0.031461817
KIAA0494,0.485414665
SPON2,0.325519513
CHCHD6,0.146315873
CTBP1,-0.11135637
ANKRD18CP,0.536800231
ZDHHC1,1.646114734
ATP6V0D1,1.103952552
ZFYVE28,0.828087216
FAM131B,-0.367718747
RGS12,-0.265891223
PSKH1,0.22737463
ZYX,-0.255843781
ABR,-0.112320483
CCDC117,-1.139327182
ZNF230,-0.348445476
CCDC107,1.059174084
NPR2,-0.162803474
ZNF233,0.214566351
ARHGAP35,-0.055331286
CALM3,0.478468289
DFFA,-0.073365076
CCDC28B,0.398899389
IQCC,-0.437625686
TMEM234,1.121535635
BSDC1,0.459758221
ATAD3B,-0.203381161
SSU72,-0.142084173
UBE2J2,0.03253108
ZNF362,-0.438648211
CPAMD8,2.7131404
NR2F6,-0.023038639
CCDC58,-0.467328488
VMA21,-0.490244628
KALRN,0.125662751
FAM86C2P,0.301777154
TMPRSS3,-0.245116735
G6PD,0.179833299
C21orf2,0.301715085
ZNF66P,-0.134819683
FAM207A,0.583208968
RALGDS,0.633780055
C21orf56,0.08009245
LSS,0.230850098
VAV2,0.513817303
MCM3AP,-0.185182312
C21orf58,0.174872115
PCNT,-0.584619977
DIP2A,0.078099029
PRMT2,0.643319552
CLDND2,0.139229023
ADAMTS13,2.881236935
CACFD1,0.129799805
SLC2A6,1.85001364
ZNF761,-0.345321058
C9orf116,0.877097441
ZNF714,-1.097260101
GPSM1,1.002049754
C19orf47,-0.057869611
TOR2A,0.281062505
ST6GALNAC6,0.702311924
SHKBP1,0.487848414
RDH13,-0.281140426
ZER1,0.603818527
ZDHHC12,0.133495029
PKN3,-0.175184072
SPTBN4,1.225532336
COX6B2,0.427268362
TAOK1,-0.152818407
MED27,0.004561729
DEDD2,-0.223975827
SIK3,0.232612502
MPZL3,-0.005002929
NEK8,1.582270971
TLCD1,1.342487838
PCSK7,0.742359413
SAFB,-0.530715898
CHTOP,-0.19902186
ZBTB7B,0.50388119
FLAD1,0.508966075
SHC1,0.410781879
VPS11,0.034481609
NLRX1,0.828173591
ADAR,-0.143374779
IL6R,0.13590166
UBE2Q1,-0.020747505
CRTC2,-0.128952261
ANO10,0.247560812
FDPS,0.053829299
