Symbol,logFC
URB1,-0.335859831
AKT1,-1.33265215
EMP3,1.257222285
SAE1,-0.663609864
LMTK3,0.139474511
GEMIN7,0.450855966
CBLC,0.604702926
WTIP,2.575484279
RNPEPL1,-0.244240032
CAPN10,-0.424980195
ZNF787,-0.644973859
C19orf52,0.417056799
CARM1,-0.176800071
EVI5L,0.322034436
PSMB6,1.069719974
ZNF473,-0.701578674
FAM71E1,1.417537426
RPS11,0.896106973
RPL13A,0.887978177
CTU1,0.323758104
NOSIP,1.038330592
RCN3,0.598677418
ZNF614,-0.506232635
RERE,0.125738375
MMEL1,0.175710771
C1orf222,1.176531851
PRDM16,-0.269526011
PADI3,1.001298351
FHAD1,1.4247588
PADI1,0.598238144
EPHA2,0.252775199
ARHGEF19,-0.617074088
EFHD2,0.089629211
PEX14,0.051167991
PGD,-0.516447321
MYOM3,-0.144795823
SH3BGRL3,-0.020686626
CNKSR1,0.026798663
RPL11,-0.305673526
IL22RA1,-0.330157413
C1orf216,-0.942126702
KIAA0319L,0.8956767
DMRTA2,-0.18504441
PLK4,-1.148877051
MAP3K6,-1.021521067
GPN2,0.198014186
SYTL1,1.467773455
WDTC1,0.384813044
NBPF3,-0.604814992
HSPG2,0.906134917
ITGB3BP,0.080756854
SERBP1,-0.701853924
BCL10,0.44949245
PRKACB,-0.638278198
PIGK,-0.440373689
TINAGL1,-0.053980253
ADC,0.558381102
RPS8,0.671510561
KIF2C,-1.411994477
PTPRF,0.656245736
LMO4,-0.308249837
MTF2,-0.457412914
SLC44A3,0.022625736
IGSF3,0.001031868
ZNF697,0.409237314
CTTNBP2NL,1.139958031
PSMA5,0.08686839
CD53,-0.038133207
CELSR2,0.121813754
GPR161,0.055382565
ALDH9A1,-0.555078936
ATP1B1,-0.20504902
TIPRL,-0.745134857
NME7,0.250566721
POGK,-0.481158464
BRP44,-0.1435127
CREG1,-0.28428461
DCAF6,-0.02284157
GPA33,0.87370473
TBX19,0.4482418
UCK2,-0.435129603
TMCO1,-0.007389836
POU2F1,-0.377929775
MGST3,0.619400744
ADCY10,1.22815437
RFWD2,-0.035277243
PVRL4,1.673247046
PPOX,0.549833759
NUF2,-0.425778685
RGS5,0.465395392
SDHC,0.812814738
PFDN2,0.311090544
USP21,-0.695605005
PRCC,0.136414412
RRNAD1,0.171680262
MRPL24,0.120039382
PIGM,0.538592167
ISG20L2,-0.507805396
CRABP2,0.452386201
HDGF,-0.120578489
ABL2,0.243274921
XPR1,0.277829862
RGS16,0.974183694
TOR1AIP1,-1.0653361
HMCN1,1.030961209
RGL1,0.648306172
LYPLAL1,0.697595873
PRUNE,-0.012104152
RORC,-0.1540128
TUFT1,-0.135280935
SF3B4,-1.114889595
ECM1,-0.053321502
ZNF687,-1.354147691
TARS2,0.635041242
CGN,0.470860502
SNX27,-0.638705121
SETDB1,-0.198719992
MCL1,-0.442691723
RFX5,0.057609387
PI4KB,-0.186859177
PIP5K1A,0.197399306
ANP32E,-0.74554324
FAM63A,1.15072285
ANXA9,1.852957289
SELENBP1,1.536213066
CERS2,-1.056033297
ENSA,0.161789792
MRPL9,-0.576214045
ARNT,-0.532166125
POGZ,-0.254428615
C1orf56,0.860835281
GOLPH3L,-0.07605042
GABPB2,0.353874187
IKBKE,-0.017025078
SYT14,0.416792375
KCNH1,1.434963531
DTL,-1.878510926
DYRK3,0.060869283
EIF2D,-0.290997031
INTS7,-0.621056299
VASH2,-1.42011696
TAF1A,-0.407744679
SMYD2,-0.259409121
DUSP10,0.761302048
TP53BP2,0.104595083
ADAM15,-0.733171559
JTB,0.16600676
RAB13,0.952499102
TPM3,-0.410501458
NUP210L,0.909840384
SNAPIN,0.328271493
SLC27A3,0.378350271
UBAP2L,-0.569541445
SLC39A1,-0.399799326
HAX1,-0.021888295
CREB3L4,0.303731963
KCNN3,1.845756668
C1orf43,0.066212982
GATAD2B,-0.321427581
ILF2,0.022579552
RIT1,0.050116789
INTS3,0.205654472
HCN3,-1.060994538
C1orf131,-0.336365454
GALNT2,-0.060809238
TTC13,-0.494932391
SCCPDH,0.103302961
LYST,0.855164073
CEP170,-0.392901704
ACP1,-0.63205169
SNAP47,0.255929419
ARF1,-0.306070171
ITPKB,-0.211877858
GUK1,0.698810623
CDC42BPA,-0.098508965
C1orf35,-0.163097203
MBOAT2,-0.031225924
PARP1,-0.110689217
PSEN2,0.308862336
WNT9A,-0.74157681
SOX13,0.080068011
PLEKHA6,0.367771328
SYT2,-0.027850659
ARL8A,0.839293607
OSR1,-0.636107285
PDIA6,-0.739766278
RHOB,-0.085316667
ATP6V1C2,-0.121766971
HNRPLL,-0.245113266
GALM,-0.250720138
CAMKMT,0.514067221
EML4,-0.512301981
CALM2,-0.531670759
RPS27A,0.649425462
WDPCP,1.029007496
VPS54,-0.536832398
ASXL2,-0.504262751
ETAA1,-0.463108146
SNRPG,-0.510721447
MEIS1,0.718786278
CIAO1,-0.775798001
ZNF514,0.452175072
SNRNP200,-0.623582543
MRPS5,0.38440684
TPRKB,0.096816953
EXOC6B,0.404969439
SFXN5,-0.207823668
DQX1,1.449852238
DUSP11,0.440142257
NPHP1,1.177987833
MALL,1.067462241
RALB,0.166341951
TMEM177,-0.176546445
RABL2A,1.374973766
SLC20A1,-0.520734147
ZC3H8,0.241329523
FAHD2B,0.552353113
AFF3,2.035213541
UBXN4,0.468338317
SPOPL,0.451467345
THSD7B,0.671878378
POLR2D,-0.752287578
AMMECR1L,-0.809857553
GALNT13,1.342131254
PKP4,-0.176530212
SLC4A10,0.682145284
SCRN3,-0.122228687
KIAA1715,-0.521398168
ZNF385B,0.826914915
TMEFF2,1.002166784
CDCA7,-0.703006381
UBR3,-0.340664594
GULP1,0.324123351
FAM171B,-0.433276738
HSPD1,-0.43939262
CCDC150,-0.697891058
METTL21A,-0.606210802
UNC80,0.740377964
PTH2R,0.963979172
NBEAL1,0.143545877
KANSL1L,-0.087706182
SPAG16,1.015535668
ABCA12,1.964263073
SUMF1,0.605799214
NYAP2,0.075130453
RHBDD1,-0.271676869
TRPM8,1.449005385
ANKMY1,-0.193362974
COPS7B,-0.094669945
DIS3L2,0.004359649
FANCD2,-0.362212781
TAMM41,-0.08081684
VGLL4,0.315184379
RAB5A,-0.62008649
FAM134A,-0.170601595
CTDSP1,-0.55579281
RQCD1,-1.310973974
EAF1,-0.246721025
CNTN4,1.56298371
DYNC1LI1,-0.459655367
RBMS3,1.308695121
OSBPL10,0.407468759
C3orf39,-1.121883184
CSRNP1,-0.00313727
SLC25A38,0.119483928
ITGA9,0.304430509
GOLGA4,-0.164008144
CTDSPL,0.148104759
STAC,1.151769341
IQSEC1,-0.207950972
PTPRG,0.919828226
IL17RD,0.829230269
SHQ1,-0.714696818
SLC25A26,0.556296837
UBA3,-0.001640416
ARL6IP5,-0.251478088
LRIG1,-0.608158452
LIMD1,-0.722415612
NFKBIZ,-0.788284859
COL8A1,0.835283289
MYH15,1.931838177
PHLDB2,0.442498346
ABHD10,-0.184705407
RABL3,-0.634316543
IGSF11,0.667867813
ATG3,-0.071406048
SRPRB,-0.328074983
TMEM108,1.184380633
MED12L,1.290328759
ALDH1L1,-0.069687839
OSBPL11,-0.608944659
TRPC1,0.41418697
NCEH1,0.598849304
SPATA16,1.996354929
LPP,0.583579018
TMEM44,0.592830006
KIAA0226,-0.435940096
AMT,1.566646164
TCTA,-0.17466694
VPRBP,-0.901760213
MANF,0.541552805
CCDC39,1.852822019
STXBP5L,0.857929541
EAF2,-0.090078102
ILDR1,0.680960513
MUC4,1.662395468
SLIT2,1.016001855
EIF2B5,-0.323933526
DGKQ,0.396680569
FIP1L1,-0.328748528
LYAR,-0.172927247
CENPC1,-0.73322449
EPHA5,1.090049843
CORIN,0.505661954
ATP10D,-0.083880272
OCIAD2,0.685194429
SCD5,1.788819434
PLAC8,3.086773342
ENOPH1,-0.628511871
RG9MTD2,-0.663252215
KLHL8,-0.728257824
SNCA,3.16955229
PIGY,-0.445525039
TBCK,0.100763232
CAMK2D,0.754050837
CISD2,-0.634566706
ANK2,0.945491847
TIFA,-1.109237874
SPATA5,-0.081084236
CCNA2,-1.437888299
METTL14,-0.602802993
USP53,-0.615479715
SETD7,-0.246830173
NAF1,-0.947642623
1-Mar,0.194269647
RPS3A,0.558215285
PDGFC,0.69877432
CBR4,-0.040666061
GLRA3,2.031939745
CYP4V2,-1.177294046
NDUFS6,0.737962997
6-Mar,-0.424171418
CDH18,0.873989256
SRD5A1,-0.282852695
MYO10,0.710028272
FAM105A,-0.151130637
RPL37,0.43621041
SKP2,-0.901109093
PLK2,2.032066001
PIK3R1,-0.56770329
LHFPL2,-0.376229634
SSBP2,1.758970931
ANKRD31,1.247048668
IQGAP2,0.4575518
RASA1,-0.58105304
GIN1,-0.147256228
PPIP5K2,-0.721629939
PAM,-0.155202394
BDP1,-0.13258427
GTF2H2,-0.469180972
SLC30A5,-0.178911149
BTF3,0.221127014
FBXL17,-0.132826523
TNFAIP8,0.16598429
FEM1C,-1.512895199
COMMD10,-0.398244045
ATG12,0.072297044
YIPF5,-0.376910546
ARHGAP26,0.451312244
DDX46,-0.154165131
RNF145,0.062942359
GABRA6,2.144881206
GABRB2,1.265968323
FBXO38,-0.24468784
PCYOX1L,0.365893101
GLRA1,0.322560038
TNIP1,0.262885316
G3BP1,-0.965714068
N4BP3,1.252521112
NHP2,-0.312973522
RMND5B,0.130348389
BOD1,-0.175212741
ODZ2,1.182760416
TBC1D7,0.183695843
FARS2,0.517682969
GFOD1,-0.348363209
CDKAL1,0.615082392
ZMAT2,0.325182266
DCDC2,1.437294671
TRIM7,-1.283692996
TRIM41,-0.721101629
FAM193B,-0.010841949
TNFRSF21,-0.534967063
RNF44,-0.364541712
MUT,-0.155961175
DOK3,-0.320053302
ABT1,-0.54946881
PPP1R18,-0.413187213
PRIM2,-0.120647708
MLIP,-0.061282637
HMGCLL1,0.846543912
RPL7L1,-0.462007852
NFKBIE,0.108778113
CYP39A1,0.972586114
TPBG,-0.403882627
IRAK1BP1,0.242399645
PHIP,0.283141463
MMS22L,-1.251722359
PNRC1,0.190763792
PM20D2,-0.582642888
RARS2,-0.649434286
C6orf170,0.611048848
RNF217,-0.214689674
ABRACL,0.176620459
SLC18B1,-0.250326918
FAM54A,-0.833654888
SLC2A12,0.64458741
SHPRH,-0.795853751
AIG1,0.026620011
DYNLT1,0.87711325
TIAM2,0.356403487
TMEM181,-0.05584687
ZMYM4,-0.375535749
C6orf211,-0.31420356
SLC22A3,0.897867084
VWDE,1.030225952
GNA12,-0.256068999
C7orf50,0.07957272
SDK1,1.398747669
WASH2P,-0.080877985
CCZ1B,-0.362183827
C7orf26,-0.390745325
RBAK,-0.639680979
CREB5,1.415737147
EGFR,-0.48653281
CDCA5,-1.00261464
PURB,-0.016854717
MDH2,0.804028311
GBAS,-0.196009427
CCT6A,-0.692685233
PSPH,0.1599805
ZNF92,-1.166293749
ATXN7L1,0.421106875
TMEM168,-0.772910146
C7orf43,-0.170966709
SLC12A9,0.288935636
GIGYF1,-0.851285413
TRIM4,-0.086480386
MEPCE,-0.611957459
TMEM209,-0.478364694
AGBL3,-0.395530631
ZC3HAV1L,-1.012007862
TLK2,0.034025409
EPHA1,-0.617121048
NOM1,-0.385983177
NCAPG2,-1.078121793
NLGN4X,0.95921529
SHROOM2,1.149665597
LUC7L2,-0.83144861
DENND2A,1.389476062
TMEM27,1.199186867
SH3KBP1,0.697290063
CASK,0.006375219
KDM6A,0.139448284
SPIN2A,0.155870837
MSN,-0.285771641
CCNB3,0.049309047
HDAC8,0.08664616
CHST7,1.106687872
ZNF673,-0.20702839
NDUFB11,0.733290782
ZNF41,0.108688657
ZMYM3,-0.016013994
TAF1,-0.458167121
NONO,-1.105174136
CCDC120,-0.298931753
EBP,-0.092436249
OGT,-0.456675603
SNX12,-0.413304114
ZNF711,-0.945983339
DIAPH2,0.397006949
PRPS1,-0.68023617
CXorf57,-0.189999602
HTR2C,0.49208676
DOCK11,-0.262223846
GPC3,0.981793343
RBMX,-0.816800868
MCPH1,-0.213537581
MFHAS1,-0.12453592
FBXO25,0.784342279
FAM58A,-0.45505366
NSDHL,0.07512776
ZNF185,0.112656054
CETN2,0.16631551
GABRQ,0.006606274
RPL10,0.111543478
CSGALNACT1,0.070100249
ATP6V1B2,-0.936738377
HMBOX1,-1.072768597
GNRH1,-0.617292071
BIN3,-1.037085971
SLC25A37,-0.140922306
CHMP7,-0.433244358
DOCK5,-0.235740541
PROSC,-0.314648064
ERLIN2,0.235532542
SNTG1,0.874683773
PXDNL,1.215401678
ST18,1.541886655
RGS20,0.947424733
TACC1,0.502426724
GOLGA7,-0.103088588
GINS4,-0.014746919
WHSC1L1,-0.053250336
MRPS28,0.187942075
LACTB2,-0.968450204
TERF1,0.053610024
RPL7,0.171119578
SLC26A7,1.695496165
SYBU,0.346831717
MTDH,0.006772426
LRP12,-0.099275827
EBAG9,-0.104540321
RSPO2,0.59162403
POLR2K,-0.287506223
MAL2,-1.693118283
EIF3H,0.479923546
UTP23,-0.632627962
NDUFB9,0.521365882
TATDN1,-0.499203529
FAM83A,0.779120541
FAM135B,0.905102298
ZNF7,-1.027517219
ARHGAP39,0.277801214
SLC39A4,0.300429658
NAPRT1,-0.227398922
VLDLR,0.063417341
AK3,-0.344581862
UHRF2,-0.999560037
NFIB,-0.216421601
HAUS6,-1.018681037
C9orf72,-0.881862215
ZCCHC7,0.136440662
FBXO10,-0.546755471
SIGMAR1,-1.337342527
CBWD5,-0.107461271
CEP78,-0.283716282
NTRK2,1.249051832
C9orf103,0.970592691
SHC3,0.716966192
AUH,0.125468057
HIATL1,-0.459236252
C9orf3,0.333727206
ZNF462,-0.231792753
C9orf80,-0.739903166
UGCG,-0.026258128
SNX30,-0.332003074
STOM,0.950363319
GSN,2.590971613
MRRF,-0.361421176
NR6A1,0.15887543
CRB2,0.262065229
ALAD,-0.396077148
ASTN2,1.01883847
WDR31,1.406299061
POLE3,-0.68144888
SURF4,-0.439847257
SURF1,1.057521276
SURF2,0.091209105
SURF6,-0.079518959
MED22,-0.447965463
REXO4,-0.493406949
RPL7A,0.261233276
GTF3C5,0.367902984
ASB6,-0.0099072
PTGES2,-0.52688733
METTL11A,0.301507339
CIZ1,-0.501088503
SLC25A25,0.242845706
SH3GLB2,0.115833852
FAM73B,-0.716498155
LCN2,1.171924036
LRSAM1,0.197374481
HMCN2,1.80157124
GPR107,-0.194926568
C9orf142,0.213498004
INPP5E,-0.535015659
SEC16A,-0.530731669
WDR85,-0.521222015
NOTCH1,-0.293537454
CACNA1B,1.523499456
NACC2,-0.156786789
USP6NL,-0.315888879
MSRB2,0.690706499
PDSS1,-0.675071156
FAM171A1,-0.062815232
FAM188A,-0.084136713
RSU1,-0.548439954
PARD3,0.398419182
ZEB1,1.332893086
NRBF2,0.362441149
POLR3A,0.125370356
HERC4,0.249521529
C10orf11,1.246645261
CAMK2G,-0.456173716
GLUD1,-0.680971749
HTR7,1.136467
RPP30,0.104388823
FRA10AC1,0.317765641
ADD3,-0.315511724
DNAJB12,0.158788616
EIF4EBP2,-0.321837498
TCF7L2,0.491365156
MKI67,-0.859576761
C10orf125,0.621530317
LRRC27,0.900838337
GSTO1,0.666341401
TAF5,-1.303714617
PPRC1,-0.967427916
ITPRIP,-0.051446093
CNNM2,0.289023562
PDCD11,-0.266289191
ADAM12,0.272231514
RGS10,0.674467863
BTBD10,-0.608895138
ADM,0.1402825
GAS2,0.702248877
LIN7C,-0.086703219
LRRC4C,1.185872327
IMMP1L,0.467816425
PGAP2,-0.092310979
SYT8,1.705958468
ZNF214,-0.214086637
ZNF215,-0.372084742
HSD17B12,0.027486255
APIP,0.161770458
DGKZ,-0.636042766
EIF3M,-0.464495825
TNKS1BP1,-0.966924729
SSRP1,-1.371113033
SLC43A1,-0.299982595
PTPRJ,0.575809786
C11orf49,0.559769359
ARFGAP2,-0.70217005
CELF1,-0.255397545
C11orf73,-0.052765702
ENDOD1,-0.514787432
CCDC82,-0.156102658
KLHL35,-0.299066891
ODZ4,1.46827078
SERPINH1,-0.374477447
CAPN5,0.925366286
INTS4,-0.570290089
PAK1,-0.130513328
RPS3,0.56811817
ZC3H12C,-0.468742702
TTC12,0.394078902
NCAM1,0.725787667
NPAT,-0.946361949
ATM,0.267563421
AASDHPPT,-1.135240122
GLB1L2,-0.734780529
C20orf94,-0.019533222
GRIK4,1.373559544
ST14,0.017158734
HYOU1,-1.304882405
CSRP2BP,0.05601104
DAK,0.636053045
MTA2,-0.824339694
TMEM138,-0.232747598
TMC2,1.237873934
ROM1,0.39560863
EML3,-0.154453161
INCENP,-0.122282392
FRG1B,0.763283108
CPSF7,-0.458917885
B3GAT3,0.620402068
EI24,-0.858300095
CCDC15,-0.369291146
CHEK1,-0.836906773
KIRREL3,1.102025413
MPZL2,0.052169747
SIDT2,0.466551741
TAGLN,0.221707161
DUSP15,1.027019134
COMMD7,0.472117074
DSN1,-0.410636357
SOGA1,1.220062609
C20orf152,0.527257528
LSM14B,-0.330613969
YTHDF1,-0.356057784
CABLES2,-0.4080692
ORAOV1,-0.259243424
TRPT1,1.226270206
NUDT22,0.395756215
FERMT3,0.515284301
PLCB3,-0.332200215
CDC42EP2,0.954037807
FAU,0.989390503
TM7SF2,1.80276212
C11orf2,-0.650307828
PPP4C,0.650190753
ALDOA,0.294915076
DOC2A,0.784824546
HIRIP3,0.173241939
TAOK2,-0.912453472
TMEM219,1.38772232
HMGA2,-0.376033201
CNKSR2,0.874002427
CNTN5,1.375386216
MKX,-0.724591426
MPP7,-0.582469958
C10orf68,1.037853283
GRIN2B,1.062818994
ITGB1,-0.782139389
PCDH15,0.998080783
CWC15,0.308408105
ARID5B,-0.292623094
KLHL1,1.226960266
CDH8,1.373225478
DCUN1D2,-0.059148522
TMCO3,-0.430389639
TMEM218,0.336172751
TIRAP,0.797030681
N6AMT2,0.018401786
LATS2,-0.718039032
SAP18,-0.081814879
LPHN3,1.187133365
KIAA1328,0.748771923
CTAGE5,-0.003762034
HNMT,0.113776023
PDCD4,-0.22821157
GPM6A,0.553726975
WDR17,2.186086372
CCDC102B,1.199218538
FSIP1,0.157663036
DLG2,0.522290716
CCDC83,-0.428331126
PRSS23,0.39697286
MTMR12,-0.310536899
PPP1R1C,0.161182106
C11orf53,0.447032805
CCT5,-0.667179287
FAM173B,0.005457946
DOCK1,0.125176852
DIXDC1,0.026715394
DLAT,-0.656155302
PIH1D2,1.620526939
C11orf57,0.018971118
TIMM8B,0.665359473
PTS,0.024253551
PIP4K2A,-0.554137351
FREM2,2.293785009
FOXO1,-0.100243508
CRIM1,-0.478032031
SEC24D,-0.108850311
ABCB9,0.054341548
RILPL2,0.435908371
DHX37,-1.002538067
UBC,0.330990454
ITPR1,1.097102517
SLC7A11,-1.327705003
GPR158,1.325615008
CACNA2D4,-0.577160339
DCP1B,0.974190228
CACNA1C,1.030765528
THRB,0.567864932
NGLY1,-0.388070018
OXSM,-0.211284383
UEVLD,-0.257986343
C12orf45,0.502844314
C12orf23,0.191084076
BTBD11,1.524801955
UBE3B,0.477895366
ANK3,0.403022624
IPMK,-0.8654209
RAD9B,0.299695583
PLBD2,-0.31170555
DLG5,0.263678635
MAT1A,0.190454438
SLC2A13,0.912484499
GXYLT1,-0.164100801
TWF1,-0.670290127
DIP2C,1.651420806
EIF4E,-0.587472947
MAGI1,1.049286361
TEX30,-0.723263481
CSNK1G3,-0.367200218
SRFBP1,-0.679753622
AKAP6,1.253052194
NPAS3,1.108764505
FAM177A1,-0.128607023
MBIP,-0.419983701
MIPOL1,0.293433099
EXT2,-0.411007004
TMEM18,-0.241383743
KCTD14,-1.350366639
ME3,-0.029440851
ADAMTS12,1.756853696
NUBPL,0.304877277
NEK7,-0.859308717
FER,0.179249789
C14orf133,-0.282393222
ANKRD50,-0.557340791
UPF2,-0.635718855
CDC123,-0.216800111
SCLT1,-0.036016255
CCDC3,1.754209466
C4orf33,-0.29189742
FRMD4A,1.173320036
PTPRO,0.168554771
EPS8,-0.415029658
ACAD8,0.07278626
THYN1,0.063068735
VPS26B,-0.472092261
NCAPD3,-0.527825976
VTI1A,0.100950966
QDPR,-0.180770149
FAM160B1,-0.211255432
ANO4,1.906293556
TEX9,0.636213107
QTRTD1,-1.111450177
MMAA,-0.190652775
ZNF827,0.642954388
NR3C2,0.682719129
AKR1C2,-0.661093235
KIN,0.394722037
PIGF,-0.170072135
ANKAR,-1.032403857
INPP1,0.085038982
MFSD6,0.229865694
RNF144A,-0.224533986
ASAP2,0.036485657
ADAM17,0.071124107
TMEM45B,0.495811337
WWC2,-0.01988656
MLF1IP,-0.73492926
ACSL1,-0.708995657
SLC25A4,0.140079371
AMN1,-0.069782962
BICD1,0.110351253
SAV1,-0.054627951
NBAS,0.097359232
ZNF385D,1.246747654
GUF1,-0.574945252
SLC35F4,1.082566838
GABRA2,1.21344171
SACS,0.418050484
PABPC3,-0.899137665
CENPJ,-1.086679109
FBXO4,-0.585539311
C5orf28,0.147717996
CCL28,2.692365424
PARP8,1.354495689
C10orf46,-0.442936467
DST,0.399597868
BEND6,-0.521808194
TIAL1,-0.326328681
BAG3,-1.360734686
GLT1D1,1.570550479
TMEM132D,0.809754456
KCNE4,-0.314961791
AP1S3,0.140420903
RABGAP1L,0.606259842
CCDC74B,-0.348110856
TMEM56,0.12637247
MZT2B,0.641054209
ASTN1,1.55236989
FAM168B,-1.327867095
PTPN14,0.299139415
MGAT5,0.17919271
TMEM163,0.753401411
CCDC75,-0.502964042
GEMIN6,0.270311419
RNF219,-0.822328671
GRID2,1.292546294
RIT2,0.592139402
SETBP1,1.471677582
C11orf46,-0.486594799
EPG5,-0.03329371
PSTPIP2,-0.365170648
ATP5A1,-0.252582053
HAUS1,-0.691011918
C18orf25,-0.726679413
SPC25,-0.77801191
PDK1,-0.279612031
SPON1,1.116161391
PDE3B,-0.664108491
TCF7L1,1.599277884
TGOLN2,-0.393669325
UHMK1,-0.538909664
ATG10,0.724469121
POC5,-0.650630067
SPOCK1,0.853677072
FAM151B,-0.01968532
TADA1,-0.334505003
GUCY1A2,-0.432953839
CWF19L2,-0.170726958
JMY,-0.546642911
HOMER1,-0.721736244
XRCC4,0.103575927
ZNF773,0.725295721
ZNF776,-0.791018691
SUV39H2,-1.178064902
DCLRE1C,-0.469676568
NMT2,0.608854303
ZSCAN1,-0.284999502
ZNF837,0.660939355
USP12,-0.772882938
CCDC50,-0.256911459
CAMK4,1.718628192
TRIM36,-0.655438428
PAN3,-0.591369382
PLEKHH2,1.660600429
PFKM,-0.376148344
TMEM123,-1.260065233
GRIA4,1.095784593
SPEF2,-0.445396983
MBNL1,0.019565331
NADKD1,-0.213939915
GPD1L,-0.594603573
GJA1,-0.800513688
CCNO,0.094606089
SLC30A6,-0.506823344
SAR1B,-0.336149012
FAM21B,-0.561188655
GPR180,-0.745440472
WDR78,1.034655428
ANKRD22,0.54160662
FARP1,0.697268417
IFIT5,0.072844164
SLC16A12,0.639951992
PANK1,-0.66566341
PRDM8,0.20384587
HNRPDL,-1.148440792
HHEX,-1.191616163
UTRN,0.218693915
GRM1,0.817005384
GGPS1,-0.305814479
CNTNAP4,0.852964658
ZNF117,0.595392291
RAB3C,1.086173086
IFLTD1,1.963040384
MARVELD2,-0.257156897
RAD17,-0.235180957
MED21,-0.594603526
STK32B,1.176966732
JAKMIP1,2.096713894
GPR125,-0.380046218
SREK1IP1,-0.076867885
CWC27,0.512782929
SRP19,0.434825483
CENPH,-0.167465042
CDYL,-0.025553961
CARHSP1,-0.228848689
BANK1,1.146198388
TXNDC11,-0.073328065
ACOXL,1.514154957
BCL2L11,-1.414951121
ANAPC1,-0.554003847
CAST,-0.055613674
SCOC,-0.415852482
CETN3,0.151446927
SMARCA5,-0.785549127
BMP6,1.01071897
RGPD3,0.040747084
RASSF3,-0.506834419
HNRNPU,-1.331654519
RANBP2,-0.94953848
AHCTF1,-0.969463423
MERTK,1.69194744
TMEM87B,0.396571852
PTPRR,0.26199142
NR4A2,-0.207723881
CCDC148,1.102683937
RBMS1,0.916742937
CD96,0.293652442
SLC25A27,0.045594893
FRMD1,-0.141208901
FAM49B,-0.465323967
ASAP1,0.102017829
TRAPPC8,-0.409459014
LINC00467,1.637050595
INO80C,0.316532413
LPCAT1,-0.288469955
PLEKHG4B,0.995058295
NMRAL1,-0.169217729
FAM100A,-0.266830714
ING1,-0.289172275
SPACA7,1.244053624
ADPRHL1,1.051810304
CMTM7,0.144217972
FBXL2,1.212672857
UBP1,-0.288301507
RMND5A,-0.366831191
CD8A,1.377489714
RPIA,-0.461960285
TUBGCP5,-0.760172606
PTPRD,0.841534865
LURAP1L,0.153751808
CNKSR3,-0.658351548
GTF2E1,0.047109894
CFDP1,0.059954993
ZDHHC7,-0.776422331
JAZF1,0.550367967
CMIP,0.416024011
SPHKAP,2.761834003
PID1,1.237800624
TRIP12,-0.00149515
FBXO36,-0.271746756
CEBPG,-0.964676822
ZNF599,0.261096034
DDAH1,-0.730657335
SREK1,-0.392667724
CHD1,-0.213203236
ANKFN1,0.948764219
DGKE,-0.077737619
HS2ST1,-0.890193335
MSI2,1.144675574
CACNA2D1,1.173005814
ZUFSP,-0.473260424
GDPD1,0.812304235
NUS1,-0.491444986
SEMA3D,2.318468763
PPP2R5E,-0.388279837
AK5,1.731879641
C17orf103,-0.047832431
CABYR,-0.129025789
IMPACT,-0.615114911
ANKRD29,1.343626292
C6orf57,0.882290002
CHST9,0.841823959
C16orf74,-0.054875834
TBCEL,-0.253113645
JPH3,-0.035074914
ANKH,0.285700012
FAM105B,-0.666316002
UBASH3B,0.656472866
TBRG1,0.360275067
NRGN,1.279381708
FAM134B,0.729277392
CDH12,-0.232531932
TOMM70A,-0.491548184
ABI3BP,0.978944082
ANGPT1,0.330174263
PITPNC1,1.017349656
CC2D1B,0.172224884
CERS3,1.516935234
PRKCA,0.972247658
LRRK1,-0.191220505
CEP112,0.232306832
GAL3ST2,0.313795162
ABCA5,1.128781127
ENPP3,0.28806581
C4orf19,1.186408033
MIA3,-0.208200804
DISP1,0.457903102
TNIK,-0.387003713
NEIL2,-0.570995275
PGM5,0.607192684
OBSCN,-0.024606659
TRIM11,-0.334204671
PPP1R3A,0.637661178
C1orf96,-0.784413405
SH3RF1,-1.007357371
BUB3,-0.233485184
C2orf77,0.720714038
C10orf90,0.957694802
FAM69A,0.550792601
ATP5G3,0.12040069
CNTNAP3B,1.011234868
FAM27C,0.863753932
SORBS2,0.059898076
TCEB1,0.141493222
CEP170P1,-0.463415672
PSMA8,-1.016922276
CXADR,0.728585418
BTG3,0.712558054
CHODL,2.204446363
TMPRSS15,1.39946339
NCAM2,1.699697346
L3MBTL4,1.588960693
PDE1C,1.579895215
MRPL39,-0.420225746
ATP5J,0.088539462
GABPA,-0.742441471
TSEN2,-0.522431565
XPC,0.935862425
C3orf19,0.500386027
FLCN,0.015421562
DPH3,-0.141762407
OXNAD1,0.060246485
PLCL2,0.848217597
CXXC1,-0.197053507
SKA1,-1.503662573
PPP4R1,-0.364895851
APCDD1,0.938829741
PIEZO2,1.125413761
MPPE1,-0.198427553
USP43,-0.063876349
RAB6B,0.535061827
EPHB1,0.738312471
ACSS1,-0.503105354
ANKRD40,-1.164970921
ZNF18,-0.261612182
CA10,1.539299775
VOPP1,-0.049399219
APOOL,-0.045790041
DKK2,0.388781108
RSPH10B,0.935086247
FBXL18,-0.33127527
CNTNAP5,1.520941402
PROM2,0.985180856
AKD1,1.048754144
KLF10,-0.336157536
PTPRN2,1.149142484
AZIN1,-0.734621198
ATP6V1C1,-0.384887038
TMEM55A,-0.048271303
OTUD6B,-0.714536324
CDK19,0.269431316
GTF3C6,0.139993724
MARCKS,-0.068757605
TTC39B,0.506752901
AGPAT5,-0.712994397
