ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Category
GO:0051052,regulation of DNA metabolic process,53/348,452/12185,7.19E-19,2.13E-17,1.83E-17,64802/10459/79000/8317/4751/983/1763/3014/1111/2305/10635/1663/1017/8914/55010/5985/3146/5983/5888/80119/54962/90381/641/63922/116028/81620/9212/990/672/3838/4152/10856/4436/4175/54069/4174/10721/4171/5984/7468/890/7913/51053/1026/4172/5558/26271/5982/10926/4176/157570/4173/79075,53,Biological Process
GO:0033260,nuclear DNA replication,18/348,38/12185,2.06E-18,5.99E-17,5.14E-17,8317/1763/2237/675/5888/54962/641/81620/7083/4175/9837/29980/8318/4171/51053/4172/10926/4173,18,Biological Process
GO:0061982,meiosis I cell cycle process,24/348,81/12185,2.07E-18,5.99E-17,5.14E-17,991/8438/10635/9700/675/5888/9133/9088/5347/7153/146956/83990/10403/994/6790/2177/993/84057/9319/995/9232/26271/4603/25788,24,Biological Process
GO:0051225,spindle assembly,28/348,123/12185,6.48E-18,1.85E-16,1.59E-16,55143/991/6491/163786/29899/259266/4751/3832/3619/29127/55835/440145/9133/9493/9055/5347/9212/10615/332/10403/115106/22974/4605/6790/11200/3833/26271/24137,28,Biological Process
GO:0034508,centromere complex assembly,16/348,30/12185,1.41E-17,3.98E-16,3.41E-16,4678/23421/1063/9735/9787/11339/201161/79172/1058/55355/54069/1062/64105/64946/387103/2491,16,Biological Process
GO:0006268,DNA unwinding involved in DNA replication,14/348,21/12185,1.80E-17,5.02E-16,4.30E-16,5888/641/51659/4175/9837/8318/4174/4171/3159/4172/4176/84296/4173/9401,14,Biological Process
GO:0140694,non-membrane-bounded organelle assembly,45/348,375/12185,1.69E-16,4.66E-15,4.00E-15,55143/991/6491/163786/29899/259266/4751/1063/3832/3619/29127/1017/9735/55835/440145/9787/22995/9133/9493/9055/5347/116840/9212/10615/672/5573/332/10403/115106/284403/1058/22974/4605/6790/11200/27258/1062/10733/64105/64946/3833/387103/26271/54443/24137,45,Biological Process
GO:0000077,DNA damage checkpoint signaling,26/348,121/12185,4.63E-16,1.26E-14,1.08E-14,63967/51514/983/3014/1111/83695/1017/675/79621/5888/79968/54962/90381/641/5347/672/146956/83990/4436/1869/29980/11200/51512/2177/11073/1026,26,Biological Process
GO:0000727,double-strand break repair via break-induced replication,10/348,11/12185,3.41E-15,9.18E-14,7.87E-14,8317/51659/4175/8318/4174/4171/4172/4176/84296/4173,10,Biological Process
GO:1905820,positive regulation of chromosome separation,14/348,28/12185,5.18E-15,1.38E-13,1.18E-13,55143/991/3619/23310/9918/9700/9787/9212/332/23397/11065/10051/64151/54892,14,Biological Process
GO:0007127,meiosis I,20/348,75/12185,1.46E-14,3.83E-13,3.28E-13,8438/10635/9700/675/5888/9133/5347/7153/146956/83990/10403/994/6790/2177/84057/9319/9232/26271/4603/25788,20,Biological Process
GO:1901989,positive regulation of cell cycle phase transition,22/348,99/12185,4.25E-14,1.11E-12,9.47E-13,991/6491/8317/163786/51514/983/6240/113130/9700/55835/9787/990/6241/994/81610/11065/993/891/995/26271/2146/27085,22,Biological Process
GO:0051984,positive regulation of chromosome segregation,13/348,26/12185,5.01E-14,1.29E-12,1.10E-12,55143/983/3619/23310/9918/9212/990/332/23397/10051/64151/891/54892,13,Biological Process
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,12/348,21/12185,5.70E-14,1.45E-12,1.24E-12,55143/4751/3619/29127/9735/90417/55055/9212/10615/332/1894/891,12,Biological Process
GO:0065004,protein-DNA complex assembly,28/348,172/12185,5.96E-14,1.50E-12,1.29E-12,4678/23421/1063/3014/9735/3146/9787/5888/11339/81620/201161/10036/55723/79172/1058/55355/54069/8208/8318/4171/1062/3148/64105/64946/51053/387103/10541/2491,28,Biological Process
GO:1901992,positive regulation of mitotic cell cycle phase transition,20/348,82/12185,9.38E-14,2.34E-12,2.00E-12,991/6491/8317/163786/51514/983/6240/113130/9700/55835/9787/990/6241/994/11065/993/891/995/26271/27085,20,Biological Process
GO:0007080,mitotic metaphase chromosome alignment,17/348,55/12185,9.66E-14,2.38E-12,2.04E-12,55143/11004/84722/83540/9928/81930/3619/113130/3835/81620/9212/332/10403/1062/891/54908/3833,17,Biological Process
GO:0044774,mitotic DNA integrity checkpoint signaling,20/348,84/12185,1.54E-13,3.75E-12,3.22E-12,63967/4998/51514/983/1111/1017/54962/90381/641/5347/990/672/146956/4436/29980/11200/51512/2177/11073/1026,20,Biological Process
GO:0007098,centrosome cycle,24/348,128/12185,1.60E-13,3.86E-12,3.30E-12,6491/163786/4751/983/3832/1111/1017/55835/675/22995/9768/899/5347/116840/672/10403/115106/284403/348654/6790/5902/151648/10733/7516,24,Biological Process
GO:0042770,signal transduction in response to DNA damage,28/348,179/12185,1.67E-13,3.99E-12,3.42E-12,10459/63967/51514/983/3014/1111/2305/83695/1017/675/79621/5888/79968/54962/90381/641/5347/672/146956/83990/4436/1869/29980/11200/51512/2177/11073/1026,28,Biological Process
GO:0045132,meiotic chromosome segregation,17/348,57/12185,1.88E-13,4.43E-12,3.80E-12,83540/259266/9700/9133/5347/83990/10403/23397/6790/2177/151648/10051/84057/9319/9232/7272/26271,17,Biological Process
GO:0030174,regulation of DNA-templated DNA replication initiation,10/348,14/12185,2.87E-13,6.72E-12,5.76E-12,1017/90381/81620/4175/4174/4171/51053/4172/4176/4173,10,Biological Process
GO:0045931,positive regulation of mitotic cell cycle,22/348,109/12185,3.49E-13,8.08E-12,6.93E-12,991/6491/8317/163786/51514/983/6240/113130/9700/55835/675/9787/990/6241/994/11065/6790/993/891/995/26271/27085,22,Biological Process
GO:0010639,negative regulation of organelle organization,36/348,314/12185,8.86E-13,2.03E-11,1.74E-11,10459/55143/991/83540/1063/11130/3619/1111/9700/9735/701/57082/80119/55055/899/5347/83903/9212/7153/672/332/10403/147841/348654/699/57405/22974/4085/9319/891/54908/7272/26271/27085/347240/11013,36,Biological Process
GO:0051656,establishment of organelle localization,41/348,402/12185,1.04E-12,2.36E-11,2.03E-11,55143/11004/29899/84722/83540/9928/4751/1063/81930/3619/113130/29127/9700/9735/90417/57082/51203/55055/5347/3835/81620/9212/10615/332/10403/4645/84823/147841/1058/57405/79980/81610/151648/1894/1062/4085/891/4001/54908/3833/89958,41,Biological Process
GO:0000910,cytokinesis,26/348,166/12185,1.23E-12,2.76E-11,2.37E-11,55143/128239/9928/9585/55165/3619/29127/9700/11113/675/51203/9493/9055/5347/116840/9212/201161/990/332/1058/994/6790/1894/10112/54443/24137,26,Biological Process
GO:0031023,microtubule organizing center organization,24/348,140/12185,1.24E-12,2.76E-11,2.37E-11,6491/163786/4751/983/3832/1111/1017/55835/675/22995/9768/899/5347/116840/672/10403/115106/284403/348654/6790/5902/151648/10733/7516,24,Biological Process
GO:0000281,mitotic cytokinesis,19/348,84/12185,1.71E-12,3.76E-11,3.23E-11,55143/128239/9585/55165/3619/29127/9700/11113/51203/9493/5347/116840/9212/332/1058/1894/10112/54443/24137,19,Biological Process
GO:0051231,spindle elongation,9/348,12/12185,2.33E-12,5.09E-11,4.36E-11,55143/3832/3619/29127/9493/9055/9212/332/24137,9,Biological Process
GO:0051383,kinetochore organization,11/348,21/12185,2.41E-12,5.21E-11,4.47E-11,83540/1063/9735/9787/10403/1058/10051/1062/64105/64946/387103,11,Biological Process
GO:0090307,mitotic spindle assembly,17/348,67/12185,3.49E-12,7.48E-11,6.41E-11,55143/991/4751/3832/3619/29127/440145/9493/9055/5347/9212/332/22974/4605/11200/3833/24137,17,Biological Process
GO:0032467,positive regulation of cytokinesis,13/348,34/12185,3.64E-12,7.72E-11,6.62E-11,55143/9928/9585/3619/29127/11113/9493/9212/201161/990/332/994/1894,13,Biological Process
GO:0032465,regulation of cytokinesis,18/348,78/12185,4.61E-12,9.71E-11,8.32E-11,55143/9928/9585/3619/29127/11113/675/9493/9055/5347/9212/201161/990/332/994/6790/1894/10112,18,Biological Process
GO:0000076,DNA replication checkpoint signaling,10/348,17/12185,5.17E-12,1.08E-10,9.25E-11,63967/4998/1763/8914/54962/90381/81620/990/8318/11073,10,Biological Process
GO:1901976,regulation of cell cycle checkpoint,14/348,43/12185,6.86E-12,1.42E-10,1.22E-10,55143/3619/675/79621/57082/5888/79968/9212/672/332/10403/348654/4085/891,14,Biological Process
GO:0044773,mitotic DNA damage checkpoint signaling,18/348,80/12185,7.32E-12,1.50E-10,1.28E-10,63967/51514/983/1111/1017/54962/90381/641/5347/672/146956/4436/29980/11200/51512/2177/11073/1026,18,Biological Process
GO:0045005,DNA-templated DNA replication maintenance of fidelity,15/348,52/12185,8.73E-12,1.77E-10,1.52E-10,1763/1663/8914/5426/675/5888/54962/641/672/146956/5932/348654/29980/10293/253714,15,Biological Process
GO:0007062,sister chromatid cohesion,15/348,53/12185,1.19E-11,2.39E-10,2.05E-10,991/2237/113130/440081/1663/9700/701/5347/3835/83903/699/151246/151648/157570/79075,15,Biological Process
GO:0035825,homologous recombination,14/348,45/12185,1.39E-11,2.77E-10,2.37E-10,8438/10635/5888/7153/672/146956/83990/5932/29128/2177/11073/84057/9319/25788,14,Biological Process
GO:0000022,mitotic spindle elongation,8/348,10/12185,1.75E-11,3.38E-10,2.89E-10,55143/3619/29127/9493/9055/9212/332/24137,8,Biological Process
GO:0031055,chromatin remodeling at centromere,8/348,10/12185,1.75E-11,3.38E-10,2.89E-10,4678/23421/11339/1058/55355/54069/387103/2491,8,Biological Process
GO:0034080,CENP-A containing chromatin assembly,8/348,10/12185,1.75E-11,3.38E-10,2.89E-10,4678/23421/11339/1058/55355/54069/387103/2491,8,Biological Process
GO:0044771,meiotic cell cycle phase transition,8/348,10/12185,1.75E-11,3.38E-10,2.89E-10,991/9133/9088/10403/994/993/995/7272,8,Biological Process
GO:1902750,negative regulation of cell cycle G2/M phase transition,16/348,65/12185,2.53E-11,4.83E-10,4.14E-10,63967/4998/51514/983/1111/90381/641/9088/5347/9212/990/672/5932/29980/11073/1026,16,Biological Process
GO:0034502,protein localization to chromosome,19/348,99/12185,3.75E-11,7.11E-10,6.10E-10,983/9735/675/7443/701/57082/55055/5347/83903/9212/10856/1058/4436/54908/7272/253714/2146/157570/27085,19,Biological Process
GO:0006271,DNA strand elongation involved in DNA replication,9/348,15/12185,4.91E-11,9.24E-10,7.92E-10,1763/10714/5426/5983/9837/5984/4172/4176/4173,9,Biological Process
GO:1902969,mitotic DNA replication,9/348,16/12185,1.09E-10,2.04E-09,1.75E-09,675/5888/7083/4175/9837/8318/4171/4172/4173,9,Biological Process
GO:0044818,mitotic G2/M transition checkpoint,14/348,52/12185,1.23E-10,2.27E-09,1.95E-09,63967/4998/51514/983/1111/90381/641/5347/990/672/5932/29980/11073/1026,14,Biological Process
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,15/348,62/12185,1.40E-10,2.57E-09,2.20E-09,63967/4998/51514/983/1111/90381/641/5347/9212/990/672/5932/29980/11073/1026,15,Biological Process
GO:0071897,DNA biosynthetic process,24/348,174/12185,1.45E-10,2.65E-09,2.27E-09,10459/4751/51514/1063/6240/10714/1111/5985/5426/5983/5427/9768/80119/63922/9212/78995/7083/7298/10721/5984/890/1026/5982/79075,24,Biological Process
GO:0000082,G1/S transition of mitotic cell cycle,26/348,205/12185,1.63E-10,2.94E-09,2.52E-09,1870/6491/1031/8317/163786/128239/9928/983/6240/1017/5426/55835/1033/990/5932/6241/1869/5933/11200/51512/993/890/1026/10926/2146/27085,26,Biological Process
GO:0061640,cytoskeleton-dependent cytokinesis,19/348,108/12185,1.82E-10,3.26E-09,2.80E-09,55143/128239/9585/55165/3619/29127/9700/11113/51203/9493/5347/116840/9212/332/1058/1894/10112/54443/24137,19,Biological Process
GO:0051255,spindle midzone assembly,8/348,12/12185,1.83E-10,3.26E-09,2.80E-09,55143/3619/29127/9493/9055/9212/332/24137,8,Biological Process
GO:0071459,"protein localization to chromosome, centromeric region",11/348,29/12185,1.92E-10,3.40E-09,2.91E-09,983/9735/701/57082/55055/83903/9212/1058/54908/7272/27085,11,Biological Process
GO:0044843,cell cycle G1/S phase transition,27/348,223/12185,2.08E-10,3.66E-09,3.13E-09,1870/6491/1031/8317/163786/128239/9928/983/6240/1017/5426/55835/1033/990/5932/6241/1869/5933/81610/11200/51512/993/890/1026/10926/2146/27085,27,Biological Process
GO:0031297,replication fork processing,13/348,46/12185,2.92E-10,5.09E-09,4.36E-09,1763/1663/675/5888/54962/641/672/146956/5932/348654/29980/10293/253714,13,Biological Process
GO:0051302,regulation of cell division,21/348,141/12185,5.00E-10,8.64E-09,7.41E-09,55143/259266/9928/9585/3619/29127/11113/675/9493/641/9055/5347/9212/201161/990/146909/332/994/6790/1894/10112,21,Biological Process
GO:0090231,regulation of spindle checkpoint,9/348,19/12185,8.19E-10,1.38E-08,1.19E-08,55143/3619/57082/9212/332/10403/348654/4085/891,9,Biological Process
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,9/348,19/12185,8.19E-10,1.38E-08,1.19E-08,55143/3619/57082/9212/332/10403/348654/4085/891,9,Biological Process
GO:1903504,regulation of mitotic spindle checkpoint,9/348,19/12185,8.19E-10,1.38E-08,1.19E-08,55143/3619/57082/9212/332/10403/348654/4085/891,9,Biological Process
GO:0051054,positive regulation of DNA metabolic process,28/348,263/12185,1.89E-09,3.17E-08,2.72E-08,10459/8317/4751/983/1763/3014/2305/10635/1663/1017/8914/5985/3146/5983/5888/63922/81620/9212/672/10856/4436/5984/7468/890/5558/5982/10926/79075,28,Biological Process
GO:0030261,chromosome condensation,11/348,35/12185,1.99E-09,3.31E-08,2.84E-08,983/113130/23310/9918/51203/5347/7153/23397/10051/64151/54892,11,Biological Process
GO:0034501,protein localization to kinetochore,8/348,15/12185,2.21E-09,3.63E-08,3.11E-08,983/9735/57082/55055/9212/54908/7272/27085,8,Biological Process
GO:1903083,protein localization to condensed chromosome,8/348,15/12185,2.21E-09,3.63E-08,3.11E-08,983/9735/57082/55055/9212/54908/7272/27085,8,Biological Process
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,9/348,21/12185,2.48E-09,4.04E-08,3.46E-08,55143/11004/83540/3619/81620/9212/332/10403/1062,9,Biological Process
GO:0007143,female meiotic nuclear division,10/348,28/12185,2.64E-09,4.27E-08,3.66E-08,9133/5347/7153/10403/23397/994/6790/9319/7272/26271,10,Biological Process
GO:0007095,mitotic G2 DNA damage checkpoint signaling,11/348,37/12185,3.87E-09,6.23E-08,5.34E-08,63967/51514/983/1111/90381/641/5347/672/29980/11073/1026,11,Biological Process
GO:0051382,kinetochore assembly,8/348,17/12185,7.93E-09,1.26E-07,1.08E-07,1063/9735/9787/1058/1062/64105/64946/387103,8,Biological Process
GO:1901970,positive regulation of mitotic sister chromatid separation,8/348,17/12185,7.93E-09,1.26E-07,1.08E-07,55143/991/3619/9700/9787/9212/332/11065,8,Biological Process
GO:0009263,deoxyribonucleotide biosynthetic process,7/348,12/12185,1.02E-08,1.57E-07,1.34E-07,6240/1854/6470/7298/6241/1841/1633,7,Biological Process
GO:0009265,2'-deoxyribonucleotide biosynthetic process,7/348,12/12185,1.02E-08,1.57E-07,1.34E-07,6240/1854/6470/7298/6241/1841/1633,7,Biological Process
GO:0046385,deoxyribose phosphate biosynthetic process,7/348,12/12185,1.02E-08,1.57E-07,1.34E-07,6240/1854/6470/7298/6241/1841/1633,7,Biological Process
GO:0090232,positive regulation of spindle checkpoint,7/348,12/12185,1.02E-08,1.57E-07,1.34E-07,55143/3619/9212/332/10403/348654/4085,7,Biological Process
GO:0090267,positive regulation of mitotic cell cycle spindle assembly checkpoint,7/348,12/12185,1.02E-08,1.57E-07,1.34E-07,55143/3619/9212/332/10403/348654/4085,7,Biological Process
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,14/348,72/12185,1.23E-08,1.88E-07,1.61E-07,1031/84722/1033/9133/641/899/9088/5347/990/993/890/891/995/1026,14,Biological Process
GO:1904029,regulation of cyclin-dependent protein kinase activity,14/348,74/12185,1.79E-08,2.71E-07,2.32E-07,1031/84722/1033/9133/641/899/9088/5347/990/993/890/891/995/1026,14,Biological Process
GO:0010212,response to ionizing radiation,18/348,128/12185,2.24E-08,3.37E-07,2.89E-07,8438/6240/3014/83695/10635/675/5888/90381/641/672/4436/11200/2177/11073/1894/1026/7516/25788,18,Biological Process
GO:0051053,negative regulation of DNA metabolic process,17/348,114/12185,2.27E-08,3.39E-07,2.90E-07,64802/10459/79000/1111/8914/55010/80119/54962/641/116028/81620/990/4436/10721/51053/1026/26271,17,Biological Process
GO:0007076,mitotic chromosome condensation,8/348,19/12185,2.35E-08,3.48E-07,2.98E-07,113130/23310/9918/51203/5347/23397/10051/64151,8,Biological Process
GO:0051781,positive regulation of cell division,13/348,64/12185,2.37E-08,3.50E-07,3.00E-07,55143/9928/9585/3619/29127/11113/9493/9212/201161/990/332/994/1894,13,Biological Process
GO:0022616,DNA strand elongation,10/348,35/12185,3.08E-08,4.52E-07,3.87E-07,1763/10714/5426/5983/10856/9837/5984/4172/4176/4173,10,Biological Process
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,9/348,28/12185,4.88E-08,7.10E-07,6.08E-07,8317/51514/983/6240/994/993/891/995/26271,9,Biological Process
GO:0007131,reciprocal meiotic recombination,10/348,37/12185,5.56E-08,8.00E-07,6.86E-07,8438/10635/5888/7153/146956/83990/2177/84057/9319/25788,10,Biological Process
GO:0140527,reciprocal homologous recombination,10/348,37/12185,5.56E-08,8.00E-07,6.86E-07,8438/10635/5888/7153/146956/83990/2177/84057/9319/25788,10,Biological Process
GO:0051298,centrosome duplication,13/348,70/12185,7.34E-08,1.05E-06,8.99E-07,6491/163786/1017/55835/675/22995/899/116840/672/10403/284403/348654/10733,13,Biological Process
GO:1902751,positive regulation of cell cycle G2/M phase transition,9/348,31/12185,1.32E-07,1.87E-06,1.61E-06,8317/51514/983/6240/994/993/891/995/26271,9,Biological Process
GO:0051653,spindle localization,11/348,51/12185,1.51E-07,2.13E-06,1.82E-06,29899/259266/9700/51203/5347/10615/10403/1058/4085/54908/89958,11,Biological Process
GO:1904666,regulation of ubiquitin protein ligase activity,7/348,17/12185,2.22E-07,3.11E-06,2.67E-06,10459/991/5347/27338/11065/4085/26271,7,Biological Process
GO:0090224,regulation of spindle organization,10/348,44/12185,3.32E-07,4.62E-06,3.96E-06,6491/163786/29899/84722/55835/79866/5347/10615/22974/10460,10,Biological Process
GO:1901978,positive regulation of cell cycle checkpoint,7/348,18/12185,3.54E-07,4.91E-06,4.21E-06,55143/3619/9212/332/10403/348654/4085,7,Biological Process
GO:0040001,establishment of mitotic spindle localization,9/348,35/12185,4.18E-07,5.75E-06,4.93E-06,29899/9700/51203/5347/10403/1058/4085/54908/89958,9,Biological Process
GO:0009314,response to radiation,28/348,343/12185,5.72E-07,7.83E-06,6.71E-06,8438/51514/6240/2237/10714/3014/83695/10635/675/5888/9768/54962/90381/641/9212/672/10856/4436/11200/2177/993/11073/1894/1026/7516/55872/25788/2189,28,Biological Process
GO:0051293,establishment of spindle localization,10/348,47/12185,6.41E-07,8.68E-06,7.44E-06,29899/9700/51203/5347/10615/10403/1058/4085/54908/89958,10,Biological Process
GO:0051445,regulation of meiotic cell cycle,10/348,47/12185,6.41E-07,8.68E-06,7.44E-06,991/259266/10635/9088/994/993/9319/995/7272/26271,10,Biological Process
GO:0000731,DNA synthesis involved in DNA repair,9/348,37/12185,7.00E-07,9.36E-06,8.02E-06,10459/51514/6240/10714/5426/5983/5427/9768/78995,9,Biological Process
GO:0070192,chromosome organization involved in meiotic cell cycle,9/348,37/12185,7.00E-07,9.36E-06,8.02E-06,23310/9918/5888/83990/23397/2177/10051/84057/9319,9,Biological Process
GO:0060623,regulation of chromosome condensation,6/348,13/12185,7.53E-07,1.00E-05,8.59E-06,23310/9918/23397/10051/64151/54892,6,Biological Process
GO:0036297,interstrand cross-link repair,9/348,38/12185,8.94E-07,1.18E-05,1.01E-05,55732/10635/5888/55215/2175/78995/2177/55247/2189,9,Biological Process
GO:0007099,centriole replication,9/348,39/12185,1.13E-06,1.49E-05,1.28E-05,6491/163786/1017/55835/22995/116840/672/284403/10733,9,Biological Process
GO:0051299,centrosome separation,6/348,14/12185,1.29E-06,1.68E-05,1.44E-05,4751/3832/1111/116840/6790/5902,6,Biological Process
GO:0060236,regulation of mitotic spindle organization,9/348,40/12185,1.43E-06,1.85E-05,1.59E-05,6491/163786/29899/84722/55835/79866/5347/22974/10460,9,Biological Process
GO:2001252,positive regulation of chromosome organization,14/348,104/12185,1.44E-06,1.86E-05,1.59E-05,4751/983/2237/23310/9918/1663/1017/9212/10856/23397/699/10051/64151/54892,14,Biological Process
GO:0032886,regulation of microtubule-based process,21/348,223/12185,1.63E-06,2.09E-05,1.79E-05,6491/163786/29899/84722/81930/221150/55835/79866/899/5347/10615/672/348235/115106/220134/284403/348654/22974/6790/10460/10733,21,Biological Process
GO:0032506,cytokinetic process,9/348,42/12185,2.21E-06,2.81E-05,2.41E-05,128239/9585/55165/29127/116840/9212/1894/10112/54443,9,Biological Process
GO:0098534,centriole assembly,9/348,42/12185,2.21E-06,2.81E-05,2.41E-05,6491/163786/1017/55835/22995/116840/672/284403/10733,9,Biological Process
GO:0009394,2'-deoxyribonucleotide metabolic process,8/348,33/12185,3.04E-06,3.84E-05,3.29E-05,6240/55270/1854/6470/7298/6241/1841/1633,8,Biological Process
GO:2000045,regulation of G1/S transition of mitotic cell cycle,16/348,143/12185,3.15E-06,3.96E-05,3.40E-05,6491/1031/163786/9928/6240/1017/55835/990/6241/1869/5933/11200/51512/1026/2146/27085,16,Biological Process
GO:1902806,regulation of cell cycle G1/S phase transition,17/348,160/12185,3.18E-06,3.98E-05,3.41E-05,6491/1031/163786/9928/6240/1017/55835/990/6241/1869/5933/81610/11200/51512/1026/2146/27085,17,Biological Process
GO:0009262,deoxyribonucleotide metabolic process,8/348,34/12185,3.87E-06,4.79E-05,4.11E-05,6240/55270/1854/6470/7298/6241/1841/1633,8,Biological Process
GO:0019692,deoxyribose phosphate metabolic process,8/348,34/12185,3.87E-06,4.79E-05,4.11E-05,6240/55270/1854/6470/7298/6241/1841/1633,8,Biological Process
GO:0051294,establishment of spindle orientation,8/348,35/12185,4.90E-06,6.03E-05,5.17E-05,29899/5347/10615/10403/1058/4085/54908/89958,8,Biological Process
GO:0000212,meiotic spindle organization,6/348,17/12185,4.93E-06,6.04E-05,5.17E-05,259266/9700/9133/10403/6790/26271,6,Biological Process
GO:0007276,gamete generation,32/348,472/12185,5.12E-06,6.24E-05,5.35E-05,51668/259266/81930/9633/3014/29127/675/57082/9133/5347/2175/7153/78995/83990/10403/55723/4436/23397/994/6790/10732/2177/2119/116832/3148/9319/995/9232/7272/26271/4603/2189,32,Biological Process
GO:0022412,cellular process involved in reproduction in multicellular organism,22/348,263/12185,6.49E-06,7.86E-05,6.74E-05,259266/81930/9633/675/57082/9133/5347/2175/7153/83990/10403/4436/23397/994/6790/2119/3148/9319/7272/26271/4603/2189,22,Biological Process
GO:0045814,"negative regulation of gene expression, epigenetic",13/348,103/12185,7.08E-06,8.54E-05,7.32E-05,3070/1111/1017/3146/201161/672/84823/29128/1786/4001/2146/26147/6839,13,Biological Process
GO:0051987,positive regulation of attachment of spindle microtubules to kinetochore,5/348,11/12185,7.40E-06,8.83E-05,7.57E-05,55143/3619/9212/332/891,5,Biological Process
GO:0090306,meiotic spindle assembly,5/348,11/12185,7.40E-06,8.83E-05,7.57E-05,259266/9133/10403/6790/26271,5,Biological Process
GO:0007292,female gamete generation,13/348,104/12185,7.89E-06,9.36E-05,8.02E-05,259266/675/9133/5347/7153/78995/10403/23397/994/6790/9319/7272/26271,13,Biological Process
GO:1902808,positive regulation of cell cycle G1/S phase transition,9/348,49/12185,8.54E-06,0.000100846,8.64E-05,6491/163786/6240/55835/990/6241/81610/2146/27085,9,Biological Process
GO:2000779,regulation of double-strand break repair,14/348,122/12185,9.71E-06,0.00011393,9.77E-05,10459/79000/1111/2305/10635/1663/8914/55010/5888/116028/10856/10721/7468/7913,14,Biological Process
GO:0000018,regulation of DNA recombination,13/348,106/12185,9.74E-06,0.00011393,9.77E-05,10459/1111/10635/8914/55010/5888/641/116028/3838/10856/4436/10721/7468,13,Biological Process
GO:0046605,regulation of centrosome cycle,9/348,51/12185,1.20E-05,0.000139867,0.000119881,6491/163786/55835/899/672/284403/348654/6790/10733,9,Biological Process
GO:0071479,cellular response to ionizing radiation,10/348,65/12185,1.40E-05,0.000162521,0.000139299,3014/83695/10635/675/5888/641/672/11200/1894/1026,10,Biological Process
GO:0008156,negative regulation of DNA replication,6/348,20/12185,1.44E-05,0.000165303,0.000141683,8914/54962/81620/990/51053/26271,6,Biological Process
GO:0000132,establishment of mitotic spindle orientation,7/348,30/12185,1.68E-05,0.000193081,0.000165491,29899/5347/10403/1058/4085/54908/89958,7,Biological Process
GO:0007100,mitotic centrosome separation,5/348,13/12185,1.97E-05,0.000223237,0.000191339,4751/3832/1111/6790/5902,5,Biological Process
GO:0090235,regulation of metaphase plate congression,5/348,13/12185,1.97E-05,0.000223237,0.000191339,55143/3619/9212/10615/332,5,Biological Process
GO:0071168,protein localization to chromatin,8/348,42/12185,2.06E-05,0.000232878,0.000199603,7443/5347/10856/1058/4436/253714/2146/157570,8,Biological Process
GO:0007064,mitotic sister chromatid cohesion,7/348,31/12185,2.12E-05,0.000238609,0.000204514,991/113130/83903/699/151648/157570/79075,7,Biological Process
GO:0071478,cellular response to radiation,15/348,151/12185,2.71E-05,0.000302882,0.000259603,10714/3014/83695/10635/675/5888/641/9212/672/10856/11200/993/1894/1026/55872,15,Biological Process
GO:0070507,regulation of microtubule cytoskeleton organization,15/348,152/12185,2.93E-05,0.00032591,0.000279341,6491/163786/29899/84722/81930/221150/55835/79866/5347/10615/348235/115106/220134/22974/10460,15,Biological Process
GO:0001833,inner cell mass cell proliferation,5/348,14/12185,2.99E-05,0.000331036,0.000283734,1111/675/9837/54892/84296,5,Biological Process
GO:0006301,postreplication repair,7/348,34/12185,4.03E-05,0.000442694,0.000379438,10459/51514/10714/5427/9768/672/4436,7,Biological Process
GO:0045143,homologous chromosome segregation,7/348,34/12185,4.03E-05,0.000442694,0.000379438,9700/5347/83990/2177/84057/9319/9232,7,Biological Process
GO:0051438,regulation of ubiquitin-protein transferase activity,7/348,35/12185,4.92E-05,0.000537391,0.000460603,10459/991/5347/27338/11065/4085/26271,7,Biological Process
GO:0031109,microtubule polymerization or depolymerization,13/348,124/12185,5.29E-05,0.000575288,0.000493085,11004/84722/81930/221150/55835/440145/146909/348235/115106/220134/22974/26271/347240,13,Biological Process
GO:2000278,regulation of DNA biosynthetic process,12/348,108/12185,5.79E-05,0.000626195,0.000536718,4751/1111/5985/5983/80119/63922/9212/5984/890/1026/5982/79075,12,Biological Process
GO:0006282,regulation of DNA repair,17/348,200/12185,6.00E-05,0.000646098,0.000553778,10459/79000/3014/1111/2305/10635/1663/8914/55010/3146/5888/116028/672/10856/10721/7468/7913,17,Biological Process
GO:0031573,mitotic intra-S DNA damage checkpoint signaling,5/348,16/12185,6.22E-05,0.00066663,0.000571376,54962/146956/4436/11200/2177,5,Biological Process
GO:0031507,heterochromatin formation,10/348,77/12185,6.35E-05,0.000677573,0.000580755,3070/1017/3146/201161/84823/29128/1786/4001/2146/6839,10,Biological Process
GO:0010638,positive regulation of organelle organization,28/348,443/12185,7.08E-05,0.000751398,0.000644031,991/6491/163786/29899/84722/4751/983/2237/23310/10635/9918/1663/9700/1017/55835/9787/51203/9212/10615/10856/23397/699/11065/6790/10051/64151/10733/54892,28,Biological Process
