"ENTREZID","SYMBOL","17.3_DOX_0.5_24","87.1_DOX_0.5_24","87.1_VEH_0.5_24","17.3_VEH_0.5_24","84.1_DOX_0.5_24","84.1_VEH_0.5_24","90.1_DOX_0.5_24","90.1_VEH_0.5_24","75.1_DOX_0.5_24","75.1_VEH_0.5_24","78.1_DOX_0.5_24","78.1_VEH_0.5_24"
25792,"CIZ1",6.395296976,6.342205204,6.49243303,6.492639708,6.27233746,6.318823397,6.897151779,6.82114609,6.32827392,6.41458364,6.168742324,6.148776772
1759,"DNM1",3.014190245,3.502197381,3.719200832,3.367040035,3.83292201,3.975426254,3.890299394,3.604016014,3.271200651,2.920530169,3.727975566,3.384863942
2801,"GOLGA2",6.582054934,5.771594566,7.196449072,7.502512765,6.371743926,7.435949184,6.093860501,7.320501284,6.423356646,7.264152415,6.300624409,7.093000639
375757,"SWI5",3.589369656,4.192106037,3.934309309,4.13184679,3.709370612,3.91571046,3.895317298,4.002468839,3.631287434,3.710462759,3.446638212,3.925092265
26995,"TRUB2",5.480822363,5.300077928,5.073424792,5.351605388,5.157561833,4.918366135,5.343746808,5.077214234,5.346748965,5.097634219,5.270708328,5.143289945
51117,"COQ4",4.83727907,4.963865934,4.559379305,5.073892745,5.20407838,5.006879618,4.956588004,4.8397407,5.11184025,4.791854516,4.876312066,4.442779201
10999,"SLC27A4",5.799363504,5.914912817,6.139177975,6.184864757,6.462919673,6.663252883,6.181707825,6.312347822,4.936371963,5.808380426,5.049936539,6.143346763
81605,"URM1",4.975681481,5.365946558,5.083045302,5.282301303,5.261762731,5.092524144,5.545537929,5.405966639,4.436365291,5.134294993,4.239153114,4.982299765
51148,"CERCAM",6.725478638,6.985101819,6.918204916,6.363256964,7.009151543,7.267515372,6.888999201,6.883238978,7.287025025,6.473752196,7.502554038,7.035536849
4957,"ODF2",5.927128053,5.056542328,5.010286106,4.966057381,5.374520526,5.171241651,5.41535841,5.266079713,5.375367382,5.267073026,5.31108003,4.907395812
2733,"GLE1",6.284243597,5.113259599,4.96104991,5.415576203,5.177681423,4.807731077,5.266458908,5.119520875,6.110888699,5.203119505,6.245147657,5.167031521
6709,"SPTAN1",8.845582093,9.030394128,9.544184758,9.863273504,9.601132877,10.26255042,9.399867787,9.831883482,9.098147277,9.995643323,9.032384789,10.04053796
89891,"DYNC2I2",5.645414172,5.888262451,5.30151355,5.116991497,6.185580295,5.179728695,6.336377188,5.414487519,4.733413433,5.160724294,4.764458523,5.500070524
6418,"SET",7.403121809,7.986605777,7.887979859,7.905357196,7.69122615,7.467485201,8.079595456,8.172609626,6.624081581,7.82626456,6.882084796,7.893349622
29941,"PKN3",3.910245706,2.381630553,3.084796461,2.956834137,3.070794845,3.096700292,2.93489193,3.621785818,3.856792428,3.44152642,3.710833778,2.825254404
84885,"ZDHHC12",3.003442392,3.570840192,4.393001016,4.005659856,3.533185228,4.391738361,3.880210921,4.576740263,3.26247199,3.975847675,3.316701632,4.293895742
10444,"ZER1",7.32434482,7.491594924,6.883391055,6.58570906,7.179571014,6.2388426,7.47563574,6.844035722,7.422973344,6.569154235,7.481229884,6.582673924
54662,"TBC1D13",6.057540112,6.148069844,5.304806231,5.42632456,6.393889833,5.136785211,6.644958895,5.464582238,5.266081027,5.418687046,5.436296433,5.345979025
2021,"ENDOG",5.660885919,5.231057482,5.498416169,5.239062368,5.238539413,4.297399538,5.694024236,6.014624304,4.701478768,4.541920076,4.730840177,4.962702547
51490,"SPOUT1",4.743510127,3.341220284,4.723378749,4.951249037,4.469819469,5.206971768,3.959009861,4.891930876,4.813279347,4.844042498,4.687684732,4.70996429
883,"KYAT1",2.443779105,2.526921974,3.13004828,3.246067716,2.54606727,3.078661143,2.354842291,3.232164874,3.153388615,3.163931056,2.958420783,3.082947582
56262,"LRRC8A",7.81397096,5.939998929,6.637901723,6.59812043,7.002273706,7.485995599,6.594173472,6.777554209,6.812271153,6.423186318,7.195695137,6.901718836
254295,"PHYHD1",2.744139301,2.740638966,3.791397669,3.246067716,1.896852199,3.20875795,2.714138989,3.518067351,3.924754343,3.647781238,3.761659956,3.718600712
22845,"DOLK",6.436831359,6.365739968,5.202602249,5.439117772,6.714696797,5.648771031,6.535922862,5.422958367,4.648865795,5.377429865,4.860854205,5.639280498
23511,"NUP188",6.596430507,6.082971504,6.244952778,6.477216558,6.56997382,6.586340797,6.431847832,6.35458306,6.461990939,6.587361139,6.359556658,6.431379256
56904,"SH3GLB2",6.484950804,6.816895591,5.785619044,5.677305837,7.469796558,6.296559944,7.056825672,5.889405931,6.50425263,5.936273714,6.33459416,5.702676159
84895,"MIGA2",5.44353788,5.064499228,6.333861585,6.594312906,5.162057164,6.329350895,5.087308566,6.402486654,5.559439805,6.288427866,5.546685064,6.369472916
57171,"DOLPP1",4.601067319,2.503700263,4.10267227,4.271914227,3.002252054,4.861473588,2.532824078,4.336045261,4.952742124,4.163039625,5.10345921,4.192383629
1384,"CRAT",7.515657934,7.332247528,6.494597284,6.497744334,7.469343218,6.199735909,7.73026949,6.521645032,7.264798277,6.257275135,7.441514184,6.219633275
5524,"PTPA",6.837131635,7.274250487,7.745922186,7.604463022,6.858039774,7.44477856,7.168810054,7.763926518,6.481867218,7.576100399,6.815486757,7.637797093
389792,"IER5L",6.367277191,6.519813811,4.016935732,3.898579955,6.458358118,3.696662071,6.950556705,4.339629,4.976954265,3.312766095,5.096876463,3.969954595
100506119,"LINC01503",3.413802137,3.998036996,0.964319634,1.013585385,3.987817937,0.407377691,4.268412971,1.617076467,1.592455383,0.58041352,2.061099784,0.855783879
100506190,"LINC00963",4.756370416,5.272864696,4.125196972,3.782910568,5.284618134,3.507353293,5.241062467,3.586024605,3.055728821,3.604427557,3.070176103,3.677115179
28989,"NTMT1",4.657002001,4.88068498,4.429658023,4.463589685,4.640604661,4.037445422,5.115533334,4.951696448,3.767074555,4.246489475,3.487473788,4.282084757
140459,"ASB6",5.816350543,4.698386168,4.506023746,4.579828775,5.199712291,4.948478074,5.078511749,4.732059667,4.952742124,4.539044684,5.270708328,4.535236912
9536,"PTGES",-0.178910037,1.86663876,0.245113817,-0.003549642,2.09792957,0.286850412,2.029302439,-0.222100151,-0.033021473,0.488016151,-1.262395128,0.226541684
27348,"TOR1B",6.061431467,5.276294555,5.008267799,4.787497812,5.683661411,5.72032772,5.042778077,5.01133303,5.768078464,4.803882281,5.999077587,5.011205323
1861,"TOR1A",6.951285209,6.719471999,5.670368114,5.682694888,6.754682761,6.027063854,6.669330449,5.729238541,5.768078464,5.519865517,6.165600315,5.774685628
51759,"C9orf78",5.50388348,6.072159276,5.665253549,5.478897027,5.714593031,5.442074102,6.084005314,5.768321298,5.559439805,5.455751005,5.487522341,5.460445281
10868,"USP20",6.314993401,5.356255947,5.073424792,5.385047677,5.799275185,5.730472749,5.441322124,5.27359311,6.429218159,5.279185843,6.434565572,5.315402096
23048,"FNBP1",7.527897275,7.055659398,6.977693885,6.437390295,6.686890373,6.279880677,6.95956791,6.67773858,7.2961415,6.505031544,7.521111234,6.589078981
57720,"GPR107",7.458274895,7.345777672,7.516665061,7.75231341,7.485125987,7.941422013,7.279936919,7.381314822,7.740706177,7.906263756,7.591871421,7.805319527
23413,"NCS1",7.127431588,7.744681667,6.855034462,6.721937061,7.566220527,6.69023459,7.850114074,6.91481348,7.215903427,6.762746939,7.451868528,6.925956222
445,"ASS1",5.962241026,5.531526612,5.012301594,4.715711653,6.014670296,4.579831403,5.967338166,4.63623304,5.476954905,4.975339961,5.186408961,4.773206672
100272217,"LOC100272217",2.293068022,0.69800248,-1.106915349,0.325256905,1.150714327,-0.918575722,0.31089273,-0.309208468,2.286634181,-0.703616794,2.214922715,-0.146437015
8939,"FUBP3",6.933701713,6.498680454,6.34189754,6.222351583,6.632858402,6.021172667,6.573191383,6.457122668,6.852813807,6.307139699,6.98548672,6.077679866
23404,"EXOSC2",3.117481915,2.43170453,4.020945398,4.463589685,3.051541216,4.069767937,3.340125099,4.18884518,2.65003431,4.387437689,3.043038332,4.096733294
25,"ABL1",7.659091605,6.512561363,6.729570173,6.681235913,6.929653438,6.924148005,6.772473953,6.776893503,6.821957292,6.801654984,7.245648472,6.892038222
10319,"LAMC3",1.687945048,1.937672269,0.997255871,1.144327693,2.992188877,1.809579389,3.056347757,2.078222356,1.247944876,0.044692969,0.868230979,0.674915712
83543,"AIF1L",4.098762456,2.381630553,3.668980931,3.802844349,3.224838774,3.965643696,3.708392638,4.068746889,4.95002663,4.689250991,4.500864838,4.609577808
8021,"NUP214",5.960852793,5.594704652,5.893434201,6.106835983,6.207491781,5.92095827,6.092768799,6.021334176,4.990231923,6.229899345,5.316756286,6.079955505
286336,"FAM78A",6.016702602,5.498134667,7.629619682,7.954822075,6.059935438,7.716008628,5.808835695,7.615884363,4.860316764,7.630467156,5.022411688,7.675905884
84814,"PLPP7",2.831805971,3.035990626,5.261403823,5.966607407,3.410090546,4.645640087,3.854676711,5.250934503,1.592455383,4.874016206,1.761499349,4.568030739
84726,"PRRC2B",9.554119216,8.88450351,8.54907861,8.929427956,9.74572117,9.115611878,9.373140157,8.744784428,8.762772769,8.963515245,9.269628899,9.047818331
10585,"POMT1",5.139259269,4.066989982,5.964900794,5.966607407,4.659804001,6.514352792,4.608016278,6.26789862,5.803108772,6.186458803,5.472344642,6.14552122
83549,"UCK1",5.641953356,5.141743888,5.13945884,4.896643993,5.130291668,4.297399538,5.600339734,5.113253429,4.85742143,4.949586015,4.845228924,4.72748897
2889,"RAPGEF1",7.14220503,7.223628345,7.407189216,7.580605447,7.497629054,7.16865329,7.693653694,7.634968554,7.312618791,7.570126845,7.574207904,7.540767878
9442,"MED27",3.166480687,3.14506822,3.406257788,3.393572847,2.940792369,3.123343018,3.532761193,3.673818566,3.235964599,3.378582261,3.425778638,3.091995684
23064,"SETX",6.469414119,6.181380158,6.69861391,7.194562968,6.668050477,6.9485644,6.27802186,6.812790319,5.102088699,7.083535985,5.934090654,7.043720889
7270,"TTF1",4.309762739,3.704144513,4.426638597,4.425524612,3.703214825,4.069767937,3.638291172,4.656489152,3.561841258,4.567543925,3.293860493,4.488035984
64794,"DDX31",4.992084256,3.867685084,4.020945398,4.005659856,4.216804895,4.249827796,4.11340272,4.136240459,4.77389898,4.117505659,4.821469037,4.188170735
9329,"GTF3C4",6.488808972,4.726240408,4.652780813,5.049071648,5.405182078,4.602102843,5.315948705,4.696167621,6.318832735,5.051971652,6.585612027,5.069626951
11092,"SPACA9",1.816311139,2.583391797,2.508635287,1.879182028,2.323363807,1.915003789,2.905349623,1.952796173,1.445961267,1.93143665,1.54645204,1.700040304
7248,"TSC1",6.886224541,5.43815471,5.792672051,6.385459087,6.050268005,6.019991538,5.685359459,6.015744785,6.159888132,6.081679139,6.359556658,5.778893997
9328,"GTF3C5",6.581151687,5.615163788,5.442712656,5.707581001,5.857252961,5.514313912,5.808835695,5.673532718,6.283676648,5.817901325,6.462998389,5.681852274
1056,"CEL",4.497638882,2.456104498,2.102345747,4.050813619,3.49092903,3.192074739,3.425850827,3.025200289,4.825183256,4.30181979,3.727975566,3.082947582
5900,"RALGDS",7.180876885,7.030491875,5.626305199,5.631596576,7.660181204,5.92095827,7.649045893,5.858513699,5.510516874,5.751139483,5.814811926,5.631544416
26301,"GBGT1",1.455365749,0.569703748,1.762537772,2.991987383,1.688289812,3.402487368,1.854827632,3.077646372,0.129405242,2.112548022,-0.802488537,2.664723064
6838,"SURF6",5.149044741,4.486716533,5.220146999,5.248783634,4.491413635,5.206971768,4.711213106,5.316051884,4.041599902,4.855644661,4.088031136,5.112497101
6837,"MED22",4.042124724,3.719343895,5.256310782,5.156259719,4.168470996,5.263958164,4.0473155,5.256632605,3.590022128,5.103485056,3.693485863,5.169170597
6130,"RPL7A",7.144652629,7.758236134,7.599436708,7.551936475,7.237691522,7.225606693,7.73936726,7.682308762,7.482908823,7.473662326,7.134339022,7.556786817
26815,"SNORD36A",0.508984377,0.158487652,0.669655296,0.919339955,0.58130835,1.012365499,0.36976295,0.816799482,-1.844030431,0.935618532,-0.174010424,0.625919364
6834,"SURF1",5.405264209,5.641998993,4.417542217,4.64016563,5.647250346,4.785660698,5.863627683,4.814208641,4.990231923,4.663078399,5.083620171,4.907395812
6835,"SURF2",2.992613868,3.274186142,3.869077801,3.642477951,3.022170244,3.051172316,3.885263975,4.469607118,2.623012463,3.039240673,2.559401464,3.055457731
6836,"SURF4",8.584942687,8.289764049,8.08061449,8.104201162,8.477512209,8.31669399,8.419050249,8.057364027,8.163306662,8.049531165,8.343665004,8.068299619
57109,"REXO4",5.08421956,5.432017249,5.204366356,5.046287202,5.349119084,4.96330159,5.6693376,5.402544146,3.603908789,4.923363958,4.286202921,5.081032656
11093,"ADAMTS13",3.268755538,3.609423611,4.004839435,3.976703825,4.280209019,4.760421132,3.870051404,3.579977262,3.651485748,3.932680844,3.546638462,3.609413289
11094,"CACFD1",5.048068416,5.947548051,5.729144138,5.584391579,5.983261449,5.613183558,6.13155877,5.911245747,4.822216474,5.658795074,5.399324364,5.737689515
11182,"SLC2A6",4.331410176,4.010447115,4.616142596,4.540795245,4.847328521,5.814622548,4.287623075,4.761747624,3.244854621,3.668979118,3.621929749,4.332581627
9719,"ADAMTSL2",2.427790145,1.494973315,2.607939015,2.833056197,2.786303961,3.56679882,2.249058453,2.845300999,2.464604926,2.997956365,2.061099784,3.213048982
1757,"SARDH",1.099375067,1.422529603,1.908195994,1.102049859,1.853040771,2.320076104,2.325401447,2.095282319,1.175401411,1.895917435,1.382923478,2.261554301
7410,"VAV2",5.837685098,5.782489673,5.383215079,5.100979966,6.133883967,5.471751121,6.22220691,5.602224939,5.525186306,5.401375859,5.580108421,5.276246443
266655,"BRD3OS",3.117481915,3.925622288,4.438678569,4.355269548,3.371792969,4.204797949,3.506767128,4.180875946,2.160763596,4.070487593,2.165448583,4.278126176
8019,"BRD3",6.776873207,6.133960306,6.103699419,6.118812748,6.701632746,6.235793479,6.547125149,6.338553615,5.91176592,6.267734301,6.520697481,6.375969682
11091,"WDR5",5.151480773,5.289933025,5.061794853,5.073892745,5.313192769,5.018754625,5.432719366,5.366109076,4.648865795,5.164460693,4.980114002,5.081032656
6256,"RXRA",5.824006295,5.708251467,5.439720458,5.472688553,5.938107607,5.074432373,6.09604143,5.506633701,4.397029107,5.723544986,4.958490843,5.439330949
1289,"COL5A1",8.644523512,9.816763353,10.04592937,8.984465899,9.800089696,10.51024182,9.645138721,9.956001788,9.664554672,9.371018917,9.883126688,9.866260885
10439,"OLFM1",2.310612523,2.679780982,2.948292087,2.044575246,2.940792369,3.051172316,3.310379253,2.942773271,2.728189674,2.096991318,2.480682581,3.179486231
100506599,"PPP1R26-AS1",2.794884863,1.150834696,0.541538623,0.530466547,0.99816572,0.084779489,1.453529609,0.642069,3.671405178,0.788422492,3.198698212,-0.327602077
9858,"PPP1R26",6.649098056,5.122816986,5.450166115,5.622278332,5.240666139,5.568640301,5.325274379,5.712751472,7.074086089,5.599307376,6.837371409,5.569735585
138162,"PIERCE1",0.314006665,0.428871779,1.317199052,1.264199922,-0.864087431,1.1569232,0.583810061,1.441432148,2.002028748,1.383182663,0.596846658,1.383710065
51116,"MRPS2",4.687537689,4.266423143,5.348537202,5.360599402,3.79868794,4.861473588,4.875115304,5.746889444,4.515636973,5.124737379,4.286202921,5.060437015
57582,"KCNT1",0.733705666,-2.047674151,-0.359046558,1.185401776,-0.272527616,0.893569974,-0.951320493,0.332476666,1.018359453,1.304094801,0.262302373,-0.146437015
157922,"CAMSAP1",7.176099214,6.925187214,6.637901723,6.564458859,7.012267025,6.476104278,7.198546722,6.819222126,6.381645385,6.742892216,6.770695622,6.777529179
10422,"UBAC1",5.378479394,5.509837122,5.905413127,6.0592909,5.466435321,5.464823015,5.730981636,6.405909283,5.037044439,5.679832911,5.167685647,5.50854256
138151,"NACC2",8.164467846,7.776819355,6.677812763,6.711429573,8.125106079,6.653384129,7.825680411,6.292145114,7.163536119,6.5240605,7.491304053,6.653141665
90120,"TMEM250",5.053288659,5.178868681,5.166859386,5.161415645,5.21493614,4.936007722,5.186842813,5.476024901,3.644784348,4.851014986,4.190517021,5.069626951
169714,"QSOX2",3.921707934,3.083751413,4.52025711,4.980715271,3.904421332,5.59901551,3.758820152,5.031415191,4.537508392,4.657786418,4.140183933,4.825679338
26086,"GPSM1",4.458826417,4.624958287,5.844498377,6.077133922,5.335253849,6.163823882,5.833880601,6.440530888,4.515636973,5.570026906,4.29772947,5.726112557
728489,"DNLZ",4.238223885,4.070945211,4.10267227,3.511322326,3.483764416,2.696387932,4.818126325,4.277460589,3.288501121,3.022868443,3.247063841,2.929882931
64170,"CARD9",3.453828064,1.26572154,-0.973293536,0.325256905,2.461065274,0.76410759,2.083067173,0.546068606,2.983207477,1.640911132,2.26275634,-0.650790716
6621,"SNAPC4",5.431560792,3.764004237,4.204903222,4.68023026,4.93136155,5.179728695,4.716892906,4.819351329,4.955452515,4.41906045,4.730840177,4.266184843
10807,"ENTR1",6.549176394,6.137736363,5.094505865,5.284665887,6.265042497,5.436773018,6.196012185,5.373120402,5.596376143,5.058010242,5.693527955,5.14111212
23203,"PMPCA",7.732520008,7.516099069,6.590123901,6.970558699,7.651415511,7.15795454,7.650901445,6.849701832,7.473957562,6.931217038,7.291049301,6.968337445
56623,"INPP5E",4.887828795,4.140345493,4.764614958,4.957190627,4.752145474,5.128040964,4.877652984,5.22404168,4.618405427,4.707293332,4.490857442,4.399704883
9919,"SEC16A",7.600567588,6.970884103,7.009320845,7.271087989,7.337444948,7.324118928,7.217702219,7.148311394,6.590474568,7.127747121,7.046540992,7.210342284
158055,"C9orf163",1.016275356,-0.101496902,-1.41822228,-0.201128056,0.284196045,-0.331375547,0.249517695,-0.222100151,1.414788902,0.044692969,0.868230979,-0.427497793
4851,"NOTCH1",7.961479445,6.549882132,4.992018879,5.340283443,7.396341333,5.939818059,7.196007222,5.745539323,7.32629481,4.887642949,7.707648996,5.441102328
101928483,"NALT1",2.124756407,3.519666691,1.091779918,0.249810951,3.340405659,1.492857008,3.397837779,1.210418011,2.216058026,0.488016151,1.888896753,0.226541684
51162,"EGFL7",4.301011989,4.327211785,3.738809325,3.7073691,4.728093203,4.666925725,4.791458856,4.144459394,3.845147539,2.946803315,4.061230276,3.640581252
10555,"AGPAT2",5.796253347,5.981564005,5.042200825,5.040702136,6.183370731,5.257959038,6.408346536,5.282930164,4.530254698,4.474291295,4.606594612,4.359057462
138311,"DIPK1B",3.69333941,3.683626324,6.277996832,6.362137838,3.787093649,6.244921579,4.910242931,6.774909569,5.031917431,6.168895617,4.047640799,6.079955505
84973,"SNHG7",4.41082969,4.533328987,4.389903804,4.528876235,4.669308699,4.434919494,4.970919298,5.085775395,2.197861013,3.780307055,3.727975566,4.213265515
85014,"TMEM141",4.539160148,5.128521174,6.204979258,5.846905536,4.537120831,5.291628893,4.975664933,6.009008806,5.123937723,5.353079694,4.530477146,5.564869544
84960,"CCDC183",2.879608759,3.075900276,3.823891696,3.124613758,3.154391159,3.328087387,3.354771149,4.029346531,3.055728821,3.299234729,2.520578856,2.825254404
100131193,"CCDC183-AS1",2.459592805,2.021811733,2.438419894,2.345697652,3.181213747,2.241180698,2.383694336,2.440536471,1.673705078,2.430637616,2.005951451,1.524030227
55684,"RABL6",7.41229238,6.968765808,7.219312452,7.185101094,7.247242792,7.197672214,7.293779215,7.440920026,7.372658176,7.283609216,7.336462611,7.094689683
389813,"AJM1",3.610771672,3.019712419,3.362688186,3.135134704,3.977653217,3.598795512,3.545584677,3.399459243,3.590022128,2.503248231,3.223083696,3.127631082
29085,"PHPT1",7.866442065,8.191231918,7.269888817,7.402092624,7.945756051,7.032958222,8.460055071,7.875832657,7.882033319,7.093369545,7.450578292,7.051858766
158056,"MAMDC4",4.828171723,5.680044301,4.907910236,5.287026601,6.422274159,5.75623703,6.49601534,5.514581866,4.625230194,4.80866545,4.540214369,4.204948995
8721,"EDF1",6.615965903,7.328535359,7.211439142,7.281188745,6.9518908,6.973795014,7.270312531,7.452551151,6.712456868,6.899620742,6.681119842,7.048957648
7186,"TRAF2",4.057793196,3.225337268,4.012914892,3.910877827,2.876597513,3.975426254,3.117744656,4.399228767,2.91800604,4.021885415,2.89911968,3.979737347
54461,"FBXW5",6.880362098,7.705782985,6.790146001,6.627292887,7.246184657,6.536824436,7.869048574,7.031857561,6.762840282,6.352884268,6.776886008,6.417949977
286256,"LCN12",1.978761243,1.772627018,1.683794896,2.433558412,2.33932928,2.191685797,2.570955926,2.209366735,2.286634181,1.91378635,1.54645204,1.126251878
5730,"PTGDS",2.704873324,1.733237164,1.873136798,2.739625019,1.93937229,0.464064285,3.34746671,3.185133459,1.870350712,-0.322727979,0.060577701,-1.067931572
286257,"PAXX",2.831805971,3.152552777,3.833042848,3.929130283,3.483764416,4.208950146,3.608046123,4.17687476,3.115114287,4.151790155,2.98718162,3.857724361
20,"ABCA2",7.420900276,7.332659402,7.142262139,7.246432376,7.692003492,7.445658533,7.721467195,7.433812247,7.531399065,6.864448455,7.55151911,7.069144018
56654,"NPDC1",6.070470683,6.265759006,6.30948161,6.146377833,6.500677787,6.953522219,6.462598979,6.273530242,6.39767791,5.943902779,6.490881661,6.162799887
89958,"SAPCD2",3.845521969,1.629783736,2.639577275,2.450506249,2.652132818,2.765676297,2.864994642,3.136517017,2.972543156,3.095123151,3.487473788,2.590050633
91373,"UAP1L1",4.3569655,4.343652683,5.028324925,5.513582467,4.980546361,4.514236148,6.032555311,6.169643195,2.370260078,3.571035337,2.309054771,2.428003904
100289341,"MAN1B1-DT",3.33025645,3.386357215,1.556984307,0.967232117,3.35618467,1.086454173,3.764315935,1.467871799,3.419907883,0.935618532,3.675926805,1.2607165
11253,"MAN1B1",7.012868327,6.683757639,6.584038866,6.83837857,6.958366497,7.337929496,6.557449957,6.797235974,7.023967273,6.690083197,6.63188117,6.817626827
29952,"DPP7",5.880899225,6.417135914,6.604223292,5.764596469,5.794940006,6.219421757,6.796812292,7.006155004,6.807028478,6.20924723,6.418817288,6.044273263
29882,"ANAPC2",5.960852793,6.024006681,5.386326668,5.597765413,6.415700925,5.810529614,6.268384646,5.670690156,5.281283822,5.511088537,5.288149001,5.535323513
8636,"SSNA1",4.158114205,4.700940712,5.221889796,5.282301303,4.308870253,4.720260305,4.910242931,5.308756937,3.085727092,5.000642218,2.805330996,5.025443783
286262,"TPRN",5.638484218,4.317256556,4.548309369,4.467757802,4.505632245,4.466477783,4.954185553,5.369618998,5.442593537,4.132843884,5.497552818,4.399704883
94107,"TMEM203",5.421503366,4.869374221,5.271536281,5.447583986,4.836120114,4.941008805,4.975664933,5.458002593,4.917035672,5.149456684,5.029342289,5.231911102
27158,"NDOR1",6.355703851,4.898599748,4.903573287,5.163986714,5.759781464,5.422540818,5.550317656,5.123684096,6.503326807,5.151340741,6.400224349,4.784413263
727800,"RNF208",3.851527411,4.616864706,4.597468556,4.252718103,4.380057746,3.402487368,5.343746808,5.020292964,2.509560261,3.715565338,3.122966624,3.914930531
375791,"CYSRT1",0.568530528,1.494973315,0.070413244,0.76531505,1.150714327,0.893569974,1.58356724,0.816799482,0.888232464,-0.091262684,1.467003502,0.159264025
10383,"TUBB4B",8.588318082,7.628720934,7.773515448,7.953336532,8.274520568,7.84966274,7.966733657,7.886590905,7.431759034,7.868394374,7.540645962,7.743858404
25920,"NELFB",6.437829604,6.107247503,6.287181724,6.243169585,6.08026613,5.974376652,6.281858792,6.485706908,6.039878232,5.961190622,5.952438169,6.208236274
54863,"TOR4A",4.256443906,5.346499803,5.4926529,5.347087267,5.076537635,5.724684328,6.038237414,6.017983141,2.636586651,4.981707249,3.070176103,5.025443783
441478,"NRARP",3.784051201,2.935446783,2.218632525,2.381486566,2.865615067,1.671974471,3.209237858,2.315087037,4.482195292,2.341031215,4.625012623,2.354716052
54932,"EXD3",3.869395188,4.106062621,3.668980931,3.5353509,4.172932515,4.046754556,4.109089853,3.592046705,4.302265977,3.932680844,4.020071692,3.491280619
10811,"NOXA1",2.744139301,3.867685084,3.579377974,3.470363378,3.275505043,3.573255181,3.859819835,3.025200289,3.809638063,4.298423123,4.140183933,3.899552452
26012,"NSMF",6.623004605,6.944179195,5.903242526,5.771356791,6.756913314,5.718872588,7.286158515,6.118408185,6.699581203,5.687643675,6.889721521,5.683349703
375775,"PNPLA7",2.293068022,1.1206243,1.873136798,2.044575246,2.4166093,2.719855749,1.702846895,2.145284199,2.022852322,2.143167052,0.986906878,1.524030227
64975,"MRPL41",5.714590553,5.777657558,6.359420646,6.498763095,5.157561833,5.826832138,5.990969874,6.644803273,5.725840293,6.01908559,4.853062718,6.065099285
92715,"DPH7",4.377921164,4.797196095,5.163235908,5.549421403,5.307117098,5.8456218,5.130505624,5.419575994,4.344234215,5.51840639,3.9633008,5.188280889
116225,"ZMYND19",5.606880775,4.220870525,4.70355795,4.654863642,3.860842658,4.452537031,4.73099534,4.965679162,5.244081021,4.235874578,4.89919268,4.399704883
92714,"ARRDC1",5.810196555,5.432017249,4.755017823,5.138067474,5.694563075,5.123648885,5.632248653,5.018058192,5.875017562,4.998550564,5.52723249,4.750528908
85026,"ARRDC1-AS1",4.269959488,3.496326952,3.653567627,4.233263112,4.181814373,3.815795005,4.051816755,4.046990775,4.267789588,4.086331153,4.074692939,3.930146418
79813,"EHMT1",5.761591643,6.1611154,6.148371219,6.313175215,6.505992029,6.330304142,6.49022307,6.452992577,4.798259993,6.27984159,5.186408961,6.21653392
774,"CACNA1B",4.593920502,4.35667182,4.691030227,5.317369459,4.688132277,4.837536883,5.562986713,5.708600096,5.031917431,6.046678482,4.634134199,5.571353958
55344,"PLCXD1",2.475235045,2.406884781,4.176426033,4.39082469,3.462054584,4.877213562,3.168367838,4.299709557,2.814322048,4.492241495,2.705018611,4.305610818
8225,"GTPBP6",5.002916741,5.115176148,5.249491971,5.156259719,5.190940273,5.378981912,5.441322124,5.79205759,5.875017562,5.519865517,5.253054231,5.536980931
283981,"LINC00685",1.978761243,1.60817208,0.787316877,1.444201023,2.876597513,1.647708019,2.76984422,1.835862919,1.592455383,0.970185088,1.19846094,0.897667459
28227,"PPP2R3B",6.373551008,6.467514019,6.986947549,7.123690275,6.778299372,7.62649189,6.29045476,6.94864813,7.06407508,7.052114765,6.835395556,7.067998089
3563,"IL3RA",4.242800508,4.15159444,4.060440802,4.434070736,4.681885,4.473397966,4.629254639,4.433170738,4.259040202,4.12135553,3.446638212,3.836346576
293,"SLC25A6",7.854530377,8.399203465,8.735085602,8.434763196,8.113547962,8.26204227,8.969559993,9.245093585,8.45617784,8.208406779,7.982219171,8.207496678
105373102,NA,0.881897578,0.378697654,-0.128395175,1.013585385,2.079037045,1.809579389,2.083067173,0.816799482,0.932925014,1.640911132,0.439249985,0.674915712
751580,"LINC00106",1.099375067,0.272790131,0.628201134,1.302041694,2.518286045,2.013246185,1.992312863,1.044664352,1.847186676,1.703885418,0.262302373,0.290821254
80161,"ASMTL-AS1",3.429946007,2.891393396,2.389636233,3.5353509,4.810578209,4.171143011,4.432736217,3.713029655,4.046692677,4.105894017,2.868529274,2.758629883
8623,"ASMTL",4.301011989,4.074889625,4.310230266,4.45521715,3.972543873,4.154016478,4.024596123,4.212492112,4.83404717,4.374591917,5.090263543,4.421402794
8227,"AKAP17A",7.637965357,6.518366235,5.709402933,5.86123506,7.16900122,6.156317947,7.224197458,6.126729046,7.41166876,5.833240016,7.058447804,5.614377591
207063,"DHRSX",2.293068022,3.347755523,4.42058072,4.575972605,3.32445216,4.624035691,3.769790862,4.847313031,2.320668401,4.098100675,2.480682581,4.278126176
9189,"ZBED1",5.374314156,5.37717061,5.538127002,5.767980589,5.380319425,5.507587685,5.48024719,5.533480687,3.868344076,5.60068697,4.29772947,5.603345925
